dataset,structure_index,enzyme_index,uniprot,sequence_length,substrate,n_samples,n_positive,best_entry_id,best_entity_id,best_rcsb_polymer_entity_id,best_auth_asym_ids,best_reference_sequence_coverage,best_entity_sequence_coverage,best_ligand_comp_ids,best_target_file,n_heme_fe_candidates_for_uniprot,target_auth_asym_ids,file_path,exists,parse_ok,n_atoms,n_target_atoms,n_protein_atoms_total,n_protein_atoms_target_chain,heme_comp_ids_present,iron_comp_ids_present,n_heme_atoms_total,n_heme_atoms_target_chain,n_fe_atoms_total,n_fe_atoms_target_chain,heme_auth_asym_ids,fe_auth_asym_ids,target_has_heme,target_has_fe,target_has_heme_fe,any_has_heme,any_has_fe,first_fe_x,first_fe_y,first_fe_z,error,exp002_atom_audit_usable_target_heme_fe,found_in_drive_metadata,drive_path,pdb_name
brenda,207248,5293,A2TEF2,480,Clc1ccc(-c2ccc(Cl)cc2)cc1,1,0,3L4D,1.0,3L4D_1,A;B;C;D,0.9354166666666668,0.9911699779249448,HEM;N8E;TPF,3L4D.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3L4D.cif,True,True,14534,14534,14189,14189,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,30.346,-27.862,3.869,,True,True,ESIBank/brenda/structure/complex/207248.pdb,207248.pdb
brenda,207327,5359,Q09128,514,O=CC(=O)O,1,0,3K9Y,1.0,3K9Y_1,A;B,0.9357976653696498,0.9979253112033196,CM5;HEM,3K9Y.cif,2,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3K9Y.cif,True,True,7703,7703,7549,7549,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,9.254,-28.69,40.045,,True,True,ESIBank/brenda/structure/complex/207327.pdb,207327.pdb
brenda,207944,5064,Q6VVX0,501,O,1,1,3DL9,1.0,3DL9_1,A;B,0.93812375249501,0.9812108559498957,HEM;V2H,3DL9.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3DL9.cif,True,True,7959,7805,7453,7453,HEM,HEM,172,172,4,4,A;B,A;B,True,True,True,True,True,-53.912,-1.239,-33.144,,True,True,ESIBank/brenda/structure/complex/207944.pdb,207944.pdb
brenda,208057,5034,P05093,508,C[C@@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](O)[C@H]3[C@@H]1CCC2=O,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/208057.pdb,208057.pdb
brenda,208102,5295,Q16850,509,N[C@H](Cc1ccc(O)c(O)c1)C(=O)O,1,0,3LD6,1.0,3LD6_1,A;B,0.8821218074656189,0.9739696312364424,HEM;KKK,3LD6.cif,10,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3LD6.cif,True,True,7522,7368,7172,7172,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,36.841,3.766,-5.549,,True,True,ESIBank/brenda/structure/complex/208102.pdb,208102.pdb
brenda,208300,5064,Q6VVX0,501,CC(C=O)C(=O)O,1,0,3DL9,1.0,3DL9_1,A;B,0.93812375249501,0.9812108559498957,HEM;V2H,3DL9.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3DL9.cif,True,True,7959,7805,7453,7453,HEM,HEM,172,172,4,4,A;B,A;B,True,True,True,True,True,-53.912,-1.239,-33.144,,True,True,ESIBank/brenda/structure/complex/208300.pdb,208300.pdb
brenda,208426,5265,Q8VQF6,404,C=Cc1c(C)c2cc3[n-]c(cc4nc(cc5nc(cc1[n-]2)C(C)=C5CCC(C)=O)C(CCC(C)=O)=C4C)c(C)c3C=C.[Fe+6],1,0,3BE0,1.0,3BE0_1,A;B,0.9826732673267328,1.0,CNL;HEM,3BE0.cif,9,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3BE0.cif,True,True,6489,6489,6292,6292,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,11.824,-16.604,-2.956,,True,False,,208426.pdb
brenda,208725,5311,Q6TBX7,539,CCCCC[C@@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(O)=NCCO)[C@@H]2C[C@H]1OO2,1,0,6L8H,1.0,6L8H_1,A;B;C;D,0.8719851576994434,0.9978768577494692,GOL;HEM;SOG,6L8H.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/6L8H.cif,True,True,16945,16945,14729,14729,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,4.47,6.442,-70.709,,True,True,ESIBank/brenda/structure/complex/208725.pdb,208725.pdb
brenda,209112,5331,Q6WG30,499,CC(C)CCC[C@H](C)[C@@H]1CC[C@H]2C3=CC[C@H]4[C@](C)(C=O)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,0,8X1W,1.0,8X1W_1,A,0.8797595190380761,1.0,HEM,8X1W.cif,2,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8X1W.cif,True,True,3668,3668,3536,3536,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,78.516,70.333,32.493,,True,True,ESIBank/brenda/structure/complex/209112.pdb,209112.pdb
brenda,209478,5354,Q06069,410,O=CCc1c[nH]c2ccc(O)cc12,1,0,5IKI,1.0,5IKI_1,A;B,1.0,1.0,A9H;HEM,5IKI.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/5IKI.cif,True,True,6410,6410,6248,6248,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,15.168,-5.521,16.912,,True,True,ESIBank/brenda/structure/complex/209478.pdb,209478.pdb
brenda,209640,5034,P05093,508,OO,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/209640.pdb,209640.pdb
brenda,209835,5359,Q09128,514,C[N+](C)(C)CC=O,1,0,3K9Y,1.0,3K9Y_1,A;B,0.9357976653696498,0.9979253112033196,CM5;HEM,3K9Y.cif,2,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3K9Y.cif,True,True,7703,7703,7549,7549,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,9.254,-28.69,40.045,,True,True,ESIBank/brenda/structure/complex/209835.pdb,209835.pdb
brenda,210128,5034,P05093,508,COc1cc(-c2ccc([NH+]3[N-]C(c4ccccc4)=NN3c3ccc([N+](=O)[O-])cc3)c(OC)c2)ccc1[NH+]1[N-]C(c2ccccc2)=NN1c1ccc([N+](=O)[O-])cc1.[Cl-],1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/210128.pdb,210128.pdb
brenda,210186,5034,P05093,508,[C-]#[N+][C@@H]1[C@H](c2c[nH]c3ccccc23)[C@@H](C(=C)C)CC[C@@]1(C)C=C,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/210186.pdb,210186.pdb
brenda,210191,5359,Q09128,514,O=C(O)[C@@H]1CCCCN1,1,0,3K9Y,1.0,3K9Y_1,A;B,0.9357976653696498,0.9979253112033196,CM5;HEM,3K9Y.cif,2,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3K9Y.cif,True,True,7703,7703,7549,7549,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,9.254,-28.69,40.045,,True,True,ESIBank/brenda/structure/complex/210191.pdb,210191.pdb
brenda,210243,5000,P00191,496,C=C(C)[C@H]1CC=C(C)CC1,1,0,3QZ1,1.0,3QZ1_1,A;B;C;D,1.0,1.0,3QZ;HEM,3QZ1.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3QZ1.cif,True,True,14525,14525,14064,14064,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,3.088,-41.117,53.258,,True,True,ESIBank/brenda/structure/complex/210243.pdb,210243.pdb
brenda,210794,5359,Q09128,514,Oc1ccc2ccccc2n1,1,0,3K9Y,1.0,3K9Y_1,A;B,0.9357976653696498,0.9979253112033196,CM5;HEM,3K9Y.cif,2,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3K9Y.cif,True,True,7703,7703,7549,7549,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,9.254,-28.69,40.045,,True,True,ESIBank/brenda/structure/complex/210794.pdb,210794.pdb
brenda,211271,5359,Q09128,514,O=Cc1ccc([N+](=O)[O-])cc1,1,0,3K9Y,1.0,3K9Y_1,A;B,0.9357976653696498,0.9979253112033196,CM5;HEM,3K9Y.cif,2,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3K9Y.cif,True,True,7703,7703,7549,7549,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,9.254,-28.69,40.045,,True,True,ESIBank/brenda/structure/complex/211271.pdb,211271.pdb
brenda,211384,5265,Q8VQF6,404,C=CC1=C(C)[C@@H](CC2=N/C(=C\c3[nH]c(/C=C4\N=C(O)C(C)=C4C=C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)N=C1O,1,0,3BE0,1.0,3BE0_1,A;B,0.9826732673267328,1.0,CNL;HEM,3BE0.cif,9,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3BE0.cif,True,True,6489,6489,6292,6292,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,11.824,-16.604,-2.956,,True,True,ESIBank/brenda/structure/complex/211384.pdb,211384.pdb
brenda,211743,3383,P23295,403,O=C(O)c1cccc([O-])c1,1,0,7DVO,1.0,7DVO_1,A;B,1.0,1.0,GOL;HEM;NO,7DVO.cif,27,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/7DVO.cif,True,True,6969,6969,6241,6241,HEM,HEM,96,96,4,4,A;B,A;B,True,True,True,True,True,6.336,4.069,32.527,,True,True,ESIBank/brenda/structure/complex/211743.pdb,211743.pdb
brenda,212336,5354,Q06069,410,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC(=O)C2=O,1,0,5IKI,1.0,5IKI_1,A;B,1.0,1.0,A9H;HEM,5IKI.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/5IKI.cif,True,True,6410,6410,6248,6248,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,15.168,-5.521,16.912,,True,True,ESIBank/brenda/structure/complex/212336.pdb,212336.pdb
brenda,212402,5109,P08684,503,CC(C)=CCC/C(C)=C/CC/C(C)=C\CO,1,0,9YK4,1.0,9YK4_1,A,0.9602385685884692,0.9917864476386036,EDO;GOL;HEM;IMD;PG4,9YK4.cif,122,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9YK4.cif,True,True,4184,4184,3803,3803,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,-22.834,-26.299,-11.407,,True,True,ESIBank/brenda/structure/complex/212402.pdb,212402.pdb
brenda,212445,5346,P00189,520,Nc1ccccc1C(=O)C[C@H](N)C(=O)O,1,0,3MZS,1.0,3MZS_1,A;B;C;D,0.9230769230769232,0.9876543209876544,HC9;HEM;IPA,3MZS.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3MZS.cif,True,True,16012,16012,15616,15616,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,9.0,18.119,0.504,,True,True,ESIBank/brenda/structure/complex/212445.pdb,212445.pdb
brenda,212464,5295,Q16850,509,COc1cc(/C=C/CO)ccc1O,1,0,3LD6,1.0,3LD6_1,A;B,0.8821218074656189,0.9739696312364424,HEM;KKK,3LD6.cif,10,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3LD6.cif,True,True,7522,7368,7172,7172,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,36.841,3.766,-5.549,,True,True,ESIBank/brenda/structure/complex/212464.pdb,212464.pdb
brenda,213072,3383,P23295,403,O=CC(O)CO,1,0,7DVO,1.0,7DVO_1,A;B,1.0,1.0,GOL;HEM;NO,7DVO.cif,27,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/7DVO.cif,True,True,6969,6969,6241,6241,HEM,HEM,96,96,4,4,A;B,A;B,True,True,True,True,True,6.336,4.069,32.527,,True,True,ESIBank/brenda/structure/complex/213072.pdb,213072.pdb
brenda,214065,5109,P08684,503,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,1,0,9YK4,1.0,9YK4_1,A,0.9602385685884692,0.9917864476386036,EDO;GOL;HEM;IMD;PG4,9YK4.cif,122,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9YK4.cif,True,True,4184,4184,3803,3803,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,-22.834,-26.299,-11.407,,True,True,ESIBank/brenda/structure/complex/214065.pdb,214065.pdb
brenda,214443,5114,A0A0Y0GRS3,494,O=Cc1ccc(O)cc1,1,0,7X2Q,1.0,7X2Q_1,A;B,0.9433198380566802,0.9789915966386554,HEM,7X2Q.cif,1,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/7X2Q.cif,True,True,7506,7506,7402,7402,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,-33.852,16.055,-17.14,,True,True,ESIBank/brenda/structure/complex/214443.pdb,214443.pdb
brenda,215370,5034,P05093,508,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/215370.pdb,215370.pdb
brenda,215428,5000,P00191,496,N[C@H](CO)C(=O)O,1,0,3QZ1,1.0,3QZ1_1,A;B;C;D,1.0,1.0,3QZ;HEM,3QZ1.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3QZ1.cif,True,True,14525,14525,14064,14064,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,3.088,-41.117,53.258,,True,True,ESIBank/brenda/structure/complex/215428.pdb,215428.pdb
brenda,215731,5068,Q9Y6A2,500,C[N+](C)(C)CC=O,1,0,9NNO,1.0,9NNO_1,A,0.934,0.9852320675105484,A1BY9;EDO;HEM,9NNO.cif,21,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9NNO.cif,True,True,3862,3862,3517,3517,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,10.591,-2.168,-21.724,,True,True,ESIBank/brenda/structure/complex/215731.pdb,215731.pdb
brenda,215799,5034,P05093,508,O=C([O-])c1cc(SSc2ccc([N+](=O)[O-])c(C(=O)[O-])c2)ccc1[N+](=O)[O-],1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/215799.pdb,215799.pdb
brenda,216681,5034,P05093,508,C[S@](=O)CC[C@H](N)C(=O)O,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/216681.pdb,216681.pdb
brenda,216883,4928,Q9ZAU3,415,O=C([O-])c1cc(SSc2ccc([N+](=O)[O-])c(C(=O)[O-])c2)ccc1[N+](=O)[O-],1,0,9O35,1.0,9O35_1,A;B,0.9975903614457832,0.9741176470588236,DM1;HEM;SO4,9O35.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9O35.cif,True,True,6702,6702,6204,6204,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,41.42,25.183,77.581,,True,True,ESIBank/brenda/structure/complex/216883.pdb,216883.pdb
brenda,217081,5354,Q06069,410,Oc1ccc(O)c(-c2ccccc2)c1,1,0,5IKI,1.0,5IKI_1,A;B,1.0,1.0,A9H;HEM,5IKI.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/5IKI.cif,True,True,6410,6410,6248,6248,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,15.168,-5.521,16.912,,True,True,ESIBank/brenda/structure/complex/217081.pdb,217081.pdb
brenda,217223,5068,Q9Y6A2,500,OCCCCCCCCCCCCBr,1,0,9NNO,1.0,9NNO_1,A,0.934,0.9852320675105484,A1BY9;EDO;HEM,9NNO.cif,21,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9NNO.cif,True,True,3862,3862,3517,3517,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,10.591,-2.168,-21.724,,True,True,ESIBank/brenda/structure/complex/217223.pdb,217223.pdb
brenda,217461,5109,P08684,503,O=C(O)[C@@H]1CCCCN1,1,0,9YK4,1.0,9YK4_1,A,0.9602385685884692,0.9917864476386036,EDO;GOL;HEM;IMD;PG4,9YK4.cif,122,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9YK4.cif,True,True,4184,4184,3803,3803,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,-22.834,-26.299,-11.407,,True,True,ESIBank/brenda/structure/complex/217461.pdb,217461.pdb
brenda,217806,5331,Q6WG30,499,N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,1,0,8X1W,1.0,8X1W_1,A,0.8797595190380761,1.0,HEM,8X1W.cif,2,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8X1W.cif,True,True,3668,3668,3536,3536,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,78.516,70.333,32.493,,True,True,ESIBank/brenda/structure/complex/217806.pdb,217806.pdb
brenda,217884,5359,Q09128,514,N=c1nc(O)c2c([nH]1)NCC(CN(C=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2,1,0,3K9Y,1.0,3K9Y_1,A;B,0.9357976653696498,0.9979253112033196,CM5;HEM,3K9Y.cif,2,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3K9Y.cif,True,True,7703,7703,7549,7549,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,9.254,-28.69,40.045,,True,True,ESIBank/brenda/structure/complex/217884.pdb,217884.pdb
brenda,218557,5000,P00191,496,CCCC=O,1,0,3QZ1,1.0,3QZ1_1,A;B;C;D,1.0,1.0,3QZ;HEM,3QZ1.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3QZ1.cif,True,True,14525,14525,14064,14064,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,3.088,-41.117,53.258,,True,True,ESIBank/brenda/structure/complex/218557.pdb,218557.pdb
brenda,219065,4928,Q9ZAU3,415,O=C1O[C@H]([C@@H](O)CO)C(=O)C1=O,1,0,9O35,1.0,9O35_1,A;B,0.9975903614457832,0.9741176470588236,DM1;HEM;SO4,9O35.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9O35.cif,True,True,6702,6702,6204,6204,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,41.42,25.183,77.581,,True,True,ESIBank/brenda/structure/complex/219065.pdb,219065.pdb
brenda,219267,5034,P05093,508,OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/219267.pdb,219267.pdb
brenda,219497,4998,P11511,503,O=Cc1ccccc1,1,0,5JL9,1.0,5JL9_1,A,1.0,1.0,ASD;HEM,5JL9.cif,11,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/5JL9.cif,True,True,3739,3739,3668,3668,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,84.803,49.653,42.361,,True,True,ESIBank/brenda/structure/complex/219497.pdb,219497.pdb
brenda,219582,5000,P00191,496,N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,1,0,3QZ1,1.0,3QZ1_1,A;B;C;D,1.0,1.0,3QZ;HEM,3QZ1.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3QZ1.cif,True,True,14525,14525,14064,14064,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,3.088,-41.117,53.258,,True,True,ESIBank/brenda/structure/complex/219582.pdb,219582.pdb
brenda,219664,5354,Q06069,410,CCc1ccccc1,1,0,5IKI,1.0,5IKI_1,A;B,1.0,1.0,A9H;HEM,5IKI.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/5IKI.cif,True,True,6410,6410,6248,6248,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,15.168,-5.521,16.912,,True,True,ESIBank/brenda/structure/complex/219664.pdb,219664.pdb
