"dataset","structure_index","enzyme_index","uniprot","sequence_length","substrate","n_samples","n_positive","best_entry_id","best_entity_id","best_rcsb_polymer_entity_id","best_auth_asym_ids","best_reference_sequence_coverage","best_entity_sequence_coverage","best_ligand_comp_ids","best_target_file","n_heme_fe_candidates_for_uniprot"
"brenda","194506","5109","P08684","503","CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(O)=NCCC(O)=NCCSC(=O)/C=C/CCCl","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","195655","5265","Q8VQF6","404","N[C@@H](Cc1ccc(O)cc1)C(=O)O","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","196161","5359","Q09128","514","O[C@@H]1c2ccccc2C=C[C@@H]1O","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","196583","4928","Q9ZAU3","415","N=c1nc(O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1","1","0","9O35","1.0","9O35_1","A;B","0.9975903614457832","0.9741176470588236","DM1;HEM;SO4","9O35.cif","3"
"brenda","196647","5331","Q6WG30","499","N[C@@H](CCC(O)=N[C@@H](CSSC[C@H](N=C(O)CC[C@H](N)C(=O)O)C(O)=NCC(=O)O)C(O)=NCC(=O)O)C(=O)O","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","197790","5311","Q6TBX7","539","N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1","1","0","6L8H","1.0","6L8H_1","A;B;C;D","0.8719851576994434","0.9978768577494692","GOL;HEM;SOG","6L8H.cif","1"
"brenda","198203","5359","Q09128","514","O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","198204","5109","P08684","503","OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","198292","5109","P08684","503","C=CCOC(O)=NCc1cccc(CN)c1","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","198534","5276","Q9UNU6","501","O=Cc1cccc(O)c1","1","0","8EOH","1.0","8EOH_1","A","0.9500998003992016","0.9734151329243352","HEM;WOL","8EOH.cif","2"
"brenda","198568","5034","P05093","508","O=C1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","198593","5341","P19099","503","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O","1","0","6XZ9","1.0","6XZ9_1","A;B;C","0.9463220675944334","0.9734151329243352","HEC;O4W","6XZ9.cif","6"
"brenda","198906","5034","P05093","508","C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","199642","5034","P05093","508","CC(=O)C(C)=O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","199649","5109","P08684","503","O=Cc1ccccc1","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","200492","5295","Q16850","509","O=C(O)C(O)c1ccccc1","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","200634","5109","P08684","503","OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","200688","5000","P00191","496","CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","200848","5034","P05093","508","CCC(=O)C(=O)CC","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","200946","5034","P05093","508","CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","201026","5068","Q9Y6A2","500","CC(=O)C=O","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","201341","5034","P05093","508","Oc1ncnc2[nH]cnc12","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","202493","5034","P05093","508","OCC(O)C(O)C(O)C(O)CO","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","202502","5331","Q6WG30","499","Cc1cccc(C)c1","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","202539","5000","P00191","496","CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(O)=NCCC(O)=NCCS","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","202621","5114","A0A0Y0GRS3","494","C/C=C/C=O","1","0","7X2Q","1.0","7X2Q_1","A;B","0.9433198380566802","0.9789915966386554","HEM","7X2Q.cif","1"
"brenda","202863","5330","S4UX02","495","N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1","1","0","7CB9","1.0","7CB9_1","A","1.0","1.0","HEM;J6C","7CB9.cif","3"
"brenda","203071","5341","P19099","503","C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)CO)CC[C@@H]12","1","0","6XZ9","1.0","6XZ9_1","A;B;C","0.9463220675944334","0.9734151329243352","HEC;O4W","6XZ9.cif","6"
"brenda","203317","5114","A0A0Y0GRS3","494","O=C(O)c1cccc(O)c1O","1","0","7X2Q","1.0","7X2Q_1","A;B","0.9433198380566802","0.9789915966386554","HEM","7X2Q.cif","1"
"brenda","203414","5295","Q16850","509","Sc1nc(S)c2nc[nH]c2n1","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","203738","4928","Q9ZAU3","415","O=C1[C@H](O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H]1O","1","0","9O35","1.0","9O35_1","A;B","0.9975903614457832","0.9741176470588236","DM1;HEM;SO4","9O35.cif","3"
"brenda","203794","5034","P05093","508","N=C(O)CCCCC(S)CCS","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","203808","5293","A2TEF2","480","O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO","1","0","3L4D","1.0","3L4D_1","A;B;C;D","0.9354166666666668","0.9911699779249448","HEM;N8E;TPF","3L4D.cif","1"
"brenda","204709","5064","Q6VVX0","501","COc1cc2c(cc1O)[C@@H](Cc1ccc(O)cc1)N(C)CC2","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","204767","5359","Q09128","514","COc1ccccc1O","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","205013","5064","Q6VVX0","501","Cc1ccc2cc(CO)ccc2c1","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","205313","4928","Q9ZAU3","415","COc1cc(/C=C/C=O)ccc1O","1","0","9O35","1.0","9O35_1","A;B","0.9975903614457832","0.9741176470588236","DM1;HEM;SO4","9O35.cif","3"
"brenda","205366","5064","Q6VVX0","501","CCC(=O)CC","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","205724","5295","Q16850","509","O=C[C@H](O)CO","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","205751","5114","A0A0Y0GRS3","494","C=O","1","0","7X2Q","1.0","7X2Q_1","A;B","0.9433198380566802","0.9789915966386554","HEM","7X2Q.cif","1"
"brenda","206528","5000","P00191","496","COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","206622","5000","P00191","496","OCC1(O)OC[C@@H](O)[C@H](O)[C@H]1O","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","206843","5109","P08684","503","O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","206999","5068","Q9Y6A2","500","CC(C)CN","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","207109","5034","P05093","508","O=CCCCC=O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","207248","5293","A2TEF2","480","Clc1ccc(-c2ccc(Cl)cc2)cc1","1","0","3L4D","1.0","3L4D_1","A;B;C;D","0.9354166666666668","0.9911699779249448","HEM;N8E;TPF","3L4D.cif","1"
"brenda","207327","5359","Q09128","514","O=CC(=O)O","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","207944","5064","Q6VVX0","501","O","1","1","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","208057","5034","P05093","508","C[C@@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](O)[C@H]3[C@@H]1CCC2=O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","208102","5295","Q16850","509","N[C@H](Cc1ccc(O)c(O)c1)C(=O)O","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","208300","5064","Q6VVX0","501","CC(C=O)C(=O)O","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","208426","5265","Q8VQF6","404","C=Cc1c(C)c2cc3[n-]c(cc4nc(cc5nc(cc1[n-]2)C(C)=C5CCC(C)=O)C(CCC(C)=O)=C4C)c(C)c3C=C.[Fe+6]","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","208725","5311","Q6TBX7","539","CCCCC[C@@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(O)=NCCO)[C@@H]2C[C@H]1OO2","1","0","6L8H","1.0","6L8H_1","A;B;C;D","0.8719851576994434","0.9978768577494692","GOL;HEM;SOG","6L8H.cif","1"
"brenda","209112","5331","Q6WG30","499","CC(C)CCC[C@H](C)[C@@H]1CC[C@H]2C3=CC[C@H]4[C@](C)(C=O)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","209478","5354","Q06069","410","O=CCc1c[nH]c2ccc(O)cc12","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","209640","5034","P05093","508","OO","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","209835","5359","Q09128","514","C[N+](C)(C)CC=O","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","210128","5034","P05093","508","COc1cc(-c2ccc([NH+]3[N-]C(c4ccccc4)=NN3c3ccc([N+](=O)[O-])cc3)c(OC)c2)ccc1[NH+]1[N-]C(c2ccccc2)=NN1c1ccc([N+](=O)[O-])cc1.[Cl-]","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","210186","5034","P05093","508","[C-]#[N+][C@@H]1[C@H](c2c[nH]c3ccccc23)[C@@H](C(=C)C)CC[C@@]1(C)C=C","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","210191","5359","Q09128","514","O=C(O)[C@@H]1CCCCN1","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","210243","5000","P00191","496","C=C(C)[C@H]1CC=C(C)CC1","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","210794","5359","Q09128","514","Oc1ccc2ccccc2n1","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","211271","5359","Q09128","514","O=Cc1ccc([N+](=O)[O-])cc1","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","211384","5265","Q8VQF6","404","C=CC1=C(C)[C@@H](CC2=N/C(=C\c3[nH]c(/C=C4\N=C(O)C(C)=C4C=C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)N=C1O","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","211743","3383","P23295","403","O=C(O)c1cccc([O-])c1","1","0","7DVO","1.0","7DVO_1","A;B","1.0","1.0","GOL;HEM;NO","7DVO.cif","27"
"brenda","212336","5354","Q06069","410","C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC(=O)C2=O","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","212402","5109","P08684","503","CC(C)=CCC/C(C)=C/CC/C(C)=C\CO","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","212445","5346","P00189","520","Nc1ccccc1C(=O)C[C@H](N)C(=O)O","1","0","3MZS","1.0","3MZS_1","A;B;C;D","0.9230769230769232","0.9876543209876544","HC9;HEM;IPA","3MZS.cif","1"
"brenda","212464","5295","Q16850","509","COc1cc(/C=C/CO)ccc1O","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","213072","3383","P23295","403","O=CC(O)CO","1","0","7DVO","1.0","7DVO_1","A;B","1.0","1.0","GOL;HEM;NO","7DVO.cif","27"
"brenda","214065","5109","P08684","503","N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","214443","5114","A0A0Y0GRS3","494","O=Cc1ccc(O)cc1","1","0","7X2Q","1.0","7X2Q_1","A;B","0.9433198380566802","0.9789915966386554","HEM","7X2Q.cif","1"
"brenda","215370","5034","P05093","508","Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","215428","5000","P00191","496","N[C@H](CO)C(=O)O","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","215731","5068","Q9Y6A2","500","C[N+](C)(C)CC=O","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","215799","5034","P05093","508","O=C([O-])c1cc(SSc2ccc([N+](=O)[O-])c(C(=O)[O-])c2)ccc1[N+](=O)[O-]","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","216681","5034","P05093","508","C[S@](=O)CC[C@H](N)C(=O)O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","216883","4928","Q9ZAU3","415","O=C([O-])c1cc(SSc2ccc([N+](=O)[O-])c(C(=O)[O-])c2)ccc1[N+](=O)[O-]","1","0","9O35","1.0","9O35_1","A;B","0.9975903614457832","0.9741176470588236","DM1;HEM;SO4","9O35.cif","3"
"brenda","217081","5354","Q06069","410","Oc1ccc(O)c(-c2ccccc2)c1","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","217223","5068","Q9Y6A2","500","OCCCCCCCCCCCCBr","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","217461","5109","P08684","503","O=C(O)[C@@H]1CCCCN1","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","217806","5331","Q6WG30","499","N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","217884","5359","Q09128","514","N=c1nc(O)c2c([nH]1)NCC(CN(C=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","218557","5000","P00191","496","CCCC=O","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","219065","4928","Q9ZAU3","415","O=C1O[C@H]([C@@H](O)CO)C(=O)C1=O","1","0","9O35","1.0","9O35_1","A;B","0.9975903614457832","0.9741176470588236","DM1;HEM;SO4","9O35.cif","3"
"brenda","219267","5034","P05093","508","OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","219497","4998","P11511","503","O=Cc1ccccc1","1","0","5JL9","1.0","5JL9_1","A","1.0","1.0","ASD;HEM","5JL9.cif","11"
"brenda","219582","5000","P00191","496","N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","219664","5354","Q06069","410","CCc1ccccc1","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","220317","5068","Q9Y6A2","500","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","220417","5109","P08684","503","CCCC(=O)C(C)=O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","220568","5034","P05093","508","OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","220577","5109","P08684","503","OO","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","220692","5109","P08684","503","C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(=N)nc(O)c2N1","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","221042","5000","P00191","496","CC(C)[C@@H](N)C(=O)O","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","221308","5000","P00191","496","CCCCCC(=O)/C=C/C=O","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","221311","5068","Q9Y6A2","500","N=c1nc(O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)=N2","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","222085","5295","Q16850","509","CO","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","222232","5354","Q06069","410","CCO","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","223235","5295","Q16850","509","C[C@H](O)CCO","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","223581","5109","P08684","503","CCCCS(=O)(=O)O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","223786","5034","P05093","508","N[C@@H](CCC(O)=N[C@@H](CS)C(=O)O)C(=O)O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","223938","5064","Q6VVX0","501","O=C(O)C1=NCCCC1","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","224013","5034","P05093","508","O=C[C@H](O)CS(=O)(=O)O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","224055","5056","P22680","504","C[C@H](O)[C@H](C)O","1","0","3V8D","1.0","3V8D_1","A;B","0.9503968253968254","0.9755600814663952","0GV;HEM;SO4;UNX","3V8D.cif","3"
"brenda","224066","5265","Q8VQF6","404","CC(CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","224566","5359","Q09128","514","c1ncc2c(n1)=NCCN=2","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","224768","5311","Q6TBX7","539","O=C(O)C1CCC=N1","1","0","6L8H","1.0","6L8H_1","A;B;C;D","0.8719851576994434","0.9978768577494692","GOL;HEM;SOG","6L8H.cif","1"
"brenda","225061","3383","P23295","403","Oc1cccc(-c2ccccc2)c1O","1","0","7DVO","1.0","7DVO_1","A;B","1.0","1.0","GOL;HEM;NO","7DVO.cif","27"
"brenda","225069","5109","P08684","503","CC(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)C","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","225360","5106","P33261","490","CC(C)(C=O)[C@@H](O)C(=O)O","1","0","4GQS","1.0","4GQS_1","A;B;C;D","0.953061224489796","0.979035639412998","0XV;GOL;HEM","4GQS.cif","1"
"brenda","226441","5311","Q6TBX7","539","O=[N+]1C=CC=CC1Cl","1","0","6L8H","1.0","6L8H_1","A;B;C;D","0.8719851576994434","0.9978768577494692","GOL;HEM;SOG","6L8H.cif","1"
"brenda","226947","5331","Q6WG30","499","C[C@](O)(CO)[C@H](O)COP(=O)(O)O","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","228232","5354","Q06069","410","O=C1C=CC(=Nc2cc(Cl)c(O)c(Cl)c2)C=C1","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","228402","5331","Q6WG30","499","O=CC(=O)[C@H](O)[C@H](O)[C@H](O)CO","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","229436","4928","Q9ZAU3","415","OO","1","0","9O35","1.0","9O35_1","A;B","0.9975903614457832","0.9741176470588236","DM1;HEM;SO4","9O35.cif","3"
"brenda","229659","5034","P05093","508","N=c1nc(O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)=N2","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
