global_interaction_id,source,source_interaction_id,source_enzyme_id,source_compound_id,label,quality_tier,num_reactions,has_pmid,has_products,pdb_id,extra_json
INT_G001036,S8_PlantP450DB,783,478,249,1,B,1,1,0,,{}
INT_G001037,S3_P450Rdb,598,229,37,1,B,1,1,1,,{}
INT_G001037,S8_PlantP450DB,6,5,2,1,B,1,1,0,,{}
INT_G001038,S3_P450Rdb,599,229,114,1,B,1,1,0,,{}
INT_G001039,S3_P450Rdb,600,230,33,1,B,1,1,1,,{}
INT_G001039,S9_PCPD,249,189,154,1,B,1,0,0,,{}
INT_G001040,S3_P450Rdb,601,231,32,1,B,1,1,1,,{}
INT_G001040,S9_PCPD,246,186,153,1,B,1,0,0,,{}
INT_G001041,S9_PCPD,279,219,170,1,B,1,0,0,,{}
INT_G001042,S3_P450Rdb,602,232,414,1,B,1,1,1,,{}
INT_G001043,S2_ESIBank,120,58,59,1,B,1,0,0,,"{""source_enzyme_index"": ""5059"", ""source_reaction_index"": ""9035""}"
INT_G001044,S2_ESIBank,121,59,32,1,B,1,0,0,,"{""source_enzyme_index"": ""5160"", ""source_reaction_index"": ""9232""}"
INT_G001045,S2_ESIBank,122,59,34,1,B,1,0,0,,"{""source_enzyme_index"": ""5160"", ""source_reaction_index"": ""9239""}"
INT_G001046,S8_PlantP450DB,51,43,28,1,B,1,1,0,,{}
INT_G001046,S9_PCPD,939,584,27,1,B,1,0,0,,{}
INT_G001047,S3_P450Rdb,603,233,415,1,B,1,1,1,,{}
INT_G001048,S2_ESIBank,123,60,80,1,B,1,0,0,,"{""source_enzyme_index"": ""4988"", ""source_reaction_index"": ""8914""}"
INT_G001049,S3_P450Rdb,604,234,415,1,B,1,1,1,,{}
INT_G001050,S3_P450Rdb,605,235,36,1,B,1,1,1,,{}
INT_G001051,S3_P450Rdb,606,235,416,1,B,4,1,1,,{}
INT_G001052,S3_P450Rdb,608,235,46,1,B,2,1,1,,{}
INT_G001053,S3_P450Rdb,607,235,417,1,B,3,1,1,,{}
INT_G001054,S3_P450Rdb,610,236,119,1,B,1,1,1,,{}
INT_G001054,S9_PCPD,285,223,172,1,B,1,0,0,,{}
INT_G001055,S3_P450Rdb,609,236,118,1,B,1,1,1,,{}
INT_G001055,S9_PCPD,286,223,173,1,B,1,0,0,,{}
INT_G001056,S3_P450Rdb,611,237,79,1,B,1,1,1,,{}
INT_G001056,S9_PCPD,342,277,213,1,B,1,0,0,,{}
INT_G001057,S3_P450Rdb,614,238,48,1,B,3,1,1,,{}
INT_G001058,S3_P450Rdb,612,238,46,1,B,1,1,1,,{}
INT_G001059,S9_PCPD,140,100,91,1,B,1,0,0,,{}
INT_G001060,S3_P450Rdb,613,238,47,1,B,1,1,1,,{}
INT_G001061,S3_P450Rdb,615,239,418,1,B,1,1,1,,{}
INT_G001062,S3_P450Rdb,616,240,125,1,B,1,1,1,,{}
INT_G001062,S9_PCPD,321,256,198,1,B,1,0,0,,{}
INT_G001063,S2_ESIBank,125,61,57,1,B,1,0,0,,"{""source_enzyme_index"": ""5130"", ""source_reaction_index"": ""9219""}"
INT_G001064,S2_ESIBank,126,61,81,1,B,1,0,0,,"{""source_enzyme_index"": ""5130"", ""source_reaction_index"": ""9221""}"
INT_G001065,S2_ESIBank,124,61,21,1,B,1,0,0,,"{""source_enzyme_index"": ""5130"", ""source_reaction_index"": ""9208""}"
INT_G001066,S2_ESIBank,127,62,74,1,B,1,0,0,,"{""source_enzyme_index"": ""5293"", ""source_reaction_index"": ""9449""}"
INT_G001067,S8_PlantP450DB,661,406,219,1,B,1,1,0,,{}
INT_G001068,S8_PlantP450DB,662,406,145,1,B,1,1,0,,{}
INT_G001069,S9_PCPD,764,457,376,1,B,1,0,0,,{}
INT_G001070,S3_P450Rdb,617,241,419,1,B,1,1,1,,{}
INT_G001070,S8_PlantP450DB,71,61,41,1,B,1,1,0,,{}
INT_G001070,S9_PCPD,954,596,454,1,B,1,0,0,,{}
INT_G001071,S2_ESIBank,129,63,58,1,B,1,0,0,,"{""source_enzyme_index"": ""5145"", ""source_reaction_index"": ""9238""}"
INT_G001072,S2_ESIBank,128,63,34,1,B,1,0,0,,"{""source_enzyme_index"": ""5145"", ""source_reaction_index"": ""9239""}"
INT_G001073,S8_PlantP450DB,829,503,259,1,B,1,1,0,,{}
INT_G001074,S3_P450Rdb,618,242,37,1,B,2,1,1,,{}
INT_G001074,S8_PlantP450DB,828,503,2,1,B,1,1,0,,{}
INT_G001074,S9_PCPD,791,477,385,1,B,1,0,0,,{}
INT_G001075,S8_PlantP450DB,830,503,260,1,B,1,1,0,,{}
INT_G001076,S3_P450Rdb,619,242,50,1,B,1,1,1,,{}
INT_G001076,S9_PCPD,792,477,384,1,B,1,0,0,,{}
INT_G001077,S2_ESIBank,130,64,7,1,B,1,0,0,,"{""source_enzyme_index"": ""5182"", ""source_reaction_index"": ""9267""}"
INT_G001078,S2_ESIBank,131,65,82,1,B,1,0,0,,"{""source_enzyme_index"": ""5290"", ""source_reaction_index"": ""9445""}"
INT_G001079,S2_ESIBank,134,65,85,1,B,1,0,0,,"{""source_enzyme_index"": ""5290"", ""source_reaction_index"": ""9442""}"
INT_G001080,S2_ESIBank,133,65,84,1,B,1,0,0,,"{""source_enzyme_index"": ""5290"", ""source_reaction_index"": ""9444""}"
INT_G001081,S2_ESIBank,132,65,83,1,B,1,0,0,,"{""source_enzyme_index"": ""5290"", ""source_reaction_index"": ""9443""}"
INT_G001082,S3_P450Rdb,620,243,420,1,B,1,1,1,,{}
INT_G001082,S8_PlantP450DB,52,44,29,1,B,1,1,0,,{}
INT_G001083,S8_PlantP450DB,53,44,26,1,B,1,1,0,,{}
INT_G001084,S3_P450Rdb,624,244,422,1,B,1,0,1,,{}
INT_G001085,S3_P450Rdb,630,244,424,1,B,1,0,1,,{}
INT_G001086,S3_P450Rdb,625,244,155,1,B,1,0,1,,{}
INT_G001087,S3_P450Rdb,627,244,156,1,B,2,0,1,,{}
INT_G001088,S3_P450Rdb,629,244,161,1,B,1,0,1,,{}
INT_G001089,S3_P450Rdb,628,244,160,1,B,1,0,1,,{}
INT_G001090,S3_P450Rdb,631,244,425,1,B,1,0,1,,{}
INT_G001091,S3_P450Rdb,622,244,153,1,B,1,0,1,,{}
INT_G001092,S3_P450Rdb,626,244,423,1,B,1,0,1,,{}
INT_G001093,S3_P450Rdb,623,244,421,1,B,1,0,1,,{}
INT_G001094,S3_P450Rdb,621,244,152,1,B,1,0,1,,{}
INT_G001095,S2_ESIBank,135,66,80,1,B,1,0,0,,"{""source_enzyme_index"": ""4989"", ""source_reaction_index"": ""8914""}"
INT_G001096,S1_RCSB,47,27,43,1,A,1,0,0,4R21,{}
INT_G001097,S2_ESIBank,136,67,10,1,B,1,0,0,,"{""source_enzyme_index"": ""21273"", ""source_reaction_index"": ""35921""}"
INT_G001098,S9_PCPD,299,235,183,1,B,1,0,0,,{}
INT_G001099,S2_ESIBank,137,68,86,1,B,1,0,0,,"{""source_enzyme_index"": ""4982"", ""source_reaction_index"": ""8910""}"
INT_G001100,S2_ESIBank,138,69,87,1,B,1,0,0,,"{""source_enzyme_index"": ""5657"", ""source_reaction_index"": ""9944""}"
INT_G001100,S3_P450Rdb,632,245,426,1,B,1,1,1,,{}
INT_G001100,S8_PlantP450DB,446,267,144,1,B,1,1,0,,{}
INT_G001101,S2_ESIBank,140,69,60,1,B,1,0,0,,"{""source_enzyme_index"": ""5657"", ""source_reaction_index"": ""9942""}"
INT_G001102,S2_ESIBank,141,69,89,1,B,1,0,0,,"{""source_enzyme_index"": ""5657"", ""source_reaction_index"": ""9941""}"
INT_G001103,S2_ESIBank,142,69,90,1,B,1,0,0,,"{""source_enzyme_index"": ""5657"", ""source_reaction_index"": ""9940""}"
INT_G001104,S2_ESIBank,139,69,88,1,B,1,0,0,,"{""source_enzyme_index"": ""5657"", ""source_reaction_index"": ""9943""}"
INT_G001105,S9_PCPD,1101,726,519,1,B,1,0,0,,{}
INT_G001106,S2_ESIBank,143,70,74,1,B,1,0,0,,"{""source_enzyme_index"": ""5306"", ""source_reaction_index"": ""9459""}"
INT_G001107,S9_PCPD,305,240,187,1,B,1,0,0,,{}
INT_G001108,S9_PCPD,304,239,187,1,B,1,0,0,,{}
INT_G001109,S3_P450Rdb,633,246,427,1,B,1,1,1,,{}
INT_G001109,S9_PCPD,444,343,244,1,B,1,0,0,,{}
INT_G001110,S9_PCPD,120,81,33,1,B,1,0,0,,{}
INT_G001111,S1_RCSB,48,28,10,1,A,1,0,0,6GK6,{}
INT_G001112,S3_P450Rdb,635,247,429,1,B,1,1,1,,{}
INT_G001113,S3_P450Rdb,634,247,428,1,B,1,1,1,,{}
INT_G001114,S3_P450Rdb,636,248,144,1,B,1,1,1,,{}
INT_G001115,S3_P450Rdb,637,248,145,1,B,1,1,1,,{}
INT_G001116,S1_RCSB,49,29,43,1,A,1,0,0,6F88,{}
INT_G001117,S3_P450Rdb,639,249,429,1,B,2,1,1,,{}
INT_G001118,S3_P450Rdb,638,249,428,1,B,2,1,1,,{}
INT_G001119,S3_P450Rdb,640,249,430,1,B,1,1,1,,{}
INT_G001120,S3_P450Rdb,641,250,431,1,B,1,1,1,,{}
INT_G001121,S9_PCPD,374,303,238,1,B,1,0,0,,{}
INT_G001122,S2_ESIBank,145,71,80,1,B,1,0,0,,"{""source_enzyme_index"": ""4985"", ""source_reaction_index"": ""8915""}"
INT_G001123,S2_ESIBank,144,71,91,1,B,1,0,0,,"{""source_enzyme_index"": ""4985"", ""source_reaction_index"": ""8912""}"
INT_G001124,S2_ESIBank,146,72,92,1,B,1,0,0,,"{""source_enzyme_index"": ""21274"", ""source_reaction_index"": ""35929""}"
INT_G001125,S8_PlantP450DB,808,492,258,1,B,1,1,0,,{}
INT_G001126,S3_P450Rdb,642,251,432,1,B,1,1,1,,{}
INT_G001127,S2_ESIBank,147,73,93,1,B,1,0,0,,"{""source_enzyme_index"": ""5672"", ""source_reaction_index"": ""9979""}"
INT_G001127,S3_P450Rdb,643,252,433,1,B,1,1,1,,{}
INT_G001127,S8_PlantP450DB,636,396,208,1,B,1,1,0,,{}
INT_G001128,S2_ESIBank,148,73,94,1,B,1,0,0,,"{""source_enzyme_index"": ""5672"", ""source_reaction_index"": ""9977""}"
INT_G001128,S8_PlantP450DB,637,396,209,1,B,1,1,0,,{}
INT_G001129,S9_PCPD,864,515,402,1,B,1,0,0,,{}
INT_G001130,S2_ESIBank,149,74,95,1,B,1,0,0,,"{""source_enzyme_index"": ""5667"", ""source_reaction_index"": ""9973""}"
INT_G001131,S2_ESIBank,150,74,63,1,B,1,0,0,,"{""source_enzyme_index"": ""5667"", ""source_reaction_index"": ""9970""}"
INT_G001131,S3_P450Rdb,646,253,436,1,B,1,1,1,,{}
INT_G001131,S8_PlantP450DB,626,388,205,1,B,1,1,0,,{}
INT_G001132,S2_ESIBank,151,74,96,1,B,1,0,0,,"{""source_enzyme_index"": ""5667"", ""source_reaction_index"": ""9972""}"
INT_G001132,S3_P450Rdb,645,253,435,1,B,1,1,1,,{}
INT_G001132,S8_PlantP450DB,625,388,204,1,B,1,1,0,,{}
INT_G001133,S3_P450Rdb,644,253,434,1,B,1,1,1,,{}
INT_G001133,S8_PlantP450DB,627,388,206,1,B,1,1,0,,{}
INT_G001134,S9_PCPD,852,505,395,1,B,1,0,0,,{}
INT_G001135,S9_PCPD,853,506,396,1,B,1,0,0,,{}
INT_G001136,S3_P450Rdb,647,254,434,1,B,1,1,1,,{}
INT_G001136,S8_PlantP450DB,628,389,206,1,B,1,1,0,,{}
INT_G001137,S2_ESIBank,152,75,60,1,B,1,0,0,,"{""source_enzyme_index"": ""5223"", ""source_reaction_index"": ""9323""}"
INT_G001138,S9_PCPD,64,51,46,1,B,1,0,0,,{}
INT_G001139,S3_P450Rdb,652,255,441,1,B,1,1,1,,{}
INT_G001139,S9_PCPD,71,53,53,1,B,1,0,0,,{}
INT_G001140,S3_P450Rdb,653,255,442,1,B,1,1,1,,{}
INT_G001140,S9_PCPD,70,53,52,1,B,1,0,0,,{}
INT_G001141,S3_P450Rdb,650,255,439,1,B,1,1,1,,{}
INT_G001141,S9_PCPD,67,53,49,1,B,1,0,0,,{}
INT_G001142,S3_P450Rdb,648,255,437,1,B,1,1,1,,{}
INT_G001142,S9_PCPD,69,53,51,1,B,1,0,0,,{}
INT_G001143,S3_P450Rdb,651,255,440,1,B,1,1,1,,{}
INT_G001143,S9_PCPD,66,53,48,1,B,1,0,0,,{}
INT_G001144,S3_P450Rdb,649,255,438,1,B,1,1,1,,{}
INT_G001144,S9_PCPD,68,53,50,1,B,1,0,0,,{}
INT_G001145,S1_RCSB,51,30,45,1,A,1,0,0,8FKB,{}
INT_G001146,S3_P450Rdb,654,256,66,1,B,1,1,1,,{}
INT_G001146,S9_PCPD,45,40,37,1,B,1,0,0,,{}
INT_G001147,S1_RCSB,52,30,46,1,A,1,0,0,8GDI,{}
INT_G001148,S1_RCSB,50,30,44,1,A,1,0,0,8FJO,{}
INT_G001149,S1_RCSB,53,31,41,1,A,1,0,0,7SMZ,{}
INT_G001150,S9_PCPD,124,85,83,1,B,1,0,0,,{}
INT_G001151,S1_RCSB,54,32,47,1,A,1,0,0,6BLD,{}
INT_G001152,S9_PCPD,287,224,174,1,B,1,0,0,,{}
INT_G001153,S3_P450Rdb,655,257,36,1,B,1,1,1,,{}
INT_G001154,S3_P450Rdb,658,257,445,1,B,1,1,1,,{}
INT_G001155,S3_P450Rdb,656,257,443,1,B,1,1,1,,{}
INT_G001156,S3_P450Rdb,657,257,444,1,B,1,1,1,,{}
INT_G001157,S3_P450Rdb,659,257,446,1,B,1,1,1,,{}
INT_G001158,S8_PlantP450DB,645,400,180,1,B,1,1,0,,{}
INT_G001159,S8_PlantP450DB,646,400,181,1,B,1,1,0,,{}
INT_G001160,S8_PlantP450DB,644,400,182,1,B,1,1,0,,{}
INT_G001161,S2_ESIBank,154,76,10,1,B,1,0,0,,"{""source_enzyme_index"": ""21272"", ""source_reaction_index"": ""35921""}"
INT_G001162,S2_ESIBank,155,76,97,1,B,1,0,0,,"{""source_enzyme_index"": ""21272"", ""source_reaction_index"": ""35925""}"
INT_G001163,S2_ESIBank,153,76,9,1,B,1,0,0,,"{""source_enzyme_index"": ""21272"", ""source_reaction_index"": ""35922""}"
INT_G001164,S3_P450Rdb,661,258,448,1,B,1,1,1,,{}
INT_G001165,S3_P450Rdb,660,258,447,1,B,1,1,1,,{}
INT_G001166,S3_P450Rdb,662,259,449,1,B,1,1,1,,{}
INT_G001167,S2_ESIBank,156,77,59,1,B,1,0,0,,"{""source_enzyme_index"": ""5345"", ""source_reaction_index"": ""9523""}"
INT_G001168,S2_ESIBank,157,78,98,1,B,1,0,0,,"{""source_enzyme_index"": ""5315"", ""source_reaction_index"": ""9474""}"
INT_G001168,S3_P450Rdb,663,260,450,1,B,1,1,1,,{}
INT_G001168,S8_PlantP450DB,74,64,44,1,B,1,1,0,,{}
INT_G001168,S9_PCPD,951,594,453,1,B,1,0,0,,{}
INT_G001169,S2_ESIBank,158,78,99,1,B,1,0,0,,"{""source_enzyme_index"": ""5315"", ""source_reaction_index"": ""9473""}"
INT_G001170,S9_PCPD,950,594,452,1,B,1,0,0,,{}
INT_G001171,S9_PCPD,739,433,85,1,B,1,0,0,,{}
INT_G001172,S3_P450Rdb,664,261,451,1,B,1,1,1,,{}
INT_G001172,S9_PCPD,51,45,39,1,B,1,0,0,,{}
INT_G001173,S2_ESIBank,159,79,100,1,B,1,0,0,,"{""source_enzyme_index"": ""4931"", ""source_reaction_index"": ""8736""}"
INT_G001173,S3_P450Rdb,665,261,452,1,B,1,1,1,,{}
INT_G001174,S2_ESIBank,160,80,16,1,B,1,0,0,,"{""source_enzyme_index"": ""5291"", ""source_reaction_index"": ""9447""}"
INT_G001174,S3_P450Rdb,666,262,37,1,B,2,1,1,,{}
INT_G001174,S8_PlantP450DB,771,473,2,1,B,1,1,0,,{}
INT_G001174,S8_PlantP450DB,772,474,2,1,B,1,1,0,,{}
INT_G001174,S9_PCPD,1152,773,385,1,B,1,0,0,,{}
INT_G001175,S2_ESIBank,161,80,101,1,B,1,0,0,,"{""source_enzyme_index"": ""5291"", ""source_reaction_index"": ""9446""}"
INT_G001175,S3_P450Rdb,668,262,454,1,B,2,1,1,,{}
INT_G001176,S3_P450Rdb,667,262,453,1,B,1,1,1,,{}
INT_G001177,S3_P450Rdb,670,263,37,1,B,2,1,1,,{}
INT_G001177,S9_PCPD,1180,797,385,1,B,1,0,0,,{}
INT_G001178,S3_P450Rdb,669,263,455,1,B,1,1,0,,{}
INT_G001178,S9_PCPD,1181,797,561,1,B,1,0,0,,{}
INT_G001179,S3_P450Rdb,671,263,38,1,B,1,1,0,,{}
INT_G001179,S9_PCPD,1182,797,468,1,B,1,0,0,,{}
INT_G001180,S8_PlantP450DB,604,369,199,1,B,1,1,0,,{}
INT_G001181,S8_PlantP450DB,605,370,199,1,B,1,1,0,,{}
INT_G001182,S8_PlantP450DB,770,472,215,1,B,1,1,0,,{}
INT_G001183,S2_ESIBank,162,81,62,1,B,1,0,0,,"{""source_enzyme_index"": ""5669"", ""source_reaction_index"": ""9975""}"
INT_G001183,S3_P450Rdb,672,264,434,1,B,1,1,1,,{}
INT_G001183,S8_PlantP450DB,623,386,206,1,B,1,1,0,,{}
INT_G001183,S9_PCPD,863,514,400,1,B,1,0,0,,{}
INT_G001184,S8_PlantP450DB,624,387,144,1,B,1,1,0,,{}
INT_G001185,S9_PCPD,338,273,211,1,B,1,0,0,,{}
INT_G001186,S9_PCPD,349,284,218,1,B,1,0,0,,{}
INT_G001187,S9_PCPD,269,209,161,1,B,1,0,0,,{}
INT_G001188,S9_PCPD,355,290,222,1,B,1,0,0,,{}
INT_G001189,S8_PlantP450DB,448,269,146,1,B,1,1,0,,{}
INT_G001190,S9_PCPD,268,208,160,1,B,1,0,0,,{}
INT_G001191,S9_PCPD,341,276,213,1,B,1,0,0,,{}
INT_G001192,S3_P450Rdb,673,265,456,1,B,1,1,1,,{}
INT_G001192,S9_PCPD,313,248,191,1,B,1,0,0,,{}
INT_G001193,S3_P450Rdb,674,266,457,1,B,1,1,1,,{}
INT_G001194,S9_PCPD,270,210,162,1,B,1,0,0,,{}
INT_G001195,S3_P450Rdb,676,267,459,1,B,1,1,1,,{}
INT_G001196,S3_P450Rdb,675,267,458,1,B,1,1,1,,{}
INT_G001197,S3_P450Rdb,680,267,463,1,B,1,1,1,,{}
INT_G001198,S3_P450Rdb,677,267,460,1,B,2,1,1,,{}
INT_G001199,S3_P450Rdb,681,267,464,1,B,1,1,1,,{}
INT_G001200,S3_P450Rdb,678,267,461,1,B,1,1,1,,{}
INT_G001201,S3_P450Rdb,679,267,462,1,B,2,1,1,,{}
INT_G001202,S3_P450Rdb,682,268,459,1,B,1,1,1,,{}
INT_G001203,S3_P450Rdb,685,268,463,1,B,1,1,1,,{}
INT_G001203,S9_PCPD,197,149,120,1,B,1,0,0,,{}
INT_G001204,S3_P450Rdb,683,268,461,1,B,1,1,1,,{}
INT_G001204,S9_PCPD,198,149,121,1,B,1,0,0,,{}
INT_G001205,S3_P450Rdb,684,268,462,1,B,1,1,1,,{}
INT_G001205,S9_PCPD,196,149,119,1,B,1,0,0,,{}
INT_G001206,S3_P450Rdb,686,269,459,1,B,1,1,1,,{}
INT_G001207,S2_ESIBank,164,82,102,1,B,1,0,0,,"{""source_enzyme_index"": ""5128"", ""source_reaction_index"": ""9220""}"
INT_G001208,S2_ESIBank,166,82,103,1,B,1,0,0,,"{""source_enzyme_index"": ""5128"", ""source_reaction_index"": ""9224""}"
INT_G001209,S3_P450Rdb,690,269,463,1,B,1,1,1,,{}
INT_G001209,S9_PCPD,204,153,120,1,B,1,0,0,,{}
INT_G001210,S3_P450Rdb,687,269,460,1,B,1,1,1,,{}
INT_G001210,S9_PCPD,202,153,124,1,B,1,0,0,,{}
INT_G001211,S2_ESIBank,165,82,20,1,B,1,0,0,,"{""source_enzyme_index"": ""5128"", ""source_reaction_index"": ""8800""}"
INT_G001212,S3_P450Rdb,691,269,464,1,B,1,1,1,,{}
INT_G001212,S9_PCPD,205,153,125,1,B,1,0,0,,{}
INT_G001213,S3_P450Rdb,688,269,461,1,B,1,1,1,,{}
INT_G001213,S9_PCPD,206,153,121,1,B,1,0,0,,{}
INT_G001214,S2_ESIBank,163,82,81,1,B,1,0,0,,"{""source_enzyme_index"": ""5128"", ""source_reaction_index"": ""9221""}"
INT_G001215,S2_ESIBank,167,82,21,1,B,1,0,0,,"{""source_enzyme_index"": ""5128"", ""source_reaction_index"": ""9208""}"
INT_G001216,S3_P450Rdb,689,269,462,1,B,1,1,1,,{}
INT_G001216,S9_PCPD,203,153,119,1,B,1,0,0,,{}
INT_G001217,S3_P450Rdb,692,270,418,1,B,1,1,1,,{}
INT_G001217,S9_PCPD,216,160,131,1,B,1,0,0,,{}
INT_G001218,S8_PlantP450DB,370,233,131,1,B,1,1,0,,{}
INT_G001218,S9_PCPD,1083,709,512,1,B,1,0,0,,{}
INT_G001219,S3_P450Rdb,694,271,466,1,B,1,1,1,,{}
INT_G001220,S8_PlantP450DB,970,571,292,1,B,1,1,0,,{}
INT_G001221,S3_P450Rdb,693,271,465,1,B,1,1,1,,{}
INT_G001222,S3_P450Rdb,695,271,467,1,B,1,1,1,,{}
INT_G001223,S8_PlantP450DB,154,121,34,1,B,1,1,0,,{}
INT_G001223,S9_PCPD,962,604,447,1,B,1,0,0,,{}
INT_G001224,S8_PlantP450DB,155,122,77,1,B,1,1,0,,{}
INT_G001224,S9_PCPD,963,605,458,1,B,1,0,0,,{}
INT_G001225,S8_PlantP450DB,156,123,34,1,B,1,1,0,,{}
INT_G001225,S9_PCPD,964,606,447,1,B,1,0,0,,{}
INT_G001226,S8_PlantP450DB,157,124,34,1,B,1,1,0,,{}
INT_G001226,S9_PCPD,965,607,447,1,B,1,0,0,,{}
INT_G001227,S8_PlantP450DB,371,234,131,1,B,1,1,0,,{}
INT_G001227,S9_PCPD,1079,705,512,1,B,1,0,0,,{}
INT_G001228,S3_P450Rdb,696,272,468,1,B,1,1,1,,{}
INT_G001228,S9_PCPD,155,114,102,1,B,1,0,0,,{}
INT_G001229,S3_P450Rdb,697,273,469,1,B,1,1,1,,{}
INT_G001229,S9_PCPD,148,107,96,1,B,1,0,0,,{}
INT_G001230,S3_P450Rdb,698,274,470,1,B,1,1,1,,{}
INT_G001230,S9_PCPD,350,285,95,1,B,1,0,0,,{}
INT_G001231,S8_PlantP450DB,230,170,21,1,B,1,1,0,,{}
INT_G001232,S8_PlantP450DB,231,170,80,1,B,1,1,0,,{}
INT_G001233,S8_PlantP450DB,232,171,21,1,B,1,1,0,,{}
INT_G001234,S8_PlantP450DB,233,171,80,1,B,1,1,0,,{}
INT_G001235,S8_PlantP450DB,238,173,21,1,B,1,1,0,,{}
INT_G001236,S8_PlantP450DB,239,173,80,1,B,1,1,0,,{}
INT_G001237,S2_ESIBank,169,83,105,1,B,1,0,0,,"{""source_enzyme_index"": ""5281"", ""source_reaction_index"": ""9418""}"
INT_G001237,S3_P450Rdb,699,275,471,1,B,1,1,1,,{}
INT_G001237,S8_PlantP450DB,79,68,47,1,B,1,1,0,,{}
INT_G001237,S9_PCPD,875,523,411,1,B,1,0,0,,{}
INT_G001238,S2_ESIBank,168,83,104,1,B,1,0,0,,"{""source_enzyme_index"": ""5281"", ""source_reaction_index"": ""9419""}"
INT_G001239,S3_P450Rdb,700,276,472,1,B,1,1,1,,{}
INT_G001239,S8_PlantP450DB,80,69,48,1,B,1,1,0,,{}
INT_G001239,S9_PCPD,876,524,412,1,B,1,0,0,,{}
INT_G001240,S2_ESIBank,170,84,106,1,B,1,0,0,,"{""source_enzyme_index"": ""5284"", ""source_reaction_index"": ""9433""}"
INT_G001241,S2_ESIBank,172,85,105,1,B,1,0,0,,"{""source_enzyme_index"": ""5280"", ""source_reaction_index"": ""9418""}"
INT_G001241,S3_P450Rdb,701,277,471,1,B,1,1,1,,{}
INT_G001241,S8_PlantP450DB,78,67,47,1,B,1,1,0,,{}
INT_G001241,S9_PCPD,874,522,411,1,B,1,0,0,,{}
INT_G001242,S2_ESIBank,171,85,104,1,B,1,0,0,,"{""source_enzyme_index"": ""5280"", ""source_reaction_index"": ""9419""}"
INT_G001243,S3_P450Rdb,702,278,473,1,B,1,1,1,,{}
INT_G001244,S2_ESIBank,173,86,107,1,B,1,0,0,,"{""source_enzyme_index"": ""5261"", ""source_reaction_index"": ""9383""}"
INT_G001245,S3_P450Rdb,704,279,64,1,B,3,1,1,,{}
INT_G001246,S1_RCSB,55,33,22,1,A,1,0,0,8W1K,{}
INT_G001246,S3_P450Rdb,707,279,476,1,B,3,1,1,,{}
INT_G001247,S3_P450Rdb,705,279,39,1,B,3,1,1,,{}
INT_G001248,S3_P450Rdb,708,279,477,1,B,3,1,1,,{}
INT_G001249,S3_P450Rdb,706,279,475,1,B,3,1,1,,{}
INT_G001250,S3_P450Rdb,709,279,478,1,B,3,1,1,,{}
INT_G001251,S1_RCSB,56,33,48,1,A,1,0,0,8W1K,{}
INT_G001251,S3_P450Rdb,703,279,474,1,B,2,1,1,,{}
INT_G001252,S2_ESIBank,178,87,108,1,B,1,0,0,,"{""source_enzyme_index"": ""5148"", ""source_reaction_index"": ""9243""}"
INT_G001253,S2_ESIBank,177,87,32,1,B,1,0,0,,"{""source_enzyme_index"": ""5148"", ""source_reaction_index"": ""9232""}"
INT_G001254,S2_ESIBank,174,87,33,1,B,1,0,0,,"{""source_enzyme_index"": ""5148"", ""source_reaction_index"": ""9242""}"
INT_G001255,S2_ESIBank,175,87,31,1,B,1,0,0,,"{""source_enzyme_index"": ""5148"", ""source_reaction_index"": ""9241""}"
INT_G001256,S2_ESIBank,179,87,109,1,B,1,0,0,,"{""source_enzyme_index"": ""5148"", ""source_reaction_index"": ""9240""}"
INT_G001257,S2_ESIBank,176,87,34,1,B,1,0,0,,"{""source_enzyme_index"": ""5148"", ""source_reaction_index"": ""9239""}"
INT_G001258,S3_P450Rdb,711,280,480,1,B,2,1,1,,{}
INT_G001259,S3_P450Rdb,710,280,479,1,B,1,1,1,,{}
INT_G001260,S3_P450Rdb,715,281,484,1,B,1,0,1,,{}
INT_G001261,S3_P450Rdb,717,281,486,1,B,2,0,1,,{}
INT_G001262,S3_P450Rdb,713,281,482,1,B,1,0,1,,{}
INT_G001263,S3_P450Rdb,716,281,485,1,B,1,0,1,,{}
INT_G001264,S1_RCSB,57,34,10,1,A,1,0,0,5YHJ,{}
INT_G001265,S3_P450Rdb,714,281,483,1,B,1,0,1,,{}
INT_G001266,S3_P450Rdb,712,281,481,1,B,1,0,1,,{}
INT_G001267,S8_PlantP450DB,259,179,81,1,B,1,1,0,,{}
INT_G001268,S8_PlantP450DB,256,179,21,1,B,1,1,0,,{}
INT_G001269,S8_PlantP450DB,258,179,80,1,B,1,1,0,,{}
INT_G001270,S8_PlantP450DB,257,179,79,1,B,1,1,0,,{}
INT_G001271,S8_PlantP450DB,263,180,81,1,B,1,1,0,,{}
INT_G001272,S2_ESIBank,182,88,32,1,B,1,0,0,,"{""source_enzyme_index"": ""5164"", ""source_reaction_index"": ""9232""}"
INT_G001272,S8_PlantP450DB,260,180,21,1,B,1,1,0,,{}
INT_G001273,S2_ESIBank,181,88,33,1,B,1,0,0,,"{""source_enzyme_index"": ""5164"", ""source_reaction_index"": ""9242""}"
INT_G001274,S8_PlantP450DB,262,180,80,1,B,1,1,0,,{}
INT_G001275,S2_ESIBank,180,88,34,1,B,1,0,0,,"{""source_enzyme_index"": ""5164"", ""source_reaction_index"": ""9239""}"
INT_G001276,S8_PlantP450DB,261,180,79,1,B,1,1,0,,{}
