substrate_idx,raw_smiles,rdkit_parse_ok,rdkit_canonical_smiles,rdkit_isomeric_smiles,rdkit_inchikey,cid,cid_status,final_substrate_id,fallback_id,cid_collision_group,pubchem_query_method,pubchem_return_count,notes,in_train,in_val,in_test,in_any_split
337,C[C@H]1CC[C@@H]2C(C(=O)[O-])=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21,True,CC1CCC2C(C(=O)[O-])=COC(OC3OC(CO)C(O)C(O)C3O)C12,C[C@H]1CC[C@@H]2C(C(=O)[O-])=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21,DSXFHNSGLYXPNG-YDYVGBNJSA-M,51399546,hit,CID51399546,NO_CID_a770b5febfb9,,hit,1,,1,1,1,1
338,C[C@H]1CC[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21,True,CC1CCC2C(C(=O)O)=COC(OC3OC(CO)C(O)C(O)C3O)C12,C[C@H]1CC[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21,DSXFHNSGLYXPNG-YDYVGBNJSA-N,443322,hit,CID443322,NO_CID_68546817c0e8,,hit,1,,1,1,1,1
339,COc1ccccc1C,True,COc1ccccc1C,COc1ccccc1C,DTFKRVXLBCAIOZ-UHFFFAOYSA-N,33637,hit,CID33637,NO_CID_3ee8e371814d,,hit,1,,1,1,1,1
340,CCOc1cccc(C(=O)O)c1,True,CCOc1cccc(C(=O)O)c1,CCOc1cccc(C(=O)O)c1,DTFQMPQJMDEWKJ-UHFFFAOYSA-N,12126,hit,CID12126,NO_CID_b16ff355500d,,hit,1,,1,1,1,1
341,Cc1[nH]c2ccc(C3CC3)cc2c1CC(N)C(=O)O,True,Cc1[nH]c2ccc(C3CC3)cc2c1CC(N)C(=O)O,Cc1[nH]c2ccc(C3CC3)cc2c1CC(N)C(=O)O,DTGWOPDEMQCUJN-UHFFFAOYSA-N,122499529,hit,CID122499529,NO_CID_94b4fc9157e9,,hit,1,,1,1,1,1
342,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,True,CCC=CCC=CCC=CCCCCCCCC(=O)O,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,DTOSIQBPPRVQHS-PDBXOOCHSA-N,5280934,hit,CID5280934,NO_CID_afbec095b745,,hit,1,,1,1,1,1
343,CCC=CCC=CCC=CCCCCCCCC(=O)O,True,CCC=CCC=CCC=CCCCCCCCC(=O)O,CCC=CCC=CCC=CCCCCCCCC(=O)O,DTOSIQBPPRVQHS-UHFFFAOYSA-N,860,hit,CID860,NO_CID_f90e7855d52b,,hit,1,,1,1,1,1
344,C=C[C@@]1(C)CC[C@H]2C(=CC[C@H]3[C@](C)(CO)CCC[C@]23C)C1,True,C=CC1(C)CCC2C(=CCC3C(C)(CO)CCCC23C)C1,C=C[C@@]1(C)CC[C@H]2C(=CC[C@H]3[C@](C)(CO)CCC[C@]23C)C1,DUEINKIQNGZKPL-VYJAJWGXSA-N,15586712,rescued_retry,CID15586712,NO_CID_48eabec45455,,rescued_retry,1,URLError: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)>,1,1,1,1
345,CCOC(=O)Cc1ccccc1,True,CCOC(=O)Cc1ccccc1,CCOC(=O)Cc1ccccc1,DULCUDSUACXJJC-UHFFFAOYSA-N,7590,rescued_retry,CID7590,NO_CID_0ddecbd0bfbd,,rescued_retry,1,RemoteDisconnected: Remote end closed connection without response,1,1,1,1
346,CC1(C)CCCC2(C)C1CCC13C=C(C(=O)[O-])C(CCC12)C3,True,CC1(C)CCCC2(C)C1CCC13C=C(C(=O)[O-])C(CCC12)C3,CC1(C)CCCC2(C)C1CCC13C=C(C(=O)[O-])C(CCC12)C3,DULGJEIWRQIEDP-UHFFFAOYSA-M,90658967,hit,CID90658967,NO_CID_62f84b36a16f,,hit,1,,1,1,1,1
347,COc1cc2c3c(c1O)-c1ccccc1C[C@H]3NCC2,True,COc1cc2c3c(c1O)-c1ccccc1CC3NCC2,COc1cc2c3c(c1O)-c1ccccc1C[C@H]3NCC2,DUSFBAYEYGRYOT-CYBMUJFWSA-N,23335,hit,CID23335,NO_CID_a5de97cee91d,,hit,1,,1,1,1,1
348,C=C(C)[C@H]1CC[C@@H](C)[C@]12CC=C(C)CC2,True,C=C(C)C1CCC(C)C12CC=C(C)CC2,C=C(C)[C@H]1CC[C@@H](C)[C@]12CC=C(C)CC2,DVBSKQAFCDJNSL-RBSFLKMASA-N,13743810,hit,CID13743810,NO_CID_571bcc4d0b7b,,hit,1,,1,1,1,1
349,Cc1cnc2ccc3c(nc(N)n3C)c2n1,True,Cc1cnc2ccc3c(nc(N)n3C)c2n1,Cc1cnc2ccc3c(nc(N)n3C)c2n1,DVCCCQNKIYNAKB-UHFFFAOYSA-N,62275,hit,CID62275,NO_CID_bc3945465d44,,hit,1,,1,1,1,1
350,CC(C)C1CCC2C1(C)CCC1(C)C3=C(CCC21C)C1(C)CC(O)C(OC2OC(CO)C(O)C(O)C2O)C(C)(C)C1CC3,True,CC(C)C1CCC2C1(C)CCC1(C)C3=C(CCC21C)C1(C)CC(O)C(OC2OC(CO)C(O)C(O)C2O)C(C)(C)C1CC3,CC(C)C1CCC2C1(C)CCC1(C)C3=C(CCC21C)C1(C)CC(O)C(OC2OC(CO)C(O)C(O)C2O)C(C)(C)C1CC3,DVJFUEIYHZDSLN-UHFFFAOYSA-N,,cid0_no_match,NO_CID_51bfa8909bc7,NO_CID_51bfa8909bc7,,cid0_no_match,0,,1,1,1,1
351,CCC1CCC2C1CCC1C3CCCCC3CCC21,True,CCC1CCC2C1CCC1C3CCCCC3CCC21,CCC1CCC2C1CCC1C3CCCCC3CCC21,DVXFGTKYDHJWLT-UHFFFAOYSA-N,,cid0_no_match,NO_CID_e576d702dd27,NO_CID_e576d702dd27,,cid0_no_match,0,,1,1,1,1
352,Cc1c(CC(N)C(=O)O)c2cccc(O)c2n1C,True,Cc1c(CC(N)C(=O)O)c2cccc(O)c2n1C,Cc1c(CC(N)C(=O)O)c2cccc(O)c2n1C,DWNJWMJYUWZSAA-UHFFFAOYSA-N,126584111,hit,CID126584111,NO_CID_9d2eb04166dc,,hit,1,,1,1,0,1
353,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(CO)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,True,CC(C)=CCCC(C)C1CCC2(CO)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(CO)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,DWVYYKFZEDMMPU-PUXRVUTHSA-N,22298935,hit,CID22298935,NO_CID_a53e1d88e48a,,hit,1,,1,1,1,1
354,C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CCC1=CCOC1=O,True,C=C1CCC2C(C)(C)CCCC2(C)C1CCC1=CCOC1=O,C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CCC1=CCOC1=O,DXCYGSQDXRDESW-HLIPFELVSA-N,58615747,hit,CID58615747,NO_CID_1f9715941fea,,hit,1,,1,1,1,1
355,COc1ccc(CC(N)C(=O)O)cc1C,True,COc1ccc(CC(N)C(=O)O)cc1C,COc1ccc(CC(N)C(=O)O)cc1C,DXGNDDYTXLSPCE-UHFFFAOYSA-N,417183,hit,CID417183,NO_CID_c7ed2bd8dadc,,hit,1,,1,1,1,1
356,CCCCC/C=C\CC1OC1C/C=C\C/C=C\CCCC(=O)[O-],True,CCCCCC=CCC1OC1CC=CCC=CCCCC(=O)[O-],CCCCC/C=C\CC1OC1C/C=C\C/C=C\CCCC(=O)[O-],DXOYQVHGIODESM-KROJNAHFSA-M,20849233,hit,CID20849233,NO_CID_effbb7445273,,hit,1,,1,1,1,1
357,CC1=CC=C([C@]2(C)CCCC2(C)C)CC1,True,CC1=CC=C(C2(C)CCCC2(C)C)CC1,CC1=CC=C([C@]2(C)CCCC2(C)C)CC1,DYQFFTPJVWEYMH-HNNXBMFYSA-N,71448973,hit,CID71448973,NO_CID_a989e9a9cf03,,hit,1,,1,1,1,1
358,Cn1cc(CC(N)C(=O)O)c2c(C3CC3)cccc21,True,Cn1cc(CC(N)C(=O)O)c2c(C3CC3)cccc21,Cn1cc(CC(N)C(=O)O)c2c(C3CC3)cccc21,DYQTZBWBOLGSHU-UHFFFAOYSA-N,122499619,hit,CID122499619,NO_CID_ba65eb8a50d4,,hit,1,,1,1,1,1
359,Cc1[nH]c2cc(N)ccc2c1CC(N)C(=O)O,True,Cc1[nH]c2cc(N)ccc2c1CC(N)C(=O)O,Cc1[nH]c2cc(N)ccc2c1CC(N)C(=O)O,DYSNCCZUOCWBMA-UHFFFAOYSA-N,126583943,hit,CID126583943,NO_CID_4c06ff25453c,,hit,1,,1,1,1,1
360,CC1(OO)C=CC(=O)C=C1,True,CC1(OO)C=CC(=O)C=C1,CC1(OO)C=CC(=O)C=C1,DZAPYOAIROMSAL-UHFFFAOYSA-N,13461289,hit,CID13461289,NO_CID_e870efbca6e8,,hit,1,,1,1,1,1
361,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/[C@H]1C,True,CCC1OC(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)C=CC1C,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/[C@H]1C,DZGHWPQKGWXOHD-NHLONWFASA-N,5282032,hit,CID5282032,NO_CID_5f353425e378,,hit,1,,1,1,1,1
362,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@H](C)C[C@H](C)C(=O)/C=C/[C@H]1C,True,CCC1OC(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)C=CC1C,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@H](C)C[C@H](C)C(=O)/C=C/[C@H]1C,DZGHWPQKGWXOHD-OYZFACIPSA-N,10062748,hit,CID10062748,NO_CID_38035a106b5a,,hit,1,,1,1,1,1
363,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,True,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,DZTHIGRZJZPRDV-UHFFFAOYSA-N,2002,hit,CID2002,NO_CID_98f7320d090e,,hit,1,,1,1,1,1
364,CC1(C)CC[C@]2(C(=O)O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,True,CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,CC1(C)CC[C@]2(C(=O)O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,FABOBEOYNMHSHB-UAWZMHPWSA-N,104361,hit,CID104361,NO_CID_dafc1622fb75,,hit,1,,1,1,1,1
365,CC(C)CCCC(C)C1CCC2(O)C3=CC(=O)C4CC(O)CCC4(C)C3CCC12C,True,CC(C)CCCC(C)C1CCC2(O)C3=CC(=O)C4CC(O)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2(O)C3=CC(=O)C4CC(O)CCC4(C)C3CCC12C,FADCOUQPHXGWQS-UHFFFAOYSA-N,14056077,hit,CID14056077,NO_CID_94f3790590c1,,hit,1,,1,1,1,1
366,CC1=CC[C@@H](C(C)C)CC1,True,CC1=CCC(C(C)C)CC1,CC1=CC[C@@H](C(C)C)CC1,FAMJUFMHYAFYNU-SNVBAGLBSA-N,11815433,hit,CID11815433,NO_CID_0d310f9863dc,,hit,1,,1,1,1,1
367,CC1=CCC(C(C)C)CC1,True,CC1=CCC(C(C)C)CC1,CC1=CCC(C(C)C)CC1,FAMJUFMHYAFYNU-UHFFFAOYSA-N,21671,hit,CID21671,NO_CID_b1d2f859c10d,,hit,1,,1,1,1,1
368,C/C1=C\CC/C(C)=C/CC(C)(C)/C=C/C1,True,CC1=CCCC(C)=CCC(C)(C)C=CC1,C/C1=C\CC/C(C)=C/CC(C)(C)/C=C/C1,FAMPSKZZVDUYOS-HRGUGZIWSA-N,5281520,hit,CID5281520,NO_CID_d7c61d049cad,,hit,1,,1,1,1,1
369,Cn1cc(CC(N)C(=O)O)c2ccc(Cl)cc21,True,Cn1cc(CC(N)C(=O)O)c2ccc(Cl)cc21,Cn1cc(CC(N)C(=O)O)c2ccc(Cl)cc21,FARGCFGSMZJAQQ-UHFFFAOYSA-N,82665252,hit,CID82665252,NO_CID_694828177958,,hit,1,,1,1,1,1
370,Oc1ccc(Br)cc1Br,True,Oc1ccc(Br)cc1Br,Oc1ccc(Br)cc1Br,FAXWFCTVSHEODL-UHFFFAOYSA-N,12005,hit,CID12005,NO_CID_456f96dcc1a8,,hit,1,,1,1,1,1
371,Cc1c(CC(N)C(=O)O)c2ccc(N3CCOCC3)cc2n1C,True,Cc1c(CC(N)C(=O)O)c2ccc(N3CCOCC3)cc2n1C,Cc1c(CC(N)C(=O)O)c2ccc(N3CCOCC3)cc2n1C,FBAOCWFKUDSEPU-UHFFFAOYSA-N,122499670,hit,CID122499670,NO_CID_936e1027dfc6,,hit,1,,1,1,1,1
372,CC1=C2CC[C@]2(C)[C@H]2CC(C)(C)C[C@H]2C1,True,CC1=C2CCC2(C)C2CC(C)(C)CC2C1,CC1=C2CC[C@]2(C)[C@H]2CC(C)(C)C[C@H]2C1,FBSBGGJQVUYUDB-ZLDLUXBVSA-N,15939655,hit,CID15939655,NO_CID_1e7c1d0d16cc,,hit,1,,1,1,1,1
373,CCCCC/C=C\CC1OC1CCCCCCCC(=O)[O-],True,CCCCCC=CCC1OC1CCCCCCCC(=O)[O-],CCCCC/C=C\CC1OC1CCCCCCCC(=O)[O-],FBUKMFOXMZRGRB-YFHOEESVSA-M,86583477,hit,CID86583477,NO_CID_a722a97322c9,,hit,1,,1,1,1,1
374,CCCCCCCCC(=O)O,True,CCCCCCCCC(=O)O,CCCCCCCCC(=O)O,FBUKVWPVBMHYJY-UHFFFAOYSA-N,8158,hit,CID8158,NO_CID_43fe0e80bb5f,,hit,1,,1,1,1,1
375,CSCCCC[C@H](N)C(=O)O,True,CSCCCCC(N)C(=O)O,CSCCCC[C@H](N)C(=O)O,FBWIRBFZWNIGJC-LURJTMIESA-N,57370983,hit,CID57370983,NO_CID_73b2283c5d6f,,hit,1,,1,1,1,1
376,CSCCCCC(N)C(=O)O,True,CSCCCCC(N)C(=O)O,CSCCCCC(N)C(=O)O,FBWIRBFZWNIGJC-UHFFFAOYSA-N,228215,hit,CID228215,NO_CID_cd48bbbb5ebb,,hit,1,,1,1,1,1
377,C=C1CCC(O)C/C1=C\C=C1/CCC[C@]2(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]12,True,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(O)C(C)(C)O,C=C1CCC(O)C/C1=C\C=C1/CCC[C@]2(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]12,FCKJYANJHNLEEP-WYNZPYBCSA-N,,cid0_no_match,NO_CID_1e1c5841693a,NO_CID_1e1c5841693a,,cid0_no_match,0,,1,1,1,1
378,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]12,True,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(O)C(C)(C)O,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]12,FCKJYANJHNLEEP-XRWYNYHCSA-N,5283748,hit,CID5283748,NO_CID_128effc83599,,hit,1,,1,1,1,1
379,CC1=CC(=O)CC(C)(C)[C@H]1/C=C/C(C)=C\C(=O)O,True,CC(C=CC1C(C)=CC(=O)CC1(C)C)=CC(=O)O,CC1=CC(=O)CC(C)(C)[C@H]1/C=C/C(C)=C\C(=O)O,FCRACOPGPMPSHN-NTUGQGQXSA-N,10514699,hit,CID10514699,NO_CID_eb7162163954,,hit,1,,1,1,1,1
380,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCSC)C(=O)O,True,CCCCCCCCCCCCCCCC(=O)NC(CCSC)C(=O)O,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCSC)C(=O)O,FCVASHHBGGKTGT-IBGZPJMESA-N,486207,hit,CID486207,NO_CID_ef33cb0fc8bd,,hit,1,,1,1,1,1
381,COc1cc2c(cc1O)[C@@H](Cc1ccc(O)c(Oc3ccc(C[C@H]4c5cc(O)c(OC)cc5CCN4C)cc3)c1)N(C)CC2,True,COc1cc2c(cc1O)C(Cc1ccc(Oc3cc(CC4c5cc(O)c(OC)cc5CCN4C)ccc3O)cc1)N(C)CC2,COc1cc2c(cc1O)[C@@H](Cc1ccc(O)c(Oc3ccc(C[C@H]4c5cc(O)c(OC)cc5CCN4C)cc3)c1)N(C)CC2,FDABVSXGAMFQQH-XZWHSSHBSA-N,440585,hit,CID440585,NO_CID_245d5ebc675b,,hit,1,,1,1,1,1
382,COc1ccccc1/C=C/C(=O)O,True,COc1ccccc1C=CC(=O)O,COc1ccccc1/C=C/C(=O)O,FEGVSPGUHMGGBO-VOTSOKGWSA-N,734154,hit,CID734154,NO_CID_5ef072944765,,hit,1,,1,1,1,1
383,C=C(C)[C@@H]1CC[C@]2(C=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,True,C=C(C)C1CCC2(C=O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,C=C(C)[C@@H]1CC[C@]2(C=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,FELCJAPFJOPHSD-ROUWMTJPSA-N,99615,hit,CID99615,NO_CID_9c8945b78cf7,,hit,1,,1,1,1,1
384,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,True,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(O)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1C,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,FERSDKADYZRIAA-CQGKBTLCSA-N,13042283,hit,CID13042283,NO_CID_04aff590b191,,hit,1,,1,1,1,1
385,O=C(O)/C=C/c1cccc(Cl)c1,True,O=C(O)C=Cc1cccc(Cl)c1,O=C(O)/C=C/c1cccc(Cl)c1,FFKGOJWPSXRALK-SNAWJCMRSA-N,735250,hit,CID735250,NO_CID_c03d1ac52abe,,hit,1,,1,1,1,1
386,COc1oc(CCC(C)=CC(C)=Cc2ccc3ccccc3c2)c(C)c(=O)c1C,True,COc1oc(CCC(C)=CC(C)=Cc2ccc3ccccc3c2)c(C)c(=O)c1C,COc1oc(CCC(C)=CC(C)=Cc2ccc3ccccc3c2)c(C)c(=O)c1C,FFZIAIOSZGCLBS-UHFFFAOYSA-N,74975004,hit,CID74975004,NO_CID_90773ecb0e24,,hit,1,,1,1,1,1
387,C=C(C)[C@@H]1CC[C@@]2(C1)C(C)=CC(=O)C[C@H]2C,True,C=C(C)C1CCC2(C1)C(C)=CC(=O)CC2C,C=C(C)[C@@H]1CC[C@@]2(C1)C(C)=CC(=O)C[C@H]2C,FGCUSSRGQNHZRW-UMVBOHGHSA-N,442399,hit,CID442399,NO_CID_6c99f33dfd39,,hit,1,,1,1,1,1
388,CCC(C)C1C2(C)C(=O)/C(=C\O)C(O)(C3CC(C)(O)CC(C)C32)C1(C)O,True,CCC(C)C1C2(C)C(=O)C(=CO)C(O)(C3CC(C)(O)CC(C)C32)C1(C)O,CCC(C)C1C2(C)C(=O)/C(=C\O)C(O)(C3CC(C)(O)CC(C)C32)C1(C)O,FHJXKTOXQHRDTL-GXDHUFHOSA-N,5478031,hit,CID5478031,NO_CID_1482903407db,,hit,1,,1,1,1,1
389,CC[C@@H](C)[C@@H]1[C@]2(C)C(=O)/C(=C\O)[C@@](O)([C@H]3C[C@](C)(O)C[C@@H](C)[C@@H]32)[C@@]1(C)O,True,CCC(C)C1C2(C)C(=O)C(=CO)C(O)(C3CC(C)(O)CC(C)C32)C1(C)O,CC[C@@H](C)[C@@H]1[C@]2(C)C(=O)/C(=C\O)[C@@](O)([C@H]3C[C@](C)(O)C[C@@H](C)[C@@H]32)[C@@]1(C)O,FHJXKTOXQHRDTL-PSWVRJCXSA-N,102093872,hit,CID102093872,NO_CID_22fe2ce03e79,,hit,1,,1,1,1,1
390,COc1ccc(CN(C)CCc2ccc(O)cc2)cc1O,True,COc1ccc(CN(C)CCc2ccc(O)cc2)cc1O,COc1ccc(CN(C)CCc2ccc(O)cc2)cc1O,FHNYYRUKKWUYDN-UHFFFAOYSA-N,280283,hit,CID280283,NO_CID_510100b85d06,,hit,1,,1,1,1,1
391,CC(C)C[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,True,CC(C)CC(O)C(O)C(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,CC(C)C[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,FHSVMYDBGPVTTJ-RXZLMXHMSA-N,102023289,hit,CID102023289,NO_CID_3add74bb4799,,hit,1,,1,1,1,1
392,CC(C)C[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,True,CC(C)CC(O)C(O)C(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,CC(C)C[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,FHSVMYDBGPVTTJ-ZYHYDSQVSA-N,102023287,rescued_retry,CID102023287,NO_CID_fe33df9ca1f7,,rescued_retry,1,URLError: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)>,1,1,1,1
393,NC(Cc1c[nH]c2cc(Cl)ccc12)C(=O)O,True,NC(Cc1c[nH]c2cc(Cl)ccc12)C(=O)O,NC(Cc1c[nH]c2cc(Cl)ccc12)C(=O)O,FICLVQOYKYBXFN-UHFFFAOYSA-N,65259,hit,CID65259,NO_CID_cbad11ea8207,,hit,1,,1,1,1,1
394,CC(C)=CCc1cc2ccc(=O)oc2cc1O,True,CC(C)=CCc1cc2ccc(=O)oc2cc1O,CC(C)=CCc1cc2ccc(=O)oc2cc1O,FIDUIAPDSKSUGO-UHFFFAOYSA-N,5316525,hit,CID5316525,NO_CID_0be9b8ed94d9,,hit,1,,1,1,1,1
395,CCCNc1c2ccccc2nc2ccccc12,True,CCCNc1c2ccccc2nc2ccccc12,CCCNc1c2ccccc2nc2ccccc12,FIGOELDBJCFALR-UHFFFAOYSA-N,153062,hit,CID153062,NO_CID_2756376dc7b1,,hit,1,,1,1,1,1
396,O=C(O)c1ccc(-c2ccsc2)cc1,True,O=C(O)c1ccc(-c2ccsc2)cc1,O=C(O)c1ccc(-c2ccsc2)cc1,FISAUHGRILVMDP-UHFFFAOYSA-N,736862,hit,CID736862,NO_CID_696cf34a14c4,,hit,1,,1,1,1,1
397,CC1(C)CCC=C([C@@H]2CC=C(C=O)CC2)C1,True,CC1(C)CCC=C(C2CC=C(C=O)CC2)C1,CC1(C)CCC=C([C@@H]2CC=C(C=O)CC2)C1,FITVEUXUZLYLPG-CYBMUJFWSA-N,134716636,hit,CID134716636,NO_CID_8eee3924eeac,,hit,1,,1,1,1,1
398,CN(C)[C@@H]1[C@H]2[C@@H]3CCN2C[C@H]1O3,True,CN(C)C1C2CN3CCC(O2)C13,CN(C)[C@@H]1[C@H]2[C@@H]3CCN2C[C@H]1O3,FIWXXQWEVIQSAB-UYXSQOIJSA-N,168027,hit,CID168027,NO_CID_34caf12050be,,hit,1,,1,1,1,1
399,Cc1c(CC(N)C(=O)O)c2c(O)cccc2n1C,True,Cc1c(CC(N)C(=O)O)c2c(O)cccc2n1C,Cc1c(CC(N)C(=O)O)c2c(O)cccc2n1C,FJGSKMYFKQXYND-UHFFFAOYSA-N,122499540,hit,CID122499540,NO_CID_d8fbbc9b0c14,,hit,1,,1,1,0,1
400,CC(C)(C(=O)c1cccnc1)c1cccnc1,True,CC(C)(C(=O)c1cccnc1)c1cccnc1,CC(C)(C(=O)c1cccnc1)c1cccnc1,FJLBFSROUSIWMA-UHFFFAOYSA-N,4174,hit,CID4174,NO_CID_4d6a1774cd7c,,hit,1,,1,1,1,1
401,COc1ccc2c(c1OC)C[N+]1(C)CCc3cc4c(c(O)c3[C@@H]1C2)OCO4,True,COc1ccc2c(c1OC)C[N+]1(C)CCc3cc4c(c(O)c3C1C2)OCO4,COc1ccc2c(c1OC)C[N+]1(C)CCc3cc4c(c(O)c3[C@@H]1C2)OCO4,FJOUYKHTSXWRMH-UEDXYCIISA-O,129011756,hit,CID129011756,NO_CID_440dcbacce5b,,hit,1,,1,1,1,1
402,CN(CCCC(=O)c1cccnc1)N=O,True,CN(CCCC(=O)c1cccnc1)N=O,CN(CCCC(=O)c1cccnc1)N=O,FLAQQSHRLBFIEZ-UHFFFAOYSA-N,47289,hit,CID47289,NO_CID_1a1f34fb253b,,hit,1,,1,1,1,1
403,C#Cc1ccc2[nH]cc(CC(N)C(=O)O)c2c1,True,C#Cc1ccc2[nH]cc(CC(N)C(=O)O)c2c1,C#Cc1ccc2[nH]cc(CC(N)C(=O)O)c2c1,FLHDTNWRXMTPMP-UHFFFAOYSA-N,74431846,hit,CID74431846,NO_CID_e4bfb5716ca1,,hit,1,,1,1,1,1
404,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,True,CC(C)CCCC(C)C1CCC2C3=CCC4CC(=O)CCC4(C)C3CCC21C,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,FLRPNSKUGCVRRB-IINKENNYSA-N,15081535,hit,CID15081535,NO_CID_f1cdd5b54812,,hit,1,,1,1,1,1
