enzyme,ecnumber,uniprot_id
14143,1.14.14.78,Q9BZG2
14151,1.14.14.16,P34724
14153,1.14.14.1,Q9LXI4
14155,1.14.14.145,Q0P5F0
14157,1.14.14.22,A0A8D4U4R4
14158,1.14.14.11,Q9SE00
14173,1.14.14.80,A0A1S4BBQ4
14177,1.14.14.11,Q8VLQ9
14197,1.14.14.5,A0A1D6PZG4
14198,1.14.14.12,P37274
14200,1.14.14.50,A0A1U8NQX0
14204,1.14.15.4,Q96GD0
14209,1.14.14.103,Q8CHP8
14219,1.14.14.16,O43688
14233,1.14.14.91,A0A2Z2JCN6
14237,1.14.14.154,A0A2G4WNC6
14248,1.14.14.87,A0A4X1SP37
14250,1.14.14.29,U3KNI7
14251,1.14.14.26,A0A6P3YP10
14256,1.14.14.21,A0A2I0LU64
14259,1.14.15.16,A0A151SSF2
14273,1.14.14.80,A0A377KEF7
14293,1.14.14.11,P34754
14300,1.14.15.16,A0A8I0G3Y5
14301,1.14.14.1,A0A7U3NS85
14303,1.14.14.9,A0A8F7V592
14309,1.14.14.126,A3QMF6
14316,1.14.14.78,A0A8H3XVX9
14329,1.14.14.1,A0A075FFV0
14335,1.14.14.114,A0A0E3VIU5
14338,1.14.14.9,Q6AZ83
14363,1.14.14.132,Q9M8S8
14364,1.14.14.86,Q5U789
14366,1.14.14.159,A0A827HJQ9
14367,1.14.14.137,A0A7H8UBB3
14377,1.14.14.25,A0A0K9RIL2
14390,1.14.14.17,A0A1J1EQY0
14399,1.14.14.154,A0A6A5PV82
14403,1.14.14.91,A0A2R4H0E1
14412,1.14.14.B9,A0A8B6DL23
14423,1.14.14.16,A0A8B4QMS7
14424,1.14.15.4,Q5MCN5
14440,1.14.14.107,O14830
14451,1.14.14.11,P11611
14453,1.14.14.1,B4F7B7
14460,1.14.14.91,P23696
14464,1.14.14.1,A0A8H6F5D6
14481,1.14.14.36,A0A0C2EDI3
14484,1.14.14.32,A0A109LCI3
14491,1.14.14.86,E1BPR2
14492,1.14.14.82,A0A1D5PHE2
14493,1.14.14.145,A0A2X3K8P3
14495,1.14.14.83,A0A654U4R6
14504,1.14.14.84,A0A8H8UNI9
14510,1.14.15.8,B1GSN6
14512,1.14.14.176,A0A6G4BKC9
14518,1.14.14.82,Q8KTX7
14534,1.14.14.32,Q5EAF2
14548,1.14.14.83,P09401
14559,1.14.14.126,A0A5C9ANM7
14568,1.14.14.91,Q2KJ36
14572,1.14.14.59,A0A164YGH5
14575,1.14.14.57,A0A654TU34
14583,1.14.14.9,O68720
14596,1.14.14.109,Q3SWW9
14598,1.14.14.9,A0A087WVS7
14599,1.14.14.25,Q5XIU8
14605,1.14.14.89,W5Q5A9
14610,1.14.14.21,Q55F34
14619,1.14.14.24,A0FHA9
14625,1.14.14.168,Q62784
14627,1.14.14.102,P60484
14639,1.14.14.137,Q8TCT1
14643,1.14.14.82,P34913
14644,1.14.14.126,P80299
14645,1.14.14.154,P34914
14648,1.14.15.7,Q07566
14650,1.14.14.80,A0A6D0IWR7
14656,1.14.14.82,A0A8H4F810
14662,1.14.14.21,Q8VE11
14666,1.14.14.126,Q15JF8
14674,1.14.14.164,Q9NUW8
14678,1.14.14.90,A0A3F3RF89
14679,1.14.14.126,P06802
14683,1.14.14.56,Q8BGN3
14687,1.14.14.158,Q1HXF2
14691,1.14.14.87,Q6UWR7
14701,1.14.14.91,Q8KRU5
14702,1.14.14.11,A0A3P6AX06
14703,1.14.14.83,Q53728
14706,1.14.14.163,H7C0L3
14707,1.14.14.86,F1LPQ4
14708,1.14.14.175,A0A5E5R901
14710,1.14.14.157,A0A8D1RP73
14712,1.14.14.169,A0A1P8Z7S7
14714,1.14.14.82,P55939
14720,1.14.14.126,Q41142
14723,1.14.14.45,A0A2H4WDQ7
14748,1.14.15.4,Q02158
14761,1.14.14.87,Q5EZ72
14763,1.14.14.84,Q6UWV6
14764,1.14.14.137,A0A162QWA4
14786,1.14.14.141,C7DXW5
14790,1.14.14.20,Q01061
14805,1.14.14.137,B0G0Y8
14812,1.14.14.25,P16330
14813,1.14.14.17,P09543
14816,1.14.15.3,A0A6P7EGG7
14823,1.14.14.29,Q64610
14824,1.14.14.1,Q13822
14828,1.14.14.80,Q5YD75
14829,1.14.14.160,Q4ZFU2
14832,1.14.14.9,Q59332
14835,1.14.14.114,Q5YD76
14860,1.14.14.43,Q07343
14861,1.14.14.80,P54748
14869,1.14.14.154,Q8BLU8
14870,1.14.14.137,A0A0G2K5Y7
14871,1.14.15.16,A0A8C0RKQ9
14873,1.14.14.73,O32509
14877,1.14.14.23,A0A7D5W4U4
14883,1.14.14.29,Q9Y3Z3
14886,1.14.14.33,K9NJ48
14887,1.14.14.87,Q5ZK90
14893,1.14.15.8,Q32KJ9
14894,1.14.15.4,Q3TYD4
14902,1.14.14.16,Q148F3
14906,1.14.15.16,P50427
14910,1.14.14.21,P34059
14912,1.14.14.1,P50430
14915,1.14.14.115,Q8WNR3
14921,1.14.14.24,P22304
14926,1.14.14.1,P15586
14948,1.14.14.17,P52430
14949,1.14.14.80,A0A380P4F3
14966,1.14.14.29,A0A8D4TZ86
14990,1.14.14.19,P24855
15043,1.14.14.17,A0A1S3VPX5
15053,1.14.14.154,P00693
15062,1.14.14.22,B5ARZ9
15066,1.14.14.21,A4ULJ3
15086,1.14.14.173,Q6YF33
15094,1.14.14.29,A0A0U4VEK2
15147,1.14.14.19,Q9FQ07
15160,1.14.14.154,D0VBH5
15163,1.14.14.80,P07683
15167,1.14.14.106,A5HNU1
15196,1.14.14.80,Q12714
15282,1.14.14.9,P28999
15287,1.14.14.150,Q12550
15288,1.14.14.18,P93187
15357,1.14.14.9,P55331
15364,1.14.14.82,Q7Z1V6
15371,1.14.14.21,P56729
15379,1.14.14.71,F5BA50
15391,1.14.14.19,Q4AE59
15397,1.14.14.154,P07254
15413,1.14.15.18,A0A841HC46
15415,1.14.14.114,H9CWQ0
15416,1.14.14.99,A0A146FAZ1
15463,1.14.14.91,Q4U4T0
15466,1.14.14.21,Q7M1R1
15475,1.14.14.95,A9ZSX9
15478,1.14.14.154,A0A1B1MQM8
15500,1.14.14.114,S5MK25
15513,1.14.14.1,Q25090
15542,1.14.14.133,Q8WWR8
15559,1.14.14.1,Q99PW5
15562,1.14.15.13,Q64393
15572,1.14.14.86,Q6P7A9
15582,1.14.15.4,Q70PG8
15606,1.14.14.94,A0A100IPN4
15607,1.14.14.154,A0A1S9DE20
15608,1.14.15.16,P07337
15609,1.14.14.125,P06835
15612,1.14.14.92,K4KB38
15615,1.14.14.94,A0A2C9WLG5
15616,1.14.14.18,P10482
15619,1.14.14.163,P48825
15621,1.14.14.37,Q9H227
15622,1.14.14.11,A0A7R7TGM5
15625,1.14.14.24,Q9C2C4
15629,1.14.15.4,Q4U4W7
15632,1.14.14.82,D5MTF8
15634,1.14.14.1,Q51723
15635,1.14.14.86,K7W2F0
15640,1.14.14.1,Q9FYS3
15643,1.14.14.9,Q8T0W7
15646,1.14.14.152,O61594
15648,1.14.14.21,A0A023MIF8
15654,1.14.14.73,A0A5E4EDY0
15657,1.14.15.8,L7RVW5
15658,1.14.14.155,A0A0B4RUW2
15669,1.14.14.86,Q12601
15679,1.14.15.13,W0BWR5
15680,1.14.14.82,A0A1E5RPW2
15696,1.14.14.1,A0A1Q3EBI4
15703,1.14.14.83,A0A251T7I8
15704,1.14.14.91,A0A5M3YY17
15707,1.14.14.16,A0A2N0SZ78
15711,1.14.15.18,A0A0R0FT50
15714,1.14.14.58,P06280
15718,1.14.14.1,M4GRS1
15721,1.14.14.30,P16551
15738,1.14.14.126,A0A3Q7G376
15748,1.14.14.1,A0A444X1J3
15752,1.14.14.44,F6ZB88
15769,1.14.14.92,Q0ZR36
15794,1.14.14.90,A0A067GPR0
15801,1.14.14.164,A0A4V2KS70
15808,1.14.15.4,A0A7M1C6F1
15816,1.14.14.152,A0A498IJZ2
15831,1.14.14.33,A0A8H4BTY2
15837,1.14.14.19,P52494
15841,1.14.14.11,A0A0B0DM47
15850,1.14.14.56,D2KHJ0
15874,1.14.14.18,P08236
15878,1.14.14.86,Q7K173
15879,1.14.14.98,A0A2X1KDZ6
15892,1.14.14.33,Q08169
15893,1.14.15.4,O60502
15921,1.14.14.176,P36906
15922,1.14.14.90,P48792
15928,1.14.14.12,A0A024A6V9
15929,1.14.15.16,P86450
15932,1.14.15.5,Q9FGY1
15936,1.14.14.90,A0A2U8LMQ1
15937,1.14.14.81,A0A2U9Q8M3
15938,1.14.14.21,A0A364L6M1
15941,1.14.14.19,B1P195
15952,1.14.14.130,A0A4S8XEL9
15995,1.14.14.B9,Q9HFW5
16017,1.14.14.11,I3WU34
16024,1.14.14.115,A8WAC9
16025,1.14.14.82,P04062
16028,1.14.14.149,Q70KH2
16035,1.14.14.171,E1AXI3
16041,1.14.14.24,Q551C1
16052,1.14.14.19,Q9VTJ4
16066,1.14.14.11,P06865
16069,1.14.14.26,Q6AXR4
16073,1.14.14.9,Q06GJ0
16074,1.14.15.16,A0A2H1WKV8
16080,1.14.14.17,A0A0V1C181
16100,1.14.14.44,A0A7T4PG41
16101,1.14.15.18,E7BYE4
16108,1.14.14.19,A0A139KZV4
16126,1.14.14.82,O86959
16128,1.14.14.32,Q08341
16130,1.14.14.9,A0A377CI15
16142,1.14.14.55,A0A8H7DP88
16146,1.14.14.86,Q9XBQ3
16147,1.14.14.41,A0A1Q2U2H0
16157,1.14.14.9,Q9LXD6
16160,1.14.14.82,U3N103
16165,1.14.14.82,A0A0K2SQX4
16209,1.14.14.17,P10342
16216,1.14.14.81,Q2HWU5
16220,1.14.14.80,P27051
16249,1.14.14.17,Q9XCD4
16250,1.14.14.154,Q53EH2
16251,1.14.14.92,Q1PDD7
16254,1.14.14.145,P35475
16278,1.14.14.126,Q67XZ3
16280,1.14.14.126,A0A0D5A4L3
16314,1.14.14.10,A0A376X2K0
16337,1.14.15.7,Q9R5T7
16341,1.14.14.1,Q9P8P3
16346,1.14.14.147,Q44052
16348,1.14.14.48,Q9C1S6
16352,1.14.14.48,A0A654UBH8
16363,1.14.14.1,A0A481BIJ4
16366,1.14.15.8,B2C4H5
16368,1.14.14.137,A0A486NAS2
16381,1.14.14.82,Q9M7N7
16396,1.14.14.51,Q29587
16403,1.14.14.1,Q8J0Q0
16414,1.14.14.29,O06901
16429,1.14.14.58,Q09LY5
16430,1.14.14.137,A0A193CKA4
16470,1.14.14.115,A0A2N0UMT8
16506,1.14.15.16,Q945H9
16510,1.14.14.17,Q7X9A9
16522,1.14.14.92,Q93X59
16531,1.14.14.1,A0A173XET1
16535,1.14.15.18,A3RF67
16536,1.14.14.80,Q0JRK4
16539,1.14.14.10,Q9Y251
16564,1.14.14.159,P49235
16570,1.14.14.1,P0DKH4
16574,1.14.14.114,D2KAT1
16577,1.14.15.16,L0EKQ7
16578,1.14.14.32,A0A2K3TTL5
16596,1.14.14.80,Q9GPQ4
16597,1.14.14.82,Q9XWN7
16602,1.14.14.77,A9TXA6
16604,1.14.15.24,Q9SJM7
16615,1.14.14.58,P14778
16618,1.14.14.17,A0A1L8H506
16621,1.14.14.60,A0A5E7BZN9
16642,1.14.14.32,Q9T0I8
16647,1.14.14.80,P54922
16716,1.14.14.151,A0A5B0H1W5
16720,1.14.14.17,P19602
16725,1.14.14.107,A0A0G3IAY2
16728,1.14.14.145,Q9D379
16729,1.14.14.94,P04068
16730,1.14.14.33,F1LTS8
16750,1.14.14.145,Q9KID9
16751,1.14.15.18,P28839
16752,1.14.14.36,Q42876
16753,1.14.14.5,A0A2X1J7S5
16761,1.14.14.154,Q8J2N2
16772,1.14.14.45,C6FWH0
16776,1.14.14.77,A1Z0K2
16777,1.14.14.107,B6V952
16790,1.14.15.3,A0A5C2AXX5
16793,1.14.14.114,Q17TZ3
16798,1.14.14.41,A0A775YT97
16800,1.14.14.51,P15684
16802,1.14.14.82,P15145
16805,1.14.14.82,P91885
16807,1.14.14.82,Q11010
16815,1.14.14.154,A0A1U9T1N9
16822,1.14.14.175,O32449
16823,1.14.14.107,G9J616
16824,1.14.14.79,Q96VT2
16826,1.14.14.154,C6L823
16828,1.14.14.59,A0A3B5Y450
16842,1.14.14.30,A0A376L9X9
16844,1.14.14.82,O09175
16845,1.14.15.9,Q938E9
16848,1.14.14.25,P16406
16851,1.14.14.137,A0A2A9IKK0
16852,1.14.14.16,F0HXE4
16866,1.14.14.45,O43895
16873,1.14.15.8,Q01693
16878,1.14.14.126,A0A655A477
16883,1.14.14.82,A0A8M1NSE3
16886,1.14.14.95,G5E872
16887,1.14.14.51,A0A6A5Q3L2
16893,1.14.15.16,Q8TA23
16909,1.14.14.21,G1T3E6
16916,1.14.15.4,A0A380MJT8
16917,1.14.14.18,Q75V72
16918,1.14.14.16,Q52VH2
16919,1.14.15.7,A0MTQ2
16921,1.14.14.11,Q3LHN4
16923,1.14.15.4,P12955
16926,1.14.14.54,A0A269YYP3
16927,1.14.14.16,Q9WX55
16928,1.14.14.154,Q11136
16942,1.14.14.82,A0A8D0LJG3
16945,1.14.14.11,Q96KN2
16962,1.14.14.34,P53634
16963,1.14.14.24,Q3ZCJ8
16964,1.14.14.20,P80067
16967,1.14.14.1,Q9EPB1
16968,1.14.15.4,Q9TQQ7
16969,1.14.14.11,Q9UHL4
16972,1.14.14.41,A0A8H4BWS8
16976,1.14.14.82,H1XW48
16977,1.14.15.16,A0A452DQE6
16984,1.14.15.18,P22411
16985,1.14.15.16,Q6V1X1
16986,1.14.14.9,P14740
16988,1.14.14.87,O66223
16990,1.14.14.175,Q80YA7
17000,1.14.14.33,Q9EQV6
17001,1.14.14.81,Q55CT0
17004,1.14.14.82,A0A8D0V5I7
17008,1.14.15.18,Q59485
17019,1.14.14.48,Q9BYF1
17024,1.14.14.32,A0A192ENT7
17044,1.14.14.41,A0A2K4PBJ9
17057,1.14.14.36,P00730
17058,1.14.14.124,P15088
17065,1.14.14.87,Q9TYH8
17083,1.14.14.B11,Q00493
17088,1.14.14.95,P14384
17107,1.14.14.21,Q9Y3Q0
17111,1.14.14.21,Q8R0I0
17113,1.14.14.81,Q09LZ8
17115,1.14.14.166,Q9UBR2
17120,1.14.15.8,P13798
17124,1.14.14.10,Q84LM4
17126,1.14.15.16,P19205
17131,1.14.14.95,A0A3Q1LVI9
17133,1.14.14.87,Q9NXJ5
17134,1.14.14.133,Q76IC5
17135,1.14.14.25,A0A286XD03
17137,1.14.15.16,P46107
17149,1.14.15.16,Q62867
17166,1.14.14.114,P19440
17170,1.14.14.94,A0A178UXW6
17172,1.14.14.86,A0A0D0PCF5
17176,1.14.14.86,Q60928
17178,1.14.14.139,P00766
17185,1.14.14.1,A0A0M4LSN9
17191,1.14.14.139,P51124
17194,1.14.14.81,P49863
17197,1.14.14.83,P00761
17198,1.14.14.137,A0A059WCN6
17200,1.14.14.145,P07477
17201,1.14.14.1,Q29463
17202,1.14.14.5,P00763
17205,1.14.14.92,Q91041
17224,1.14.15.16,P00735
17227,1.14.14.91,P00742
17229,1.14.14.51,Q63207
17232,1.14.14.9,Q16651
17238,1.14.14.108,P00747
17247,1.14.15.16,Q2UVH8
17248,1.14.14.17,Q92876
17251,1.14.14.113,Q9Y5K2
17254,1.14.14.91,P0C1U8
17263,1.14.14.1,P08709
17267,1.14.14.24,P00740
17273,1.14.14.29,Q39547
17277,1.14.14.16,P48147
17278,1.14.14.21,O70196
17279,1.14.14.90,P23687
17280,1.14.14.58,Q51714
17281,1.14.14.81,W8GKU3
17284,1.14.14.137,Q9XTA2
17286,1.14.14.91,P27028
17287,1.14.14.16,A0A836D0S2
17298,1.14.14.20,Q62849
17300,1.14.14.32,Q12884
17308,1.14.14.11,P06870
17310,1.14.14.29,P00752
17311,1.14.14.133,P15950
17320,1.14.14.176,Q3UP87
17324,1.14.14.B9,P23946
17338,1.14.14.154,P09871
17339,1.14.14.24,Q9UBX7
17340,1.14.15.18,Q9UKR0
17341,1.14.14.94,P05156
17349,1.14.14.29,A0A8H0X1U4
17353,1.14.14.30,Q9DBN5
17361,1.14.14.71,P15944
17364,1.14.14.154,P21845
17372,1.14.14.B11,A0A2I7MLQ7
17376,1.14.15.16,P00782
17378,1.14.14.99,A0A386IRJ1
17387,1.14.14.B11,P00750
17403,1.14.14.17,F8S114
17405,1.14.14.81,P47797
17411,1.14.14.21,P24158
17413,1.14.14.92,Q61096
17414,1.14.14.173,Q2VPG1
17415,1.14.14.3,P07288
17417,1.14.14.29,P11032
17424,1.14.14.11,P00777
17425,1.14.14.82,Q07006
17427,1.14.14.145,Q6QDP1
17431,1.14.14.78,A0A8E2QMQ5
17433,1.14.14.126,Q4QHU7
17436,1.14.14.82,A0A2X3K3S8
17439,1.14.14.86,A0A8I0ZIY3
17446,1.14.14.149,P29120
17470,1.14.14.73,J7R0N2
17483,1.14.14.5,P49862
17488,1.14.14.1,Q9UKR3
17489,1.14.14.23,Q9L5A4
17490,1.14.14.150,P07858
17519,1.14.14.82,P00784
17520,1.14.15.3,A0A182DW07
17521,1.14.15.4,A4H5E5
17522,1.14.14.1,P36400
17532,1.14.14.162,P14080
17535,1.14.14.21,P09870
17541,1.14.14.154,P07711
17547,1.14.14.B11,Q6T857
17569,1.14.14.9,P49935
17581,1.14.14.17,P25774
17583,1.14.14.114,Q02765
17592,1.14.14.91,Q9HC96
17594,1.14.14.88,P10056
17598,1.14.14.80,P14518
17608,1.14.15.24,P09841
17623,1.14.14.126,Q01957
17629,1.14.14.82,P28784
17632,1.14.14.82,P43235
17639,1.14.14.22,G3HR96
17640,1.14.14.154,Q8R016
17645,1.14.14.19,A0A505IFV2
17646,1.14.14.126,Q9UBX1
17647,1.14.14.1,Q499S6
17656,1.14.14.9,P25779
17679,1.14.14.82,P42574
17683,1.14.14.73,C6ZH48
17685,1.14.14.22,P51878
17686,1.14.14.23,P55212
17689,1.14.15.4,P55210
17701,1.14.14.9,Q92851
17704,1.14.14.17,Q9R014
17713,1.14.14.82,A0A6B5D944
17724,1.14.14.107,P0DJD9
17728,1.14.14.149,Q10735
17729,1.14.14.45,Q8SQ41
17737,1.14.15.13,P07339
17739,1.14.14.82,P24268
17746,1.14.14.73,P07570
17747,1.14.14.73,Q82134
17750,1.14.14.32,O60989
17758,1.14.14.79,M1KCZ4
17761,1.14.14.126,P55325
17776,1.14.14.80,P32951
17779,1.14.14.B9,P15369
17793,1.14.15.16,Q9W9R3
17796,1.14.14.82,A0A378K6K9
17819,1.14.15.4,O77656
17846,1.14.14.19,E1BPL8
17848,1.14.14.87,P91953
17851,1.14.14.94,P78562
17853,1.14.14.91,P24155
17855,1.14.14.18,P52888
17856,1.14.14.80,P47788
17861,1.14.14.10,Q02038
17865,1.14.14.82,C3SSK2
17873,1.14.15.8,P28825
17878,1.14.14.44,P07584
17886,1.14.14.45,P08253
17897,1.14.14.20,P00800
17916,1.14.14.126,P41245
17929,1.14.14.154,A0A7U0N6F4
17942,1.14.14.26,P20416
17944,1.14.14.154,P20165
17948,1.14.14.78,Q99797
17954,1.14.14.1,O75439
17958,1.14.14.21,P34960
17975,1.14.14.32,A0A3D8X5S7
17985,1.14.15.16,P15917
17990,1.14.14.91,P78536
17996,1.14.14.55,A0A6A5Q0P3
17999,1.14.14.29,Q8BG41
18007,1.14.14.32,A0A5B9ATV9
18020,1.14.14.91,W0G253
18021,1.14.14.126,P30363
18035,1.14.15.13,A0A1K0IEW2
18058,1.14.14.32,A0A380CD86
18064,1.14.14.B11,A0A828NF63
18066,1.14.14.51,A0A8D0IYN7
18073,1.14.14.12,A0A0J6UWP5
18088,1.14.14.154,E3SVS0
18089,1.14.14.1,Q9UXF2
18090,1.14.14.9,A0A2M9PKT9
18097,1.14.14.58,Q9D7V9
18098,1.14.14.45,P97612
18100,1.14.14.80,A0A072ZSP6
18102,1.14.14.25,C0MQP5
18104,1.14.14.1,A0A486UG79
18152,1.14.14.79,Q9UBR1
18153,1.14.14.64,Q9VI04
18155,1.14.15.16,Q964D8
18164,1.14.14.145,Q8X0A9
18177,1.14.14.30,P06875
18178,1.14.14.108,B1AEQ1
18180,1.14.14.137,P07941
18187,1.14.15.4,A0A2I6QM72
18192,1.14.14.1,P43251
18200,1.14.14.18,P37111
18201,1.14.14.82,Q03154
18202,1.14.14.32,C9K2Z6
18205,1.14.14.16,Q8C165
18206,1.14.14.32,Q2T9M7
18210,1.14.15.16,Q9R1T5
18212,1.14.14.126,Q8R3P0
18216,1.14.14.11,A0A376LFE8
18243,1.14.14.82,Q9NR71
18246,1.14.14.77,Q5KTC7
18254,1.14.14.9,A0A381IXY0
18259,1.14.14.20,A0A2M9V1Y4
18268,1.14.14.21,A0A087BL81
18271,1.14.15.16,A0A174S4C2
18294,1.14.15.16,P20933
18316,1.14.14.32,Q6DWK3
18329,1.14.14.24,Q32XH4
18337,1.14.15.9,Q6P3E7
18338,1.14.15.3,A0A8B4R7E1
18339,1.14.15.3,Q50228
18362,1.14.14.173,Q8RTY6
18367,1.14.14.1,A0A023XI92
18370,1.14.15.7,Q9AGH8
18371,1.14.14.107,S4T8N6
18375,1.14.15.16,Q84DC4
18377,1.14.14.9,Q53389
18381,1.14.14.29,A0A5B9AW21
18382,1.14.14.32,Q9HBH1
18391,1.14.14.176,A0A045JSW1
18419,1.14.14.126,A0A8F9JIM7
18422,1.14.14.82,A0A290TM55
18428,1.14.14.154,Q8WUI4
18435,1.14.14.25,Q76KX0
18436,1.14.14.155,A0A832SZ34
18445,1.14.14.11,A0A0N7AXL7
18448,1.14.15.16,A0A3K0QJR8
18476,1.14.14.23,A0A077AY47
18477,1.14.14.1,Q63150
18478,1.14.14.139,A0A5E6QNM8
18479,1.14.14.31,Q84FR6
18487,1.14.14.78,Q55DL0
18534,1.14.14.21,G8II60
18535,1.14.14.1,P62593
18539,1.14.14.173,P00808
18541,1.14.14.75,O84955
18544,1.14.14.137,Q9AHN9
18546,1.14.14.29,P80545
18551,1.14.14.32,A0A8B5RW26
18552,1.14.14.151,Q6T2D3
18562,1.14.14.74,P0A3M4
18566,1.14.14.9,P05193
18567,1.14.14.121,P94958
18568,1.14.14.80,P96465
18569,1.14.14.18,O69773
18570,1.14.14.1,A0A0L8PH51
18572,1.14.14.29,A0A1S2CPZ5
18593,1.14.15.7,A0A8I0G664
18602,1.14.15.6,A0A1J9W2J4
18614,1.14.14.20,A0A6M9XKH2
18660,1.14.15.4,A0A0F7IQS9
18664,1.14.14.51,C4LSS0
18675,1.14.14.126,A0A8I0TQ14
18677,1.14.14.83,Q27657
18686,1.14.14.32,A0A3B0PLG3
18695,1.14.14.33,A0A3N4G895
18740,1.14.14.1,Q9ULC6
18741,1.14.14.137,Q9Z185
18742,1.14.14.12,A0A5F9DB16
18747,1.14.14.94,P56965
18752,1.14.14.1,A0A485HNG6
18787,1.14.14.18,A0A0D1KNR9
18789,1.14.14.86,Q4JGM1
18793,1.14.15.16,G1T386
18809,1.14.15.9,A0A1E7N6K8
18839,1.14.14.127,A0A2X4DQQ7
18840,1.14.14.1,A0A8G0X308
18866,1.14.14.17,A0A6P6LPI5
18883,1.14.14.31,A0A5P1FRN3
18887,1.14.14.43,A0A0K9R8C6
18900,1.14.14.1,P32321
18909,1.14.14.67,A0A376Y5Z0
18935,1.14.14.29,A0A0K4HBR7
18969,1.14.14.1,A9QXE0
18970,1.14.14.18,P32962
18971,1.14.15.16,A4LA85
18973,1.14.14.83,A0A0U1TDG4
18979,1.14.14.117,Q0PIV8
18981,1.14.14.17,A0A2R3IRE9
18984,1.14.15.9,P10045
18989,1.14.14.24,Q42965
18991,1.14.14.126,Q5EG61
19007,1.14.14.17,A0A377E116
19054,1.14.15.7,B8R7T5
19090,1.14.14.78,A0A3F3LPB1
19121,1.14.14.16,A0A098B5G4
19131,1.14.15.18,P0DMV8
19137,1.14.14.1,O93295
19138,1.14.14.160,Q3TCT4
19139,1.14.14.29,O35795
19140,1.14.14.33,Q9MYU4
19141,1.14.14.108,O18956
19150,1.14.14.11,O96559
19159,1.14.14.82,Q9ER31
19165,1.14.14.82,P14621
19170,1.14.14.158,P00821
19174,1.14.14.82,A0A0E3KAT2
19175,1.14.14.82,A0A832WK99
19183,1.14.15.18,A0A852PXK8
19184,1.14.14.19,A0A084EZJ3
19185,1.14.14.41,O14638
19186,1.14.14.82,M1CWA0
19189,1.14.14.168,Q924C3
19191,1.14.14.78,Q42974
19194,1.14.14.B9,A0A3P6CCG5
19198,1.14.14.126,A0A6G6SHB4
19213,1.14.15.16,Q9H773
19214,1.14.14.16,Q9BW91
19223,1.14.14.29,A0A2X1PJG1
19239,1.14.14.18,O04841
19240,1.14.14.126,Q9Y6X5
19248,1.14.15.30,A0A826YU81
19249,1.14.14.5,A0A6V8RLP8
19256,1.14.14.94,P33316
19289,1.14.14.82,A0A7U4KTP0
19303,1.14.14.21,A0A2X3JQW2
19319,1.14.14.86,Q566C7
19336,1.14.14.45,A0A5T2D5B5
19341,1.14.14.80,Q75UV1
19373,1.14.14.139,G3X757
19381,1.14.14.132,P0CW58
19405,1.14.14.81,B2R988
19423,1.14.14.9,P18064
19426,1.14.14.73,A0A024RAG3
19452,1.14.14.83,A0A7J9PAC4
19455,1.14.14.11,A0A0A0MY49
19466,1.14.14.165,Q2HJ86
19485,1.14.15.3,A0A386YCX3
19486,1.14.14.21,A8K4D5
19502,1.14.15.18,Q715L4
19504,1.14.14.1,Q6P587
19520,1.14.14.1,Q0QFQ3
19523,1.14.14.24,Q52087
19529,1.14.14.139,V5LN99
19530,1.14.14.137,A8CFB7
19532,1.14.14.176,Q6DND9
19537,1.14.14.72,G4I0S2
19538,1.14.14.83,A0A067XG66
19551,1.14.14.137,Q9NRX4
19559,1.14.14.9,Q8RSQ3
19575,1.14.14.154,Q684J7
19613,1.14.15.4,A0A7H4ULC9
19629,1.14.14.11,A0A6N3ZZK5
19637,1.14.14.137,B3IUN8
19640,1.14.14.80,Q17UB2
19671,1.14.14.29,P48321
19703,1.14.15.16,K7WYY0
19731,1.14.14.107,P27120
19750,1.14.14.20,A0A496FAN0
19803,1.14.15.4,O66000
19806,1.14.14.121,Q5DLT9
19814,1.14.14.51,Q05733
19848,1.14.14.74,O96937
19857,1.14.14.25,Q1KSC6
19887,1.14.14.B13,A0A1S2YIZ5
19896,1.14.15.4,P30694
19911,1.14.14.22,Q1XAT9
19928,1.14.14.21,P05153
19930,1.14.15.7,P07379
19932,1.14.14.74,Q6F5A5
19935,1.14.14.9,A0A088BCM7
19996,1.14.15.16,P00876
20002,1.14.14.107,P0C510
20003,1.14.14.9,P00877
20009,1.14.14.137,K9MA15
20020,1.14.14.86,P00874
20024,1.14.14.126,P27065
20027,1.14.14.37,P14958
20035,1.14.14.32,P05698
20037,1.14.14.158,O03042
20041,1.14.14.90,E9N7A7
20045,1.14.14.91,A0A8K0YW50
20046,1.14.14.11,P19161
20061,1.14.14.21,H9AJ42
20079,1.14.14.55,Q760R5
20082,1.14.14.23,A0A7Z0DVR7
20103,1.14.14.23,Q05798
20107,1.14.14.9,X5ICR6
20108,1.14.15.4,P28451
20120,1.14.14.91,A0A1C3HPT0
20123,1.14.14.29,A0A2P0ZFW0
20124,1.14.14.16,A0A2P0ZF16
20153,1.14.15.3,A0A1X9ZPR0
20158,1.14.14.154,A0A1C3HPM2
20162,1.14.14.98,A0A6M4AEZ2
20215,1.14.14.32,A0A6A5PUK6
20251,1.14.14.17,P79888
20287,1.14.14.80,Q05115
20296,1.14.15.7,Q84F16
20317,1.14.15.9,A8E640
20323,1.14.14.5,Q6AYG5
20381,1.14.15.6,A0A162GTI5
20403,1.14.14.16,Q9SSM2
20404,1.14.14.44,O24243
20409,1.14.14.9,B9X0I2
20411,1.14.15.13,A0A0H5BR52
20417,1.14.14.87,A0A1M2EGA1
20451,1.14.14.58,M2XWW2
