enzyme,ecnumber,uniprot_id,source
13311,1.14.14.11,A0A8M1N9N2,brenda
13318,1.14.14.18,A0A0B0TIM4,brenda
13320,1.14.14.154,A0A5E5R199,brenda
13323,1.14.14.20,Q29550,brenda
13327,1.14.14.37,A0A0M2HNI2,brenda
13334,1.14.14.20,Q9KX40,brenda
13335,1.14.14.32,A0A4Q4A045,brenda
13337,1.14.14.48,G1CW32,brenda
13342,1.14.15.4,A0A145P5E7,brenda
13343,1.14.14.82,Q5NU42,brenda
13356,1.14.14.23,Q15166,brenda
13357,1.14.14.103,G0YFD9,brenda
13359,1.14.14.82,P0A434,brenda
13364,1.14.14.18,B5BLW5,brenda
13366,1.14.14.1,P55159,brenda
13370,1.14.14.82,P19515,brenda
13380,1.14.14.32,A0A8H4BUX8,brenda
13381,1.14.14.91,Q8L1V2,brenda
13384,1.14.14.91,A0A0D4L548,brenda
13385,1.14.14.160,F5CNK5,brenda
13388,1.14.14.94,P0C548,brenda
13394,1.14.14.154,A0A1H6PZ25,brenda
13397,1.14.14.16,Q9K5F4,brenda
13399,1.14.14.9,A0A8C8CLX6,brenda
13409,1.14.14.11,Q5VKJ7,brenda
13423,1.14.14.82,Q9CPP7,brenda
13432,1.14.14.1,Q68DD2,brenda
13433,1.14.14.154,P04416,brenda
13435,1.14.14.83,P00630,brenda
13499,1.14.14.23,P50393,brenda
13508,1.14.15.4,Q8GNM7,brenda
13514,1.14.14.159,Q9K5F2,brenda
13518,1.14.14.79,Q5EA42,brenda
13520,1.14.14.9,P22303,brenda
13522,1.14.14.49,A0A2S2PQ23,brenda
13524,1.14.14.24,A0A8B6HK24,brenda
13557,1.14.14.37,P81908,brenda
13559,1.14.15.16,Q9JKC1,brenda
13561,1.14.14.141,P21927,brenda
13566,1.14.14.22,P32751,brenda
13579,1.14.14.94,A0A1S3XJ10,brenda
13626,1.14.15.6,P30122,brenda
13627,1.14.14.1,P38571,brenda
13629,1.14.14.126,Q2TFW1,brenda
13631,1.14.14.158,Q75NT4,brenda
13647,1.14.15.18,A0A2R3IPM7,brenda
13650,1.14.14.154,A0A0T9QQS0,brenda
13655,1.14.15.18,A8J2S9,brenda
13677,1.14.14.11,O22527,brenda
13704,1.14.14.11,A0A438KI57,brenda
13710,1.14.14.5,Q9TTJ5,brenda
13715,1.14.14.1,A0A0G3ZA16,brenda
13716,1.14.14.158,B3Y018,brenda
13723,1.14.14.176,C0HJL9,brenda
13728,1.14.14.94,V5YT97,brenda
13730,1.14.14.90,Q8N2K0,brenda
13731,1.14.14.154,Q9QXM0,brenda
13740,1.14.15.4,Q15165,brenda
13781,1.14.14.1,P07867,brenda
13784,1.14.14.139,Q7Y220,brenda
13786,1.14.15.4,Q9CPX5,brenda
13788,1.14.14.73,A5YW95,brenda
13793,1.14.14.82,P11151,brenda
13799,1.14.14.159,Q83WC8,brenda
13804,1.14.14.149,Q6YBS3,brenda
13805,1.14.14.126,Q8VRK8,brenda
13834,1.14.14.37,A0A8M1N8Z2,brenda
13843,1.14.14.94,P19985,brenda
13851,1.14.14.147,Q17AV1,brenda
13860,1.14.14.154,Q92194,brenda
13862,1.14.14.1,Q09IZ4,brenda
13868,1.14.14.9,Q8WZI8,brenda
13869,1.14.14.168,A0A1D3S5H0,brenda
13870,1.14.15.4,Q9P979,brenda
13873,1.14.14.141,A0A0A2I091,brenda
13874,1.14.14.17,A0A1L4AJD2,brenda
13875,1.14.14.17,A0A024BK76,brenda
13881,1.14.14.32,A0A0M4UW33,brenda
13882,1.14.14.131,Q9Y871,brenda
13883,1.14.15.3,D5GRP3,brenda
13884,1.14.14.44,O42815,brenda
13885,1.14.14.137,A0A1B1WA14,brenda
13888,1.14.14.24,V5TEY2,brenda
13906,1.14.14.65,A6N6J6,brenda
13911,1.14.15.13,P11373,brenda
13920,1.14.14.18,B9U445,brenda
13951,1.14.14.141,A0A286S6I1,brenda
13953,1.14.14.24,A0A2Z5U8E0,brenda
13963,1.14.14.175,Q5DQU3,brenda
13964,1.14.14.160,A0A142LT01,brenda
13970,1.14.14.1,A0A377C6N0,brenda
13974,1.14.14.91,H9CDG2,brenda
13982,1.14.14.154,P0DOV6,brenda
13987,1.14.14.87,Q922B1,brenda
13991,1.14.14.162,Q8KQK1,brenda
13994,1.14.15.18,A0A0A7EQR3,brenda
13995,1.14.14.92,A0A1D8EJG8,brenda
14001,1.14.14.126,P58137,brenda
14002,1.14.14.137,O14734,brenda
14007,1.14.14.1,Q9QYR7,brenda
14008,1.14.14.9,O55171,brenda
14013,1.14.14.9,F4HU51,brenda
14027,1.14.15.4,A0A8H6BX75,brenda
14044,1.14.14.11,A0A843NGY2,brenda
14061,1.14.14.24,Q9T2K6,brenda
14071,1.14.14.103,Q91V12,brenda
14072,1.14.14.11,C3TLK7,brenda
14073,1.14.14.9,A0A0K9L7B9,brenda
14074,1.14.15.18,Q7BUF9,brenda
14076,1.14.14.22,A0A8I3N5Y4,brenda
14086,1.14.14.82,A0A1S9D8R3,brenda
14088,1.14.14.32,Q1W622,brenda
14089,1.14.14.86,A0A376KZC3,brenda
14090,1.14.14.17,P05186,brenda
14095,1.14.14.124,Q9F2A5,brenda
14097,1.14.14.92,A0A8H8UP12,brenda
14135,1.14.15.13,P80366,brenda
14136,1.14.14.92,A0A7H9LML0,brenda
14138,1.14.15.4,Q8VX11,brenda
14139,1.14.15.4,A0A1Z5R9Z4,brenda
14140,1.14.15.16,Q3KQG9,brenda
14143,1.14.14.32,Q9BZG2,brenda
14151,1.14.15.16,P34724,brenda
14153,1.14.14.31,Q9LXI4,brenda
14155,1.14.14.145,Q0P5F0,brenda
14158,1.14.14.1,Q9SE00,brenda
14173,1.14.14.11,A0A1S4BBQ4,brenda
14177,1.14.14.11,Q8VLQ9,brenda
14197,1.14.14.5,A0A1D6PZG4,brenda
14198,1.14.14.12,P37274,brenda
14200,1.14.14.50,A0A1U8NQX0,brenda
14204,1.14.15.4,Q96GD0,brenda
14209,1.14.14.103,Q8CHP8,brenda
14219,1.14.14.16,O43688,brenda
14233,1.14.14.91,A0A2Z2JCN6,brenda
14237,1.14.14.154,A0A2G4WNC6,brenda
14248,1.14.14.87,A0A4X1SP37,brenda
14250,1.14.14.29,U3KNI7,brenda
14273,1.14.14.80,A0A377KEF7,brenda
14293,1.14.14.11,P34754,brenda
14300,1.14.15.16,A0A8I0G3Y5,brenda
14301,1.14.14.1,A0A7U3NS85,brenda
14303,1.14.14.9,A0A8F7V592,brenda
14309,1.14.14.126,A3QMF6,brenda
14316,1.14.14.78,A0A8H3XVX9,brenda
14329,1.14.14.1,A0A075FFV0,brenda
14338,1.14.14.9,Q6AZ83,brenda
14363,1.14.14.132,Q9M8S8,brenda
14364,1.14.14.86,Q5U789,brenda
14377,1.14.14.25,A0A0K9RIL2,brenda
14390,1.14.14.17,A0A1J1EQY0,brenda
14399,1.14.14.154,A0A6A5PV82,brenda
14403,1.14.14.91,A0A2R4H0E1,brenda
14423,1.14.14.16,A0A8B4QMS7,brenda
14424,1.14.14.1,Q5MCN5,brenda
14440,1.14.15.16,O14830,brenda
14451,1.14.14.11,P11611,brenda
14453,1.14.14.1,B4F7B7,brenda
14460,1.14.14.91,P23696,brenda
14464,1.14.14.1,A0A8H6F5D6,brenda
14481,1.14.14.36,A0A0C2EDI3,brenda
14484,1.14.14.32,A0A109LCI3,brenda
14504,1.14.14.84,A0A8H8UNI9,brenda
14510,1.14.15.8,B1GSN6,brenda
14512,1.14.14.176,A0A6G4BKC9,brenda
14518,1.14.14.82,Q8KTX7,brenda
14559,1.14.14.126,A0A5C9ANM7,brenda
14568,1.14.14.91,Q2KJ36,brenda
14572,1.14.14.59,A0A164YGH5,brenda
14583,1.14.14.9,O68720,brenda
14596,1.14.14.109,Q3SWW9,brenda
14599,1.14.14.25,Q5XIU8,brenda
14605,1.14.14.89,W5Q5A9,brenda
14610,1.14.14.21,Q55F34,brenda
14619,1.14.14.24,A0FHA9,brenda
14625,1.14.14.168,Q62784,brenda
14639,1.14.14.137,Q8TCT1,brenda
14644,1.14.14.45,P80299,brenda
14645,1.14.14.154,P34914,brenda
14648,1.14.15.7,Q07566,brenda
14656,1.14.14.1,A0A8H4F810,brenda
14662,1.14.14.21,Q8VE11,brenda
14666,1.14.14.126,Q15JF8,brenda
14674,1.14.14.164,Q9NUW8,brenda
14678,1.14.14.90,A0A3F3RF89,brenda
14683,1.14.14.56,Q8BGN3,brenda
14687,1.14.14.158,Q1HXF2,brenda
14691,1.14.14.87,Q6UWR7,brenda
14702,1.14.14.11,A0A3P6AX06,brenda
14703,1.14.14.83,Q53728,brenda
14707,1.14.14.86,F1LPQ4,brenda
14708,1.14.14.175,A0A5E5R901,brenda
14710,1.14.14.157,A0A8D1RP73,brenda
14712,1.14.14.64,A0A1P8Z7S7,brenda
14714,1.14.14.82,P55939,brenda
14720,1.14.14.126,Q41142,brenda
14723,1.14.14.45,A0A2H4WDQ7,brenda
14748,1.14.15.4,Q02158,brenda
14761,1.14.14.87,Q5EZ72,brenda
14763,1.14.14.84,Q6UWV6,brenda
14764,1.14.14.137,A0A162QWA4,brenda
14786,1.14.14.141,C7DXW5,brenda
14790,1.14.14.20,Q01061,brenda
14805,1.14.14.137,B0G0Y8,brenda
14812,1.14.14.25,P16330,brenda
14816,1.14.15.3,A0A6P7EGG7,brenda
14823,1.14.14.29,Q64610,brenda
14824,1.14.14.11,Q13822,brenda
14828,1.14.14.80,Q5YD75,brenda
14832,1.14.14.9,Q59332,brenda
14835,1.14.14.114,Q5YD76,brenda
14861,1.14.14.80,P54748,brenda
14869,1.14.14.154,Q8BLU8,brenda
14870,1.14.14.137,A0A0G2K5Y7,brenda
14871,1.14.15.16,A0A8C0RKQ9,brenda
14873,1.14.14.73,O32509,brenda
14877,1.14.14.23,A0A7D5W4U4,brenda
14886,1.14.14.33,K9NJ48,brenda
14887,1.14.14.87,Q5ZK90,brenda
14893,1.14.15.8,Q32KJ9,brenda
14902,1.14.14.16,Q148F3,brenda
14910,1.14.14.21,P34059,brenda
14912,1.14.14.108,P50430,brenda
14915,1.14.14.115,Q8WNR3,brenda
14921,1.14.14.24,P22304,brenda
14949,1.14.14.80,A0A380P4F3,brenda
14966,1.14.14.29,A0A8D4TZ86,brenda
15043,1.14.14.17,A0A1S3VPX5,brenda
15062,1.14.14.22,B5ARZ9,brenda
15066,1.14.14.21,A4ULJ3,brenda
15086,1.14.14.173,Q6YF33,brenda
15094,1.14.14.29,A0A0U4VEK2,brenda
15147,1.14.14.19,Q9FQ07,brenda
15160,1.14.14.154,D0VBH5,brenda
15163,1.14.14.88,P07683,brenda
15167,1.14.14.106,A5HNU1,brenda
15196,1.14.14.80,Q12714,brenda
15282,1.14.14.9,P28999,brenda
15287,1.14.14.150,Q12550,brenda
15288,1.14.14.18,P93187,brenda
15357,1.14.14.9,P55331,brenda
15364,1.14.14.82,Q7Z1V6,brenda
15371,1.14.14.21,P56729,brenda
15379,1.14.14.71,F5BA50,brenda
15391,1.14.14.19,Q4AE59,brenda
15397,1.14.14.154,P07254,brenda
15413,1.14.15.18,A0A841HC46,brenda
15415,1.14.14.114,H9CWQ0,brenda
15416,1.14.14.99,A0A146FAZ1,brenda
15463,1.14.14.91,Q4U4T0,brenda
15466,1.14.14.21,Q7M1R1,brenda
15475,1.14.14.95,A9ZSX9,brenda
15500,1.14.14.114,S5MK25,brenda
15513,1.14.14.1,Q25090,brenda
15542,1.14.14.133,Q8WWR8,brenda
15559,1.14.14.1,Q99PW5,brenda
15562,1.14.15.13,Q64393,brenda
15572,1.14.14.86,Q6P7A9,brenda
15606,1.14.14.94,A0A100IPN4,brenda
15607,1.14.14.154,A0A1S9DE20,brenda
15608,1.14.15.16,P07337,brenda
15609,1.14.14.125,P06835,brenda
15615,1.14.14.94,A0A2C9WLG5,brenda
15616,1.14.14.18,P10482,brenda
15619,1.14.14.163,P48825,brenda
15621,1.14.14.37,Q9H227,brenda
15622,1.14.14.11,A0A7R7TGM5,brenda
15625,1.14.14.24,Q9C2C4,brenda
15629,1.14.15.4,Q4U4W7,brenda
15634,1.14.14.1,Q51723,brenda
15635,1.14.14.86,K7W2F0,brenda
15640,1.14.14.1,Q9FYS3,brenda
15643,1.14.14.9,Q8T0W7,brenda
15646,1.14.14.32,O61594,brenda
15654,1.14.14.73,A0A5E4EDY0,brenda
15657,1.14.15.8,L7RVW5,brenda
15669,1.14.14.86,Q12601,brenda
15679,1.14.15.13,W0BWR5,brenda
15680,1.14.14.82,A0A1E5RPW2,brenda
15696,1.14.14.1,A0A1Q3EBI4,brenda
15703,1.14.14.83,A0A251T7I8,brenda
15704,1.14.14.91,A0A5M3YY17,brenda
15707,1.14.14.154,A0A2N0SZ78,brenda
15711,1.14.15.18,A0A0R0FT50,brenda
15714,1.14.14.58,P06280,brenda
15721,1.14.14.30,P16551,brenda
15738,1.14.14.126,A0A3Q7G376,brenda
15748,1.14.14.1,A0A444X1J3,brenda
15752,1.14.14.44,F6ZB88,brenda
15769,1.14.14.92,Q0ZR36,brenda
15794,1.14.14.90,A0A067GPR0,brenda
15801,1.14.14.164,A0A4V2KS70,brenda
15816,1.14.14.24,A0A498IJZ2,brenda
15831,1.14.14.33,A0A8H4BTY2,brenda
15837,1.14.14.19,P52494,brenda
15841,1.14.14.11,A0A0B0DM47,brenda
15850,1.14.14.56,D2KHJ0,brenda
15874,1.14.14.18,P08236,brenda
15878,1.14.14.86,Q7K173,brenda
15879,1.14.14.98,A0A2X1KDZ6,brenda
15892,1.14.14.33,Q08169,brenda
15893,1.14.15.4,O60502,brenda
15921,1.14.15.4,P36906,brenda
15922,1.14.14.24,P48792,brenda
15928,1.14.14.12,A0A024A6V9,brenda
15929,1.14.15.16,P86450,brenda
15932,1.14.15.5,Q9FGY1,brenda
15936,1.14.14.90,A0A2U8LMQ1,brenda
15938,1.14.14.21,A0A364L6M1,brenda
15941,1.14.14.137,B1P195,brenda
15952,1.14.14.130,A0A4S8XEL9,brenda
15995,1.14.14.B9,Q9HFW5,brenda
16025,1.14.14.82,P04062,brenda
16028,1.14.14.149,Q70KH2,brenda
16035,1.14.14.171,E1AXI3,brenda
16041,1.14.14.24,Q551C1,brenda
16052,1.14.14.19,Q9VTJ4,brenda
16066,1.14.14.9,P06865,brenda
16073,1.14.14.9,Q06GJ0,brenda
16074,1.14.15.16,A0A2H1WKV8,brenda
16080,1.14.14.17,A0A0V1C181,brenda
16100,1.14.14.44,A0A7T4PG41,brenda
16101,1.14.15.18,E7BYE4,brenda
16108,1.14.14.19,A0A139KZV4,brenda
16130,1.14.14.9,A0A377CI15,brenda
16142,1.14.14.55,A0A8H7DP88,brenda
16146,1.14.15.16,Q9XBQ3,brenda
16157,1.14.14.9,Q9LXD6,brenda
16160,1.14.14.82,U3N103,brenda
16165,1.14.14.82,A0A0K2SQX4,brenda
16209,1.14.14.17,P10342,brenda
16216,1.14.14.79,Q2HWU5,brenda
16220,1.14.14.25,P27051,brenda
16249,1.14.14.17,Q9XCD4,brenda
16250,1.14.14.154,Q53EH2,brenda
16251,1.14.14.92,Q1PDD7,brenda
16254,1.14.14.145,P35475,brenda
16278,1.14.14.126,Q67XZ3,brenda
16280,1.14.14.126,A0A0D5A4L3,brenda
16314,1.14.14.10,A0A376X2K0,brenda
16337,1.14.15.7,Q9R5T7,brenda
16346,1.14.14.147,Q44052,brenda
16348,1.14.14.48,Q9C1S6,brenda
16352,1.14.14.48,A0A654UBH8,brenda
16366,1.14.15.8,B2C4H5,brenda
16368,1.14.14.137,A0A486NAS2,brenda
16381,1.14.14.82,Q9M7N7,brenda
16396,1.14.14.51,Q29587,brenda
16403,1.14.14.1,Q8J0Q0,brenda
16414,1.14.14.168,O06901,brenda
16429,1.14.14.58,Q09LY5,brenda
16430,1.14.14.137,A0A193CKA4,brenda
16510,1.14.14.159,Q7X9A9,brenda
16522,1.14.14.92,Q93X59,brenda
16531,1.14.14.1,A0A173XET1,brenda
16570,1.14.14.1,P0DKH4,brenda
16574,1.14.14.114,D2KAT1,brenda
16596,1.14.14.80,Q9GPQ4,brenda
16597,1.14.14.82,Q9XWN7,brenda
16602,1.14.14.77,A9TXA6,brenda
16604,1.14.15.24,Q9SJM7,brenda
16615,1.14.14.58,P14778,brenda
16618,1.14.14.17,A0A1L8H506,brenda
16621,1.14.14.60,A0A5E7BZN9,brenda
16642,1.14.14.32,Q9T0I8,brenda
16647,1.14.14.80,P54922,brenda
16716,1.14.14.151,A0A5B0H1W5,brenda
16720,1.14.14.17,P19602,brenda
16725,1.14.14.107,A0A0G3IAY2,brenda
16729,1.14.14.94,P04068,brenda
16730,1.14.14.33,F1LTS8,brenda
16750,1.14.14.145,Q9KID9,brenda
16751,1.14.15.18,P28839,brenda
16752,1.14.14.92,Q42876,brenda
16761,1.14.14.154,Q8J2N2,brenda
16772,1.14.14.45,C6FWH0,brenda
16793,1.14.14.114,Q17TZ3,brenda
16798,1.14.14.41,A0A775YT97,brenda
16800,1.14.14.51,P15684,brenda
16802,1.14.14.82,P15145,brenda
16805,1.14.14.82,P91885,brenda
16807,1.14.14.11,Q11010,brenda
16815,1.14.14.154,A0A1U9T1N9,brenda
16823,1.14.14.107,G9J616,brenda
16824,1.14.14.79,Q96VT2,brenda
16826,1.14.14.154,C6L823,brenda
16844,1.14.14.9,O09175,brenda
16845,1.14.15.9,Q938E9,brenda
16848,1.14.14.25,P16406,brenda
16851,1.14.14.137,A0A2A9IKK0,brenda
16852,1.14.14.16,F0HXE4,brenda
16873,1.14.15.8,Q01693,brenda
16878,1.14.14.126,A0A655A477,brenda
16886,1.14.14.95,G5E872,brenda
16887,1.14.14.51,A0A6A5Q3L2,brenda
16893,1.14.15.16,Q8TA23,brenda
16916,1.14.15.4,A0A380MJT8,brenda
16917,1.14.14.18,Q75V72,brenda
16918,1.14.14.16,Q52VH2,brenda
16919,1.14.15.7,A0MTQ2,brenda
16921,1.14.14.11,Q3LHN4,brenda
16923,1.14.15.4,P12955,brenda
16926,1.14.14.54,A0A269YYP3,brenda
16927,1.14.14.16,Q9WX55,brenda
16945,1.14.14.82,Q96KN2,brenda
16962,1.14.14.34,P53634,brenda
16964,1.14.14.20,P80067,brenda
16967,1.14.14.1,Q9EPB1,brenda
16968,1.14.15.4,Q9TQQ7,brenda
16969,1.14.14.11,Q9UHL4,brenda
16972,1.14.14.41,A0A8H4BWS8,brenda
16976,1.14.14.82,H1XW48,brenda
16977,1.14.15.16,A0A452DQE6,brenda
16984,1.14.15.18,P22411,brenda
16985,1.14.15.16,Q6V1X1,brenda
16986,1.14.14.9,P14740,brenda
16990,1.14.14.175,Q80YA7,brenda
17000,1.14.14.20,Q9EQV6,brenda
17004,1.14.14.82,A0A8D0V5I7,brenda
17019,1.14.14.32,Q9BYF1,brenda
17044,1.14.14.41,A0A2K4PBJ9,brenda
17057,1.14.14.36,P00730,brenda
17058,1.14.14.124,P15088,brenda
17065,1.14.14.87,Q9TYH8,brenda
17088,1.14.14.95,P14384,brenda
17107,1.14.14.21,Q9Y3Q0,brenda
17111,1.14.14.21,Q8R0I0,brenda
17113,1.14.14.81,Q09LZ8,brenda
17115,1.14.14.166,Q9UBR2,brenda
17120,1.14.15.8,P13798,brenda
17124,1.14.14.10,Q84LM4,brenda
17126,1.14.14.11,P19205,brenda
17131,1.14.14.95,A0A3Q1LVI9,brenda
17135,1.14.14.25,A0A286XD03,brenda
17137,1.14.15.16,P46107,brenda
17149,1.14.15.16,Q62867,brenda
17166,1.14.14.114,P19440,brenda
17170,1.14.14.94,A0A178UXW6,brenda
17172,1.14.14.86,A0A0D0PCF5,brenda
17176,1.14.14.86,Q60928,brenda
17185,1.14.14.1,A0A0M4LSN9,brenda
17191,1.14.14.139,P51124,brenda
17194,1.14.14.85,P49863,brenda
17197,1.14.14.83,P00761,brenda
17198,1.14.14.9,A0A059WCN6,brenda
17201,1.14.14.1,Q29463,brenda
17202,1.14.14.11,P00763,brenda
17224,1.14.15.16,P00735,brenda
17229,1.14.14.51,Q63207,brenda
17232,1.14.14.9,Q16651,brenda
17238,1.14.14.108,P00747,brenda
17247,1.14.15.16,Q2UVH8,brenda
17248,1.14.14.17,Q92876,brenda
17251,1.14.14.113,Q9Y5K2,brenda
17254,1.14.14.91,P0C1U8,brenda
17263,1.14.14.1,P08709,brenda
17267,1.14.14.24,P00740,brenda
17273,1.14.14.29,Q39547,brenda
17277,1.14.14.16,P48147,brenda
17278,1.14.14.21,O70196,brenda
17279,1.14.14.90,P23687,brenda
17280,1.14.14.58,Q51714,brenda
17281,1.14.14.11,W8GKU3,brenda
17284,1.14.14.137,Q9XTA2,brenda
17286,1.14.14.91,P27028,brenda
17300,1.14.14.32,Q12884,brenda
17308,1.14.14.80,P06870,brenda
17310,1.14.14.78,P00752,brenda
17324,1.14.14.B9,P23946,brenda
17338,1.14.14.154,P09871,brenda
17339,1.14.14.24,Q9UBX7,brenda
17340,1.14.15.18,Q9UKR0,brenda
17341,1.14.14.94,P05156,brenda
17349,1.14.14.29,A0A8H0X1U4,brenda
17353,1.14.14.30,Q9DBN5,brenda
17361,1.14.14.71,P15944,brenda
17372,1.14.14.126,A0A2I7MLQ7,brenda
17378,1.14.14.99,A0A386IRJ1,brenda
17387,1.14.14.98,P00750,brenda
17403,1.14.14.17,F8S114,brenda
17413,1.14.14.92,Q61096,brenda
17414,1.14.14.173,Q2VPG1,brenda
17415,1.14.14.3,P07288,brenda
17424,1.14.14.11,P00777,brenda
17425,1.14.14.82,Q07006,brenda
17427,1.14.14.145,Q6QDP1,brenda
17433,1.14.14.126,Q4QHU7,brenda
17436,1.14.14.82,A0A2X3K3S8,brenda
17439,1.14.14.126,A0A8I0ZIY3,brenda
17446,1.14.14.149,P29120,brenda
17483,1.14.14.24,P49862,brenda
17488,1.14.14.1,Q9UKR3,brenda
17489,1.14.14.23,Q9L5A4,brenda
17490,1.14.14.150,P07858,brenda
17519,1.14.14.9,P00784,brenda
17521,1.14.15.4,A4H5E5,brenda
17522,1.14.14.1,P36400,brenda
17532,1.14.14.162,P14080,brenda
17535,1.14.14.21,P09870,brenda
17541,1.14.14.154,P07711,brenda
17547,1.14.14.B11,Q6T857,brenda
17569,1.14.14.9,P49935,brenda
17581,1.14.14.9,P25774,brenda
17583,1.14.14.114,Q02765,brenda
17594,1.14.14.88,P10056,brenda
17598,1.14.14.80,P14518,brenda
17608,1.14.15.24,P09841,brenda
17623,1.14.14.126,Q01957,brenda
17629,1.14.14.80,P28784,brenda
17639,1.14.14.22,G3HR96,brenda
17645,1.14.14.19,A0A505IFV2,brenda
17646,1.14.14.126,Q9UBX1,brenda
17647,1.14.14.1,Q499S6,brenda
17656,1.14.14.9,P25779,brenda
17683,1.14.14.73,C6ZH48,brenda
17685,1.14.14.22,P51878,brenda
17701,1.14.14.9,Q92851,brenda
17704,1.14.15.24,Q9R014,brenda
17713,1.14.14.82,A0A6B5D944,brenda
17728,1.14.14.149,Q10735,brenda
17729,1.14.14.45,Q8SQ41,brenda
17737,1.14.14.78,P07339,brenda
17746,1.14.14.73,P07570,brenda
17747,1.14.14.87,Q82134,brenda
17750,1.14.14.32,O60989,brenda
17758,1.14.14.11,M1KCZ4,brenda
17761,1.14.14.126,P55325,brenda
17776,1.14.14.80,P32951,brenda
17779,1.14.14.79,P15369,brenda
17796,1.14.14.82,A0A378K6K9,brenda
17819,1.14.15.4,O77656,brenda
17846,1.14.14.19,E1BPL8,brenda
17848,1.14.14.87,P91953,brenda
17851,1.14.14.94,P78562,brenda
17853,1.14.14.91,P24155,brenda
17855,1.14.14.18,P52888,brenda
17861,1.14.14.82,Q02038,brenda
17865,1.14.14.82,C3SSK2,brenda
17873,1.14.15.8,P28825,brenda
17886,1.14.14.45,P08253,brenda
17942,1.14.14.26,P20416,brenda
17944,1.14.14.154,P20165,brenda
17954,1.14.14.1,O75439,brenda
17958,1.14.14.21,P34960,brenda
17975,1.14.14.32,A0A3D8X5S7,brenda
17990,1.14.14.82,P78536,brenda
17996,1.14.14.55,A0A6A5Q0P3,brenda
17999,1.14.14.29,Q8BG41,brenda
18007,1.14.14.32,A0A5B9ATV9,brenda
18020,1.14.14.91,W0G253,brenda
18021,1.14.14.126,P30363,brenda
18035,1.14.15.13,A0A1K0IEW2,brenda
18066,1.14.14.51,A0A8D0IYN7,brenda
18073,1.14.14.12,A0A0J6UWP5,brenda
18090,1.14.14.91,A0A2M9PKT9,brenda
18097,1.14.14.58,Q9D7V9,brenda
18098,1.14.14.45,P97612,brenda
18104,1.14.14.1,A0A486UG79,brenda
18153,1.14.14.64,Q9VI04,brenda
18155,1.14.15.16,Q964D8,brenda
18164,1.14.14.145,Q8X0A9,brenda
18177,1.14.14.B9,P06875,brenda
18178,1.14.14.108,B1AEQ1,brenda
18180,1.14.14.137,P07941,brenda
18192,1.14.14.1,P43251,brenda
18200,1.14.14.173,P37111,brenda
18202,1.14.14.23,C9K2Z6,brenda
18205,1.14.14.16,Q8C165,brenda
18212,1.14.14.126,Q8R3P0,brenda
18216,1.14.14.11,A0A376LFE8,brenda
18243,1.14.14.82,Q9NR71,brenda
18246,1.14.14.24,Q5KTC7,brenda
18254,1.14.14.11,A0A381IXY0,brenda
18259,1.14.14.20,A0A2M9V1Y4,brenda
18268,1.14.14.21,A0A087BL81,brenda
18271,1.14.15.16,A0A174S4C2,brenda
18337,1.14.15.9,Q6P3E7,brenda
18338,1.14.15.3,A0A8B4R7E1,brenda
18362,1.14.14.173,Q8RTY6,brenda
18367,1.14.14.1,A0A023XI92,brenda
18370,1.14.15.7,Q9AGH8,brenda
18371,1.14.14.11,S4T8N6,brenda
18375,1.14.15.16,Q84DC4,brenda
18377,1.14.14.9,Q53389,brenda
18381,1.14.14.21,A0A5B9AW21,brenda
18382,1.14.14.32,Q9HBH1,brenda
18391,1.14.14.176,A0A045JSW1,brenda
18419,1.14.14.126,A0A8F9JIM7,brenda
18422,1.14.14.82,A0A290TM55,brenda
18428,1.14.14.154,Q8WUI4,brenda
18445,1.14.14.11,A0A0N7AXL7,brenda
18448,1.14.15.16,A0A3K0QJR8,brenda
18476,1.14.14.23,A0A077AY47,brenda
18477,1.14.14.1,Q63150,brenda
18478,1.14.14.139,A0A5E6QNM8,brenda
18479,1.14.14.31,Q84FR6,brenda
18487,1.14.14.78,Q55DL0,brenda
18535,1.14.15.4,P62593,brenda
18539,1.14.14.173,P00808,brenda
18541,1.14.14.B13,O84955,brenda
18544,1.14.14.137,Q9AHN9,brenda
18546,1.14.14.29,P80545,brenda
18551,1.14.14.32,A0A8B5RW26,brenda
18552,1.14.14.151,Q6T2D3,brenda
18562,1.14.14.74,P0A3M4,brenda
18568,1.14.14.80,P96465,brenda
18569,1.14.14.18,O69773,brenda
18570,1.14.14.1,A0A0L8PH51,brenda
18572,1.14.14.29,A0A1S2CPZ5,brenda
18593,1.14.15.7,A0A8I0G664,brenda
18602,1.14.15.6,A0A1J9W2J4,brenda
18614,1.14.14.20,A0A6M9XKH2,brenda
18660,1.14.15.4,A0A0F7IQS9,brenda
18664,1.14.14.51,C4LSS0,brenda
18677,1.14.14.83,Q27657,brenda
18686,1.14.14.32,A0A3B0PLG3,brenda
18695,1.14.14.33,A0A3N4G895,brenda
18740,1.14.14.1,Q9ULC6,brenda
18741,1.14.14.137,Q9Z185,brenda
18742,1.14.14.12,A0A5F9DB16,brenda
18747,1.14.14.94,P56965,brenda
18752,1.14.14.1,A0A485HNG6,brenda
18787,1.14.14.18,A0A0D1KNR9,brenda
18789,1.14.14.86,Q4JGM1,brenda
18809,1.14.15.9,A0A1E7N6K8,brenda
18839,1.14.14.127,A0A2X4DQQ7,brenda
18840,1.14.14.1,A0A8G0X308,brenda
18866,1.14.14.17,A0A6P6LPI5,brenda
