structure_index,pdb_name,drive_file_id,found_in_drive_metadata,is_trainable_in_exp003_manifest,trainable_rows,expected_size,exists,actual_size,size_match,looks_like_pdb,atom_lines,hetatm_lines,has_heme,has_fe,has_heme_and_fe,heme_line_count,fe_line_count,heme_resnames,fe_resnames
175930,175930.pdb,1eeoBifgxn0N_v2mYtGkrGUk-CBJdE1rf,True,True,1,629733,True,629733,True,True,7862,28,False,False,False,0,0,,
175941,175941.pdb,18xHA30DZSwHtXCSwR7fMmm-XVroBDTlg,True,True,1,681574,True,681574,True,True,8539,13,False,False,False,0,0,,
175946,175946.pdb,1yAr-1H8eI8Yx9hJjlcPijxU4HRwsrupz,True,True,1,528426,True,528426,True,True,6601,21,False,False,False,0,0,,
175989,175989.pdb,1SMDPJcMXgIE1eb5U6ZckgSSAc8oNCb3d,True,True,1,672945,True,672945,True,True,8442,10,False,False,False,0,0,,
175990,175990.pdb,1UbgxVVggfvtI7DqM8k-P4d9mpj9Nbx0u,True,True,1,653451,True,653451,True,True,8125,44,False,False,False,0,0,,
176014,176014.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
176018,176018.pdb,1mr_MduDN7hdXLEfjmQDQnWapj3sW9gHA,True,True,1,666220,True,666220,True,True,8376,0,False,False,False,0,0,,
176056,176056.pdb,19MGCbBu2dZNok5QTNni_-cA4LsPKaN0N,True,True,1,627977,True,627977,True,True,7874,11,False,False,False,0,0,,
176076,176076.pdb,1p1auMbeUxICpa8KH3YTCrygUx0KjV0xB,True,True,1,669795,True,669795,True,True,8334,41,False,False,False,0,0,,
176089,176089.pdb,1vp1-g-bRytmauJZUUOguCSY8V_zRXiwP,True,True,1,654018,True,654018,True,True,8201,12,False,False,False,0,0,,
176150,176150.pdb,18-q1UpDvGCBdZ2QLat5n0xDwIPl4tWAY,True,True,1,660716,True,660716,True,True,8284,11,False,False,False,0,0,,
176157,176157.pdb,1c4LZ7fxZnnwgJwEsTumfYN4XpKehkJ0M,True,True,1,697386,True,697386,True,True,8725,23,False,False,False,0,0,,
176224,176224.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
176287,176287.pdb,1-00CwHCZREH4HmwqywNJ_kt7_u_ryxk1,True,True,1,671649,True,671649,True,True,8434,6,False,False,False,0,0,,
176403,176403.pdb,1l5tfXisUuvvXFUJK_KanRETuch9tBtXT,True,True,1,672513,True,672513,True,True,8434,12,False,False,False,0,0,,
176413,176413.pdb,1_PNixqjadVI_qmaxUFX5w396P3qGh0-9,True,True,1,659177,True,659177,True,True,8286,2,False,False,False,0,0,,
176701,176701.pdb,1IgCMApMlLTLms3Ga06T7ru_72mR_69Fu,True,True,1,672606,True,672606,True,True,8445,7,False,False,False,0,0,,
176725,176725.pdb,1BV3BKU_mIYVPlwri4-l3WBfCG1iePL7-,True,True,1,632971,True,632971,True,True,7908,26,False,False,False,0,0,,
176738,176738.pdb,1kQTiUJCCc8i3D-2VA90S1ACv9E106yeX,True,True,1,673383,True,673383,True,True,8461,0,False,False,False,0,0,,
176807,176807.pdb,17V2aWGpJVE7h2fZPNschoSbbcIDOsi7g,True,True,1,648150,True,648150,True,True,8128,10,False,False,False,0,0,,
176817,176817.pdb,1gsfQLF_uXEBW63M0RE9M2RKs2vRD950c,True,True,1,643370,True,643370,True,True,8073,9,False,False,False,0,0,,
176833,176833.pdb,1m1xuLcdGwi2LdELUsTpwY9JwQ-WoQcFC,True,True,1,674174,True,674174,True,True,8445,17,False,False,False,0,0,,
176881,176881.pdb,1iDxE-a7ZPYc12Wgdnl55PTqHWEU21Abs,True,True,1,512115,True,512115,True,True,6409,12,False,False,False,0,0,,
176900,176900.pdb,1QHcjWSeOMKizWHx1tXcZu7E7h7NtyXbX,True,True,1,675945,True,675945,True,True,8475,12,False,False,False,0,0,,
176919,176919.pdb,1nV4YlImokoBpL4yuOpKBcrs33hAHoFlU,True,True,1,634344,True,634344,True,True,7933,20,False,False,False,0,0,,
177033,177033.pdb,1b-XuR8tz_PkXf7ND3ocGHYjev2ipaZIM,True,True,1,658576,True,658576,True,True,8280,0,False,False,False,0,0,,
177103,177103.pdb,1mP4JqxpNYd2rPVceNjLRncVzBMv6rmkF,True,True,1,623520,True,623520,True,True,7827,6,False,False,False,0,0,,
177165,177165.pdb,19uk2-rtQV-pTzY2Tn-kbWEfknZdSm3UI,True,True,1,659728,True,659728,True,True,8203,44,False,False,False,0,0,,
177313,177313.pdb,1VthI43eU7sZ0OPn_BR_U-SsqHuYoKoSu,True,True,1,611109,True,611109,True,True,7661,10,False,False,False,0,0,,
177367,177367.pdb,1nxIwPrgO9gChLMmvZKKn4vNgz4hzKxo4,True,True,1,675978,True,675978,True,True,8445,26,False,False,False,0,0,,
177455,177455.pdb,1XaEkodRmv8_Ma5DCtoTh5MODJr408dRc,True,True,1,684064,True,684064,True,True,8563,21,False,False,False,0,0,,
177498,177498.pdb,1DlLQnKuoV_g0Z66H6FS_daH_W16BusRY,True,True,1,648508,True,648508,True,True,8139,8,False,False,False,0,0,,
177521,177521.pdb,1_BjZohLjfgodJ2PMED5GTJd42f1qxov3,True,True,1,680152,True,680152,True,True,8434,54,False,False,False,0,0,,
177554,177554.pdb,1CBdtz9hQIw6DvZagW1rPJbi8JZW1TddU,True,True,1,665645,True,665645,True,True,8279,44,False,False,False,0,0,,
177603,177603.pdb,1DZtT0fDirWAFvohqI9WG01_S8a6sHRKy,True,True,1,636777,True,636777,True,True,7958,25,False,False,False,0,0,,
177675,177675.pdb,1Eqbp9q9ZAhvBMTC3x3HLc9OaIz1Vawi9,True,True,1,650854,True,650854,True,True,8165,9,False,False,False,0,0,,
177694,177694.pdb,1L4OZbOSyTB9TmDtD5wDb4xoTDUab5qSn,True,True,1,620919,True,620919,True,True,7760,24,False,False,False,0,0,,
177742,177742.pdb,124XXISCg_tk4xPuKOE6kl2BR3Bg-lfhA,True,True,1,695610,True,695610,True,True,8725,11,False,False,False,0,0,,
177783,177783.pdb,11oRcpVemehd-PseqKHp23bMlMmDBkR6u,True,True,1,676691,True,676691,True,True,8500,5,False,False,False,0,0,,
177853,177853.pdb,1YuULcaAa4-EGWCvm4xMrf7ZelzNiyFSZ,True,True,1,628481,True,628481,True,True,7874,14,False,False,False,0,0,,
177875,177875.pdb,139SaVEahZbyZdomPtBEsGU8_1Tf6vCKL,True,True,1,632533,True,632533,True,True,7942,0,False,False,False,0,0,,
177961,177961.pdb,1U6IDisaP1bLiwQBcUhW3XTJ69jfdx2QZ,True,True,1,648984,True,648984,True,True,8143,9,False,False,False,0,0,,
177971,177971.pdb,1Uj3GFf_KUnemFQ0YPyFls2VRXQCDvtFM,True,True,1,672147,True,672147,True,True,8440,6,False,False,False,0,0,,
178024,178024.pdb,10DxBxouVPqNtu7q-ry_X2wqx-sdnDqNl,True,True,1,637178,True,637178,True,True,8010,0,False,False,False,0,0,,
178087,178087.pdb,1REg5JX7nNk93phjSeRuwA_KjIZRM_TB5,True,True,1,649068,True,649068,True,True,8139,12,False,False,False,0,0,,
178196,178196.pdb,1OMv_bNvICKf4kJLev5x26hS_ccUEoK1T,True,True,1,547251,True,547251,True,True,6836,21,False,False,False,0,0,,
178246,178246.pdb,11EF-8yN5PA0XsU8ykmEaBNjq0rD71dMc,True,True,1,627509,True,627509,True,True,7862,14,False,False,False,0,0,,
178352,178352.pdb,1JUYTP5DbS-6NT2a_yytvU9pHNzu2h87e,True,True,1,655654,True,655654,True,True,8205,21,False,False,False,0,0,,
178370,178370.pdb,1zG59WXKB-aQufdYTLYov7GiZZZ5lSvzC,True,True,1,673956,True,673956,True,True,8442,16,False,False,False,0,0,,
178376,178376.pdb,1oQPP1e0xq6t4UxNBzwigJ0uZXGe_-7iT,True,True,1,637711,True,637711,True,True,8000,9,False,False,False,0,0,,
178422,178422.pdb,1EPG8T_N9QhyAypRLl5i5C-kRLbm0zuQy,True,True,1,612388,True,612388,True,True,7632,31,False,False,False,0,0,,
178425,178425.pdb,1HDyVMn3LAlpByISHZSxUrnSlfywp_OK1,True,True,1,664840,True,664840,True,True,8334,12,False,False,False,0,0,,
178492,178492.pdb,1m40C95hG0sxs8iBdPN9RNL-TrMEYHPkB,True,True,1,637032,True,637032,True,True,7926,40,False,False,False,0,0,,
178540,178540.pdb,1gzGtVdlDVj1YM3dIKNfmwCUIpG2bynLh,True,True,1,642282,True,642282,True,True,8050,12,False,False,False,0,0,,
178614,178614.pdb,1e-Hf2Vi8u2g2MLY8VTTXgt7slV7rt-lE,True,True,1,645244,True,645244,True,True,8073,21,False,False,False,0,0,,
178683,178683.pdb,1GLHvb3kVjlaW2QapxICM8UZihx23GPdS,True,True,1,653156,True,653156,True,True,8165,23,False,False,False,0,0,,
178694,178694.pdb,1oGUUR-Bz1xeZ5XUWAy4M_dD313OtJC1u,True,True,1,643130,True,643130,True,True,7984,48,False,False,False,0,0,,
178764,178764.pdb,1DkPx4GyjT-7J-qlkcJZmq-SQecfWX5qG,True,True,1,673986,True,673986,True,True,8447,14,False,False,False,0,0,,
178766,178766.pdb,1SI9rpKcAo-24e9q_QbiW5QbQzKWGzz_E,True,True,1,511466,True,511466,True,True,6409,9,False,False,False,0,0,,
178948,178948.pdb,1jbfaRg7YY_xLBdeYcEYTTHLzgI3hOG8g,True,True,1,668820,True,668820,True,True,8296,52,False,False,False,0,0,,
178957,178957.pdb,1uF7uc92F6ziC7vCo8_dJMqCpvmWqY4dx,True,True,1,629018,True,629018,True,True,7862,21,False,False,False,0,0,,
179027,179027.pdb,1MWhpvjGToLm6CEGLSmTDL1woEf8ME3hX,True,True,1,637108,True,637108,True,True,7991,9,False,False,False,0,0,,
179062,179062.pdb,1jCoepY9tmVm64WaUArhlWRpVyuThKUeo,True,True,1,667976,True,667976,True,True,8277,56,False,False,False,0,0,,
179070,179070.pdb,1196O6eu_LElJ3Ww58D3JYoDHMs9U1G8j,True,True,1,675538,True,675538,True,True,8445,25,False,False,False,0,0,,
179248,179248.pdb,1iQr3hBcXvPhHqUmGXjhZezra1lRXEtZr,True,True,1,679392,True,679392,True,True,8540,0,False,False,False,0,0,,
179379,179379.pdb,1M15mv3BItx5T4MqOzdt4I9LC2TjJ1nlj,True,True,1,635553,True,635553,True,True,7935,28,False,False,False,0,0,,
179401,179401.pdb,1YUVYYsFsvrsXI-6FoXyjeweaQlilSJXq,True,True,1,650607,True,650607,True,True,8173,0,False,False,False,0,0,,
179526,179526.pdb,1jn3eFKK8xfnToTCSPdl6pZsKttRUwr2-,True,True,1,711246,True,711246,True,True,8905,21,False,False,False,0,0,,
179634,179634.pdb,1ZoMbigzSuWaFrLFmLjD9nnM92s-en9J5,True,True,1,668512,True,668512,True,True,8296,53,False,False,False,0,0,,
179657,179657.pdb,1uFSfB5rD1vufxSUayhJPCjGcg4zJgakb,True,True,1,653625,True,653625,True,True,8212,0,False,False,False,0,0,,
179666,179666.pdb,1kwWI41IQCFc5yOwQTyJEiG4IJepXGQFx,True,True,1,673311,True,673311,True,True,8455,0,False,False,False,0,0,,
179680,179680.pdb,1-5qteU-oBnFj5jY43GMn_rPn4kPDsSRk,True,True,1,632356,True,632356,True,True,7935,7,False,False,False,0,0,,
179682,179682.pdb,1lZl7xj0ymLGHCTVfC4EvOcpAP-49fieP,True,True,1,647099,True,647099,True,True,8116,10,False,False,False,0,0,,
179749,179749.pdb,1nim9RC9zEgUrYN7Db6J6rzfbxtOp3gfv,True,True,1,659923,True,659923,True,True,8297,0,False,False,False,0,0,,
179793,179793.pdb,154_t_kwhA0qpPK4x3ym57WL3DNFV7XQm,True,True,1,632934,True,632934,True,True,7933,13,False,False,False,0,0,,
179849,179849.pdb,1FZTeYrMT_QVRwSA0JapAy5rrBKWHmUTZ,True,True,1,632293,True,632293,True,True,7942,4,False,False,False,0,0,,
179985,179985.pdb,1HOULe1APnrnwV7pjgu6EG-c8Jt4MIuc8,True,True,1,644292,True,644292,True,True,8009,44,False,False,False,0,0,,
180018,180018.pdb,15BWmkLjmLBgcE7yV1XK6LkeLxZg5sCHk,True,True,1,644145,True,644145,True,True,8075,12,False,False,False,0,0,,
180056,180056.pdb,1oPfLJfZLPe_6RBJCkZ-OuusVqqPPOb-C,True,True,1,663727,True,663727,True,True,8328,9,False,False,False,0,0,,
180067,180067.pdb,1-M1l7P971NkihoivSwHgodo737ZrNST6,True,True,1,640297,True,640297,True,True,8030,11,False,False,False,0,0,,
180135,180135.pdb,1BmZIpHRlA_4lMVYHmekPunTFZRcLopvU,True,True,1,624757,True,624757,True,True,7838,9,False,False,False,0,0,,
180142,180142.pdb,1OEGGpJubftfICAJ1MO_TX0lT3E8s1igg,True,True,1,651807,True,651807,True,True,8184,6,False,False,False,0,0,,
180165,180165.pdb,1skXPVuS85rI7GFDZmGhRD0MKN5B1geka,True,True,1,649310,True,649310,True,True,8139,12,False,False,False,0,0,,
180205,180205.pdb,1vSkSl5pUF_7YS9xiVFjj-bDiJeEarxlY,True,True,1,527963,True,527963,True,True,6601,17,False,False,False,0,0,,
180226,180226.pdb,1JA1e64jPtY91T-xVyEeA9yv2VrLcb00g,True,True,1,634887,True,634887,True,True,7960,11,False,False,False,0,0,,
180307,180307.pdb,16y_Ri64Rpcqgyn7yvBP64k1ouqTITVGK,True,True,1,645740,True,645740,True,True,8073,23,False,False,False,0,0,,
180308,180308.pdb,1HQM5Mf4hKkWSQ0X1hSAZxajr2NIWTVNN,True,True,1,688566,True,688566,True,True,8658,0,False,False,False,0,0,,
180331,180331.pdb,12eHH9HHxfkmT3XjcZ4tBOAKn8xX-bGV2,True,True,1,646537,True,646537,True,True,8074,26,False,False,False,0,0,,
180456,180456.pdb,1rbt9983SuVpw3ofluAHuthxD5IwTTswv,True,True,1,653338,True,653338,True,True,8113,48,False,False,False,0,0,,
180507,180507.pdb,1HdZAetulYR_9g2iQvy8L-BpwgnAlcegP,True,True,1,673328,True,673328,True,True,8460,0,False,False,False,0,0,,
180566,180566.pdb,1MjnEF4hpoqqLUzlUGBTWF7NbkCiIXnQA,True,True,1,632493,True,632493,True,True,7942,5,False,False,False,0,0,,
180603,180603.pdb,1agAVDV4xTYoNgxehbZYw0sLVB5tcBq16,True,True,1,646402,True,646402,True,True,8073,28,False,False,False,0,0,,
180606,180606.pdb,1IGHOlbwtfL5urkH1uhGeKG1clZCNtkqz,True,True,1,647583,True,647583,True,True,8128,8,False,False,False,0,0,,
180626,180626.pdb,1dcuDYGk_HrscVVhTvqcom4CFXWQEx8uA,True,True,1,655338,True,655338,True,True,8201,21,False,False,False,0,0,,
180632,180632.pdb,151q6qoupXNGT4RlBkHIgxKLZYxzmSZZ_,True,True,1,642410,True,642410,True,True,8045,16,False,False,False,0,0,,
180643,180643.pdb,1aUPQeypqXJbau3e1ykxmS3X8keSvsCNk,True,True,1,626714,True,626714,True,True,7861,9,False,False,False,0,0,,
180648,180648.pdb,1_G9mn8RVxdGAM104J6YkH1p4tKy6_Cb2,True,True,1,629179,True,629179,True,True,7909,0,False,False,False,0,0,,
180662,180662.pdb,13BWVDbLc2fPFqLzYAY2M3Lmo-zcWhwks,True,True,1,641377,True,641377,True,True,8050,7,False,False,False,0,0,,
180701,180701.pdb,1T0copTQq--KtYQ7fgJd72-c3g2u3ECMO,True,True,1,631321,True,631321,True,True,7926,6,False,False,False,0,0,,
180910,180910.pdb,1bJrKWEHDgQ4RFAVV7MeQKutg_rWqftyb,True,True,1,632812,True,632812,True,True,7935,10,False,False,False,0,0,,
180950,180950.pdb,1SvhC5MsUs7ZPMChCn2cUmJIPkeRBNC4L,True,True,1,643958,True,643958,True,True,8077,10,False,False,False,0,0,,
180951,180951.pdb,18eW4_prmp6bZRd7vkDWPZuIDxN03ttDW,True,True,1,599925,True,599925,True,True,7526,8,False,False,False,0,0,,
180960,180960.pdb,1CtoOi8L395_DnIwyYsCsajLL8r9E0A3b,True,True,1,613927,True,613927,True,True,7661,29,False,False,False,0,0,,
181094,181094.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
181116,181116.pdb,19xvorqw_xGbFs4G0K2rSnnDziQxXuQst,True,True,1,655896,True,655896,True,True,8203,23,False,False,False,0,0,,
181167,181167.pdb,1rDEit_aTVLhjszymfBcCYF-1t45QrCgD,True,True,1,665191,True,665191,True,True,8236,58,False,False,False,0,0,,
181209,181209.pdb,1KKGlhgOoU_EzxuHRk1_wF7sMGFRlzdRG,True,True,1,676878,True,676878,True,True,8510,0,False,False,False,0,0,,
181247,181247.pdb,1FHoi2fGEkMLcQTGrxHg0zhT7nBdSCCA3,True,True,1,511562,True,511562,True,True,6409,9,False,False,False,0,0,,
181264,181264.pdb,14S--9EbVCSUoLQxHh5sbTezV-xXuNRL7,True,True,1,656631,True,656631,True,True,8165,44,False,False,False,0,0,,
181323,181323.pdb,1MkFjH2U1cnCMgCkoP0JRX-RDH4rCc9oT,True,True,1,636283,True,636283,True,True,7933,31,False,False,False,0,0,,
181359,181359.pdb,1kd2hZ0CksrZousZKdc7DP6liQloGW8xC,True,True,1,643909,True,643909,True,True,8074,10,False,False,False,0,0,,
181360,181360.pdb,1OOL2VITmhr91Qyl1gDzbAokt6xGLeDSv,True,True,1,651615,True,651615,True,True,8165,14,False,False,False,0,0,,
181390,181390.pdb,1senSyO4UbqroBw_Wjnb7d9MHmGTJvO2a,True,True,1,642320,True,642320,True,True,7944,54,False,False,False,0,0,,
181430,181430.pdb,1HK_fY7lqWlqgABKE0xL5MgdyF_QL57Vx,True,True,1,688482,True,688482,True,True,8553,48,False,False,False,0,0,,
181530,181530.pdb,1BQqiATzfETlEgmZWbKykr5Z3EiczhHQ1,True,True,1,650904,True,650904,True,True,8165,9,False,False,False,0,0,,
181571,181571.pdb,1HgQG38QODFXfxhe4A6xVxkpdWhrVQk_f,True,True,1,651772,True,651772,True,True,8180,0,False,False,False,0,0,,
181576,181576.pdb,1m1Qgc77k4y_j5NaDFdAhmWbQb9znuK3e,True,True,1,654222,True,654222,True,True,8205,10,False,False,False,0,0,,
181631,181631.pdb,1e6Irfhtf7aMVWdrJjag6QmEA7aukC3WC,True,True,1,652156,True,652156,True,True,8179,11,False,False,False,0,0,,
181643,181643.pdb,1u0PRvahzJyYsrRdsuW-FT0-Sh_nJipEp,True,True,1,654114,True,654114,True,True,8201,12,False,False,False,0,0,,
181645,181645.pdb,1h4Dm4EMVZcPChv1UFcJOejjYYoaupySV,True,True,1,645802,True,645802,True,True,8104,7,False,False,False,0,0,,
181718,181718.pdb,1VEmWLJ4xK-oswfzekmGzNwPC9MZ9RORW,True,True,1,646023,True,646023,True,True,8102,10,False,False,False,0,0,,
181731,181731.pdb,14Nn0aWWYiEa6TimIoDJ29Kovx8jBXNNX,True,True,1,673181,True,673181,True,True,8445,10,False,False,False,0,0,,
181747,181747.pdb,1ly4I8AewzjcX-gUEyvN_R-zfQ5roosYz,True,True,1,651461,True,651461,True,True,8186,3,False,False,False,0,0,,
181800,181800.pdb,1zus1iIFE7feQ95hFT1zzhe4laFrn-3E6,True,True,1,504591,True,504591,True,True,6267,28,False,False,False,0,0,,
181801,181801.pdb,1MSnsR6ykW_-8lQ4Dl-3eo6POp-I8ugIm,True,True,1,662247,True,662247,True,True,8284,22,False,False,False,0,0,,
181826,181826.pdb,1wlYvOkeLv6tuBTHL7qmDsLm-chXpO56a,True,True,1,626701,True,626701,True,True,7862,9,False,False,False,0,0,,
181830,181830.pdb,156BeVoNZ4KD1ItlsTz9RWSZjGLuMwAem,True,True,1,643917,True,643917,True,True,8074,11,False,False,False,0,0,,
181882,181882.pdb,1Lsf_ataYM-GdlsDEQjHNQ0_hg_YPdO2A,True,True,1,636315,True,636315,True,True,7977,11,False,False,False,0,0,,
181965,181965.pdb,1ZiwrFgzY44O3tKasKSnvZWYOU-d5UPEt,True,True,1,650350,True,650350,True,True,8165,6,False,False,False,0,0,,
181973,181973.pdb,1vDkuXIsm_BqbbPIUn-Wri-pob_tK6VCP,True,True,1,640887,True,640887,True,True,7929,58,False,False,False,0,0,,
182130,182130.pdb,1qf3DWz2h-XbZFf_JkrTpOOwCr2x5w9bx,True,True,1,623030,True,623030,True,True,7760,35,False,False,False,0,0,,
182159,182159.pdb,1L9kkD-h7A_H6ZKSMS2OWd1GAq2Mxi11w,True,True,1,623254,True,623254,True,True,7752,40,False,False,False,0,0,,
182170,182170.pdb,1xfoltGeekryOxFi_wVQhhe-IRdXaz3gf,True,True,1,644662,True,644662,True,True,8089,8,False,False,False,0,0,,
182263,182263.pdb,1b2LNI7LlJVeL8iiBLejSAuaZOZ521HcS,True,True,1,643619,True,643619,True,True,8045,21,False,False,False,0,0,,
182291,182291.pdb,1KSgFA24uRuYpDLAGaFSdPuU1TX_m0Hv8,True,True,1,615321,True,615321,True,True,7718,9,False,False,False,0,0,,
182352,182352.pdb,1a3k49BsUU5R7Is-24in2EzPAT8nIwLei,True,True,1,647780,True,647780,True,True,8127,9,False,False,False,0,0,,
182466,182466.pdb,1JGqe7lWAX2jYuRHG9_6X0tGCu74i4BUt,True,True,1,650782,True,650782,True,True,8121,32,False,False,False,0,0,,
182467,182467.pdb,1siPVSWm5HU9oNY4PVAETupQAnOv8toGG,True,True,1,635740,True,635740,True,True,7979,7,False,False,False,0,0,,
182512,182512.pdb,1fuJEXVGmlizqkPWRhoD7Jo5wqQWv16hN,True,True,1,651214,True,651214,True,True,8165,12,False,False,False,0,0,,
182559,182559.pdb,1N9TDXreefY39e4QYcttLp5EpVVBZkb87,True,True,1,660757,True,660757,True,True,8290,10,False,False,False,0,0,,
182564,182564.pdb,1J9xmiExyGeuPYMLui2MpfkS4uVRLBJBI,True,True,1,617951,True,617951,True,True,7752,9,False,False,False,0,0,,
182588,182588.pdb,1hpPQaznwMPXOPaSLLgAbMUG2zbPI1xg_,True,True,1,633593,True,633593,True,True,7929,17,False,False,False,0,0,,
182790,182790.pdb,1XQCkRO2mM19OmJMG8KcxiiAeMRQS0Und,True,True,1,659331,True,659331,True,True,8288,2,False,False,False,0,0,,
182840,182840.pdb,1QE6aMln93pDjwhUOSgh21v4nlm5jamr8,True,True,1,648014,True,648014,True,True,8089,31,False,False,False,0,0,,
182846,182846.pdb,1afFKt90G38xwV3IQdsTkYK4-q19FvFmY,True,True,1,593584,True,593584,True,True,7419,21,False,False,False,0,0,,
182876,182876.pdb,1JL8h7F1pE7LJIKS_JjOklvkUGO1NM-A1,True,True,1,673380,True,673380,True,True,8454,3,False,False,False,0,0,,
182891,182891.pdb,15PdUDJlFQC0gooUCNU7S1QjtlNi-vWVH,True,True,1,662349,True,662349,True,True,8279,22,False,False,False,0,0,,
182896,182896.pdb,1qWU7GQvZ4L8He0t6Hs4kEdUScAlaDeem,True,True,1,674989,True,674989,True,True,8461,12,False,False,False,0,0,,
182962,182962.pdb,17GcXhgeTKWagF1zc6GLB-F6MckIab_jl,True,True,1,594341,True,594341,True,True,7427,16,False,False,False,0,0,,
183078,183078.pdb,1NZRw7f7ZJnf0gP8O3cVcJ7xkAcy8KXZh,True,True,1,630883,True,630883,True,True,7874,23,False,False,False,0,0,,
183132,183132.pdb,1pFm0C1n0nw0bovPe_sQ1dM-m7Ka8rpbT,True,True,1,591412,True,591412,True,True,7419,8,False,False,False,0,0,,
183203,183203.pdb,1R8HXsEIaBC_BUn2-AcH8wyLgbVf1shKK,True,True,1,626749,True,626749,True,True,7862,9,False,False,False,0,0,,
183260,183260.pdb,1g7y91Ax3TM1AyOzXWz6p2p5Uh3mvgWHr,True,True,1,648936,True,648936,True,True,8143,9,False,False,False,0,0,,
183270,183270.pdb,1PKdSuqIFdcGs0TMREyW17VmF5J7JfwGA,True,True,1,706163,True,706163,True,True,8875,0,False,False,False,0,0,,
183293,183293.pdb,1cuCBEOpiM1GjmuGehU2x-lm7rOK9GLg9,True,True,1,600936,True,600936,True,True,7526,14,False,False,False,0,0,,
183298,183298.pdb,1mRxjYrBkgsylXzsOoOdgG7dD8N2G2uGw,True,True,1,650163,True,650163,True,True,8156,10,False,False,False,0,0,,
183340,183340.pdb,1mo_9PFiCnZ6gCP9MtFms0EkSPGaqb1HZ,True,True,1,672859,True,672859,True,True,8440,11,False,False,False,0,0,,
183357,183357.pdb,12j-4zWJWNJKzzHjHF0p8pqYPhTTPP7Fb,True,True,1,619390,True,619390,True,True,7760,13,False,False,False,0,0,,
183366,183366.pdb,1loTTW_81OSSIAVnVFyFvuDi9xSpkd6M8,True,True,1,652263,True,652263,True,True,8184,9,False,False,False,0,0,,
183423,183423.pdb,1HeLkq9ufkwvX8HKZrIWp_Wpg2r0Th788,True,True,1,652300,True,652300,True,True,8165,17,False,False,False,0,0,,
183484,183484.pdb,1iWN253CVQD3XXRVuT5P76AOw4mAU2On8,True,True,1,678064,True,678064,True,True,8491,16,False,False,False,0,0,,
183568,183568.pdb,1UKwIuhMs1oqouj-75z9hK0hi0h2sdLiQ,True,True,1,655701,True,655701,True,True,8242,2,False,False,False,0,0,,
183667,183667.pdb,13XqKJ6dtzUXr2vBbDedJ68ne25Uks3Sm,True,True,1,634130,True,634130,True,True,7862,53,False,False,False,0,0,,
183686,183686.pdb,1NCcoxTMpzJZPuxxg8Y7rPCB28bG6lRy2,True,True,1,652243,True,652243,True,True,8180,10,False,False,False,0,0,,
183768,183768.pdb,1PP9QjRU4LtCXbpk_Iz84Gh_eCdrY7MWu,True,True,1,484082,True,484082,True,True,6025,27,False,False,False,0,0,,
183831,183831.pdb,1sj4LZ3Sz6WNL1ZsAl4qbbHJh50rVPSnt,True,True,1,664892,True,664892,True,True,8343,9,False,False,False,0,0,,
183881,183881.pdb,1CPdS7uuH3_NSjyNAbvRM7rq5f2odNDAw,True,True,1,653622,True,653622,True,True,8205,7,False,False,False,0,0,,
183931,183931.pdb,1HKsdXOOStXAAxkhKLKraCCDNPRb6b-_X,True,True,1,545232,True,545232,True,True,6845,0,False,False,False,0,0,,
183976,183976.pdb,1nPlZ-Qm7VsYH4Gfl0p8vFtcNxUBAWvhp,True,True,1,628320,True,628320,True,True,7867,17,False,False,False,0,0,,
184056,184056.pdb,1IE4QbFRbKIDSzzGWnvEYU0TmArytnxch,True,True,1,637772,True,637772,True,True,7979,21,False,False,False,0,0,,
184057,184057.pdb,18G-45oc1LRjDz1hgD7QEiRxMirrWGUKO,True,True,1,640490,True,640490,True,True,8045,4,False,False,False,0,0,,
184069,184069.pdb,1-C-HBbJU66CfkcnpWWx3EnPFpbeCRQTb,True,True,1,671569,True,671569,True,True,8443,0,False,False,False,0,0,,
184092,184092.pdb,1LJflboVgExH3ZuKRP9JRZXkOBvA0SwVV,True,True,1,615113,True,615113,True,True,7718,7,False,False,False,0,0,,
184112,184112.pdb,1kQ88jzskiieUXTI9TNAFUHLaQ0GcJbXs,True,True,1,681052,True,681052,True,True,8539,12,False,False,False,0,0,,
184231,184231.pdb,16gNm8NjqMtG9WahNEM8ss-2tQoE9jCOS,True,True,1,510858,True,510858,True,True,6409,5,False,False,False,0,0,,
184237,184237.pdb,1W6RHF98ykCWYBT0va-7RHSUeMKulAgLo,True,True,1,675169,True,675169,True,True,8450,21,False,False,False,0,0,,
184261,184261.pdb,1Zx25j4D4TXO_IlnsBBxum9iBLbVNzcw5,True,True,1,632526,True,632526,True,True,7933,10,False,False,False,0,0,,
184265,184265.pdb,1HPOHDuSV34Fo8v8UQHxXcf5gIn-xTYm0,True,True,1,680407,True,680407,True,True,8434,56,False,False,False,0,0,,
184268,184268.pdb,1CBRC8hLOPdyGN4a-TEOim5Ae1q0vV3sz,True,True,1,645857,True,645857,True,True,8064,27,False,False,False,0,0,,
184317,184317.pdb,1ZZMrPP9bJEodRc3PfElz78jeuXBYWZPx,True,True,1,620867,True,620867,True,True,7760,24,False,False,False,0,0,,
