structure_index,pdb_name,drive_file_id,stable_id,file_size,found_in_drivefs_metadata,found_in_drive_metadata,drive_path,p450_data_rows,p450_positive_rows,p450_unique_enzyme_count,p450_uniprots,is_trainable_in_exp003_manifest,trainable_rows,trainable_positive_rows,trainable_splits
97644,97644.pdb,,,,False,False,ESIBank/brenda/structure/complex/97644.pdb,1,0,1,A0A3Q7HS74,True,1,0,train
97715,97715.pdb,,,,False,False,ESIBank/brenda/structure/complex/97715.pdb,1,0,1,Q07973,True,1,0,train
97727,97727.pdb,,,,False,False,ESIBank/brenda/structure/complex/97727.pdb,1,0,1,A0A068Q609,True,1,0,train
97732,97732.pdb,,,,False,False,ESIBank/brenda/structure/complex/97732.pdb,1,0,1,P15540,True,1,0,train
97975,97975.pdb,,,,False,False,ESIBank/brenda/structure/complex/97975.pdb,1,0,1,A0A140IL92,True,1,0,train
98126,98126.pdb,,,,False,False,ESIBank/brenda/structure/complex/98126.pdb,1,0,1,O35084,True,1,0,test
98154,98154.pdb,,,,False,False,ESIBank/brenda/structure/complex/98154.pdb,1,0,1,Q9AVQ1,True,1,0,train
98169,98169.pdb,,,,False,False,ESIBank/brenda/structure/complex/98169.pdb,1,0,1,P93846,True,1,0,test
98283,98283.pdb,,,,False,False,ESIBank/brenda/structure/complex/98283.pdb,1,0,1,A0A0S1TP26,True,1,0,train
98285,98285.pdb,,,,False,False,ESIBank/brenda/structure/complex/98285.pdb,1,0,1,P05093,True,1,0,test
98366,98366.pdb,,,,False,False,ESIBank/brenda/structure/complex/98366.pdb,1,0,1,Q60991,True,1,0,train
98375,98375.pdb,,,,False,False,ESIBank/brenda/structure/complex/98375.pdb,1,0,1,Q06069,True,1,0,test
98392,98392.pdb,,,,False,False,ESIBank/brenda/structure/complex/98392.pdb,1,0,1,C9K1X7,True,1,0,train
98487,98487.pdb,,,,False,False,ESIBank/brenda/structure/complex/98487.pdb,1,0,1,Q16850,False,0,0,
98488,98488.pdb,,,,False,False,ESIBank/brenda/structure/complex/98488.pdb,1,0,1,Q08477,True,1,0,test
98653,98653.pdb,,,,False,False,ESIBank/brenda/structure/complex/98653.pdb,1,0,1,Q64441,True,1,0,train
98689,98689.pdb,,,,False,False,ESIBank/brenda/structure/complex/98689.pdb,1,0,1,Q8W3Y5,True,1,0,train
98712,98712.pdb,,,,False,False,ESIBank/brenda/structure/complex/98712.pdb,1,0,1,Q06069,True,1,0,val
98713,98713.pdb,,,,False,False,ESIBank/brenda/structure/complex/98713.pdb,1,0,1,Q6IV13,True,1,0,train
98717,98717.pdb,,,,False,False,ESIBank/brenda/structure/complex/98717.pdb,1,0,1,O88962,True,1,0,train
98758,98758.pdb,,,,False,False,ESIBank/brenda/structure/complex/98758.pdb,1,0,1,Q9VUF8,True,1,0,train
98832,98832.pdb,,,,False,False,ESIBank/brenda/structure/complex/98832.pdb,1,0,1,P93149,True,1,0,train
98835,98835.pdb,,,,False,False,ESIBank/brenda/structure/complex/98835.pdb,1,0,1,O65782,True,1,0,train
98840,98840.pdb,,,,False,False,ESIBank/brenda/structure/complex/98840.pdb,1,0,1,Q59723,True,1,0,train
98890,98890.pdb,,,,False,False,ESIBank/brenda/structure/complex/98890.pdb,1,0,1,F6H9N6,True,1,0,train
99073,99073.pdb,,,,False,False,ESIBank/brenda/structure/complex/99073.pdb,1,0,1,Q6WNR0,True,1,0,test
99137,99137.pdb,,,,False,False,ESIBank/brenda/structure/complex/99137.pdb,1,0,1,Q84KI1,True,1,0,train
99209,99209.pdb,,,,False,False,ESIBank/brenda/structure/complex/99209.pdb,1,0,1,Q08477,True,1,0,train
99231,99231.pdb,,,,False,False,ESIBank/brenda/structure/complex/99231.pdb,1,0,1,B5UAQ8,True,1,0,train
99255,99255.pdb,,,,False,False,ESIBank/brenda/structure/complex/99255.pdb,1,0,1,Q9FMV7,True,1,0,val
99283,99283.pdb,,,,False,False,ESIBank/brenda/structure/complex/99283.pdb,1,0,1,B4FVP3,True,1,0,test
99304,99304.pdb,,,,False,False,ESIBank/brenda/structure/complex/99304.pdb,1,0,1,Q42600,True,1,0,test
99437,99437.pdb,,,,False,False,ESIBank/brenda/structure/complex/99437.pdb,1,0,1,P24557,True,1,0,test
99456,99456.pdb,,,,False,False,ESIBank/brenda/structure/complex/99456.pdb,1,0,1,Q64441,True,1,0,test
99593,99593.pdb,,,,False,False,ESIBank/brenda/structure/complex/99593.pdb,1,0,1,P15150,True,1,0,train
99660,99660.pdb,,,,False,False,ESIBank/brenda/structure/complex/99660.pdb,1,0,1,P17549,True,1,0,train
99672,99672.pdb,,,,False,False,ESIBank/brenda/structure/complex/99672.pdb,1,0,1,Q08477,True,1,0,train
99680,99680.pdb,,,,False,False,ESIBank/brenda/structure/complex/99680.pdb,1,0,1,P98183,False,0,0,
99689,99689.pdb,,,,False,False,ESIBank/brenda/structure/complex/99689.pdb,1,0,1,Q9ZUX1,True,1,0,train
99714,99714.pdb,,,,False,False,ESIBank/brenda/structure/complex/99714.pdb,1,0,1,Q8HYN1,True,1,0,train
99764,99764.pdb,,,,False,False,ESIBank/brenda/structure/complex/99764.pdb,1,0,1,Q50EK6,True,1,0,train
99785,99785.pdb,,,,False,False,ESIBank/brenda/structure/complex/99785.pdb,1,0,1,B1NF18,True,1,0,train
99800,99800.pdb,,,,False,False,ESIBank/brenda/structure/complex/99800.pdb,1,0,1,P23295,True,1,0,train
99809,99809.pdb,,,,False,False,ESIBank/brenda/structure/complex/99809.pdb,1,0,1,Q9SP06,True,1,0,train
99811,99811.pdb,,,,False,False,ESIBank/brenda/structure/complex/99811.pdb,1,0,1,Q6WNQ9,True,1,0,test
99844,99844.pdb,,,,False,False,ESIBank/brenda/structure/complex/99844.pdb,1,0,1,Q94IA6,True,1,0,train
99881,99881.pdb,,,,False,False,ESIBank/brenda/structure/complex/99881.pdb,1,0,1,A0A140IL92,True,1,0,train
99930,99930.pdb,,,,False,False,ESIBank/brenda/structure/complex/99930.pdb,1,0,1,O46658,True,1,0,train
99968,99968.pdb,,,,False,False,ESIBank/brenda/structure/complex/99968.pdb,1,0,1,U5NDT8,True,1,0,train
99977,99977.pdb,,,,False,False,ESIBank/brenda/structure/complex/99977.pdb,1,0,1,A0A1D6GQ67,True,1,0,train
100027,100027.pdb,1PHlTVGNmdLElze4o2I8Y6Wl5xFBZcuUv,617006,638200,True,True,ESIBank/brenda/structure/complex/100027.pdb,1,0,1,Q4PJW3,True,1,0,train
100115,100115.pdb,1N7Dr-U4o7otD1_3ftwPhMZyHkSRomKkR,617100,635399,True,True,ESIBank/brenda/structure/complex/100115.pdb,1,0,1,O64698,True,1,0,train
100123,100123.pdb,1qu48lZM7BsQ9JutqrP0lFbCk8nd0qBYX,616927,658970,True,True,ESIBank/brenda/structure/complex/100123.pdb,1,0,1,A0A140IL92,True,1,0,train
100135,100135.pdb,1M45AI-PCnq5GGdgAWxBusWaaYtDoyMZA,617120,652473,True,True,ESIBank/brenda/structure/complex/100135.pdb,1,0,1,P19099,True,1,0,train
100154,100154.pdb,1dL_30sSEHXHsB0fmH-3J136AToZ8YafE,617180,526602,True,True,ESIBank/brenda/structure/complex/100154.pdb,1,0,1,Q06069,True,1,0,train
100172,100172.pdb,1OCReB4CjApZqPLR9SE0MZRZJAwc4lOMl,617035,647033,True,True,ESIBank/brenda/structure/complex/100172.pdb,1,0,1,Q84KI1,True,1,0,train
100216,100216.pdb,11iRPYh83gLhnglzh_nK6jjesB-frxoCf,616820,671536,True,True,ESIBank/brenda/structure/complex/100216.pdb,1,0,1,Q60991,True,1,0,train
100227,100227.pdb,1YNsjQP1HMfIdKqBTavDNZi7c61XKzle-,617045,631418,True,True,ESIBank/brenda/structure/complex/100227.pdb,1,0,1,A0A0Y0GRS3,True,1,0,train
100439,100439.pdb,1sZq7dSl1ztQRhsWhtECNfzjY5_1PR02z,616946,658856,True,True,ESIBank/brenda/structure/complex/100439.pdb,1,0,1,Q42600,True,1,0,train
100652,100652.pdb,1R9Q9oLKSAqR7RfNT6UdzV7ouTsVxyGRa,617065,665851,True,True,ESIBank/brenda/structure/complex/100652.pdb,1,0,1,Q07973,True,1,0,train
100684,100684.pdb,1n87wlLM6zKwoQLxtE0mj3SKdXttPzenQ,616838,621186,True,True,ESIBank/brenda/structure/complex/100684.pdb,1,0,1,F6H9N6,True,1,0,train
100701,100701.pdb,1QqyFXVQsARkQ4E_gX92pJw56LeJa6UlY,616928,648960,True,True,ESIBank/brenda/structure/complex/100701.pdb,1,0,1,Q1T7C2,True,1,0,test
100704,100704.pdb,1_gJH_bMODFoyvYwVk7hrecPvbwk4PAlb,616911,649356,True,True,ESIBank/brenda/structure/complex/100704.pdb,1,0,1,P11715,True,1,0,test
100809,100809.pdb,1IGtM7eTrJIVGj4TvctjoYVRc6r4zhS6n,617089,653878,True,True,ESIBank/brenda/structure/complex/100809.pdb,1,0,1,P15150,True,1,0,train
100830,100830.pdb,1VG1sISOeEtZEMerIz8x_TaQZf7YfAmEj,616894,633905,True,True,ESIBank/brenda/structure/complex/100830.pdb,1,0,1,Q8VWZ7,True,1,0,test
101069,101069.pdb,1Zv_zAZitO-UyeNVcGxpNjmPom6VbJ-Nv,616879,670114,True,True,ESIBank/brenda/structure/complex/101069.pdb,1,0,1,P93149,True,1,0,train
101071,101071.pdb,1N2PBxxeKZy4Tt5YjlOj9deTHYEjqKhjT,616973,674946,True,True,ESIBank/brenda/structure/complex/101071.pdb,1,0,1,Q43250,True,1,0,train
101073,101073.pdb,14VxBebwQkh8JZcnmd0ULh7idx3J4IQaX,616824,652038,True,True,ESIBank/brenda/structure/complex/101073.pdb,1,0,1,P05093,True,1,0,train
101080,101080.pdb,1cZYJoxF5l9cWQaT-h6lISho-sn7mnZZZ,617076,672576,True,True,ESIBank/brenda/structure/complex/101080.pdb,1,0,1,P78329,True,1,0,train
101090,101090.pdb,,,,False,False,ESIBank/brenda/structure/complex/101090.pdb,1,0,1,F7EN52,False,0,0,
101115,101115.pdb,1EX1vjQQJm5ZlfptHqkEsB4sx1kIMxViX,616922,640193,True,True,ESIBank/brenda/structure/complex/101115.pdb,1,0,1,O46658,True,1,0,train
101139,101139.pdb,1sEr7Bu0ieNqmBWpZQyq_VpG4rCQp7U3f,616984,648038,True,True,ESIBank/brenda/structure/complex/101139.pdb,1,0,1,Q9SD85,True,1,0,val
101164,101164.pdb,1Yr-HywVEJU8_vo-W2M7LZUQwfwbitnkS,616954,629340,True,True,ESIBank/brenda/structure/complex/101164.pdb,1,0,1,A0A0Y0GRS3,True,1,0,val
101199,101199.pdb,1WTVajd6f6OdPmjb5ps3HZOMRBNUFJDTQ,614751,675580,True,True,ESIBank/brenda/structure/complex/101199.pdb,1,0,1,B8QHP5,True,1,0,train
101208,101208.pdb,1TFqFbe2NM5Ng9f1PJyaOI4bEXG9uGBVu,614819,651468,True,True,ESIBank/brenda/structure/complex/101208.pdb,1,0,1,B1NF19,True,1,0,train
101216,101216.pdb,1sJbW71tjdzj23TbCqHBq88md2jonkuBd,614759,676148,True,True,ESIBank/brenda/structure/complex/101216.pdb,1,0,1,A0A068Q609,True,1,0,train
101242,101242.pdb,1GvLDUr_6UhAb0muJibOQepCrnNsXrbiI,614779,667712,True,True,ESIBank/brenda/structure/complex/101242.pdb,1,0,1,Q6XQ14,True,1,0,train
101259,101259.pdb,1BQ2_7KsLTn3WL95hiHFdZYWDjG-o4E8k,614836,648804,True,True,ESIBank/brenda/structure/complex/101259.pdb,1,0,1,P51589,True,1,0,train
101288,101288.pdb,14iiMfWJtk0vaCM3dqQA_khDqRxczZXCH,614813,652370,True,True,ESIBank/brenda/structure/complex/101288.pdb,1,0,1,O65782,True,1,0,train
101302,101302.pdb,1IsfpuLUhW6G9OtXSa4H1msztivr1jB4k,614762,675348,True,True,ESIBank/brenda/structure/complex/101302.pdb,1,0,1,P78329,True,1,0,train
101345,101345.pdb,1_FOjtA6DXL-sDpPYnny6NF5S8A6VqsUi,614727,682885,True,True,ESIBank/brenda/structure/complex/101345.pdb,1,0,1,E9KBR8,True,1,0,train
101416,101416.pdb,1QHPs0JZyOcP75EjoYlbDoDAI0IsQMnsX,614862,637559,True,True,ESIBank/brenda/structure/complex/101416.pdb,1,0,1,Q94IA6,True,1,0,train
101438,101438.pdb,1czL2tdqvqAKC80rVLBgOvx8OFXbThPxQ,614763,671688,True,True,ESIBank/brenda/structure/complex/101438.pdb,1,0,1,Q02928,True,1,0,test
101445,101445.pdb,1GKYDHjQ4OSaXErSdYRxLXc_qzR91rMZ9,614785,664083,True,True,ESIBank/brenda/structure/complex/101445.pdb,1,0,1,Q6XQ14,True,1,0,train
101587,101587.pdb,1-Lel2cLwAovBfm5BqLPLFQk8FaY087KZ,614824,649174,True,True,ESIBank/brenda/structure/complex/101587.pdb,1,0,1,Q16850,True,1,0,test
101619,101619.pdb,1b7ejGlIaqpktXhdh4NUuFRgxA86rwR-C,614743,679546,True,True,ESIBank/brenda/structure/complex/101619.pdb,1,0,1,Q08477,True,1,0,test
101662,101662.pdb,1GZpUJZyqEvkqjAE-izLBt7xThypVvKif,614933,601654,True,True,ESIBank/brenda/structure/complex/101662.pdb,1,0,1,C0SJS2,True,1,0,train
101705,101705.pdb,13KyN-u1wJE7OQryOPDk-XAQiRJZIbkJr,614840,647266,True,True,ESIBank/brenda/structure/complex/101705.pdb,1,0,1,Q8K0C4,True,1,0,train
101767,101767.pdb,1wGbXcmOaH5sHIG-uPi1hFHdvxUqd4bwm,614925,603915,True,True,ESIBank/brenda/structure/complex/101767.pdb,1,0,1,C0SJS2,True,1,0,test
101780,101780.pdb,1vvnmNKERMqApLbObKzMUAJHOk70_IEYV,614869,635553,True,True,ESIBank/brenda/structure/complex/101780.pdb,1,0,1,D1MI46,True,1,0,train
101943,101943.pdb,1ZrRxj87fwHM48BUeGF1BZD9bmf_KOC5k,614798,661973,True,True,ESIBank/brenda/structure/complex/101943.pdb,1,0,1,P15150,True,1,0,train
102205,102205.pdb,1wf4dN1Mq_bf79tWpMIhIC_sYItHJBdRU,614753,674359,True,True,ESIBank/brenda/structure/complex/102205.pdb,1,0,1,A0A068Q609,True,1,0,train
102229,102229.pdb,1vhCPfGqP-L2PrGXmm_SDy_IHwP6ENgI6,614809,655762,True,True,ESIBank/brenda/structure/complex/102229.pdb,1,0,1,P15150,True,1,0,train
102428,102428.pdb,1scSagVrk07-k1FgdZ7quLBeOXVftvD5r,614591,667936,True,True,ESIBank/brenda/structure/complex/102428.pdb,1,0,1,Q07973,True,1,0,test
102454,102454.pdb,1-BvhLS2lP81UIEU7Ao277Sio3cUgsb4T,612736,654335,True,True,ESIBank/brenda/structure/complex/102454.pdb,1,0,1,Q6WNR0,True,1,0,train
102485,102485.pdb,18GZg6FI2lNwd-Ku4LL0MtEaPRwnUVUie,612639,663098,True,True,ESIBank/brenda/structure/complex/102485.pdb,1,0,1,Q9FMV7,True,1,0,train
102646,102646.pdb,11k6MR3tpgDXEIijYoaznVJZQudPXVLRn,614455,675759,True,True,ESIBank/brenda/structure/complex/102646.pdb,1,0,1,Q08477,True,1,0,train
102649,102649.pdb,1TBqTaHX6wNVynO_A2RevlaiUr5nbM5KN,613146,626599,True,True,ESIBank/brenda/structure/complex/102649.pdb,1,0,1,Q50EK6,True,1,0,train
102672,102672.pdb,1CCCGWYi7yM00imu6844pOIhLuf1haMzt,612820,649165,True,True,ESIBank/brenda/structure/complex/102672.pdb,1,0,1,P51589,True,1,0,train
102695,102695.pdb,1yto2hL4gmfqaIzebz6A9SH9cEawr-do3,613018,634915,True,True,ESIBank/brenda/structure/complex/102695.pdb,1,0,1,O35084,True,1,0,train
102741,102741.pdb,1pebVZzpa329mnrUn8MphS_hBA30dDNOD,613269,615827,True,True,ESIBank/brenda/structure/complex/102741.pdb,1,0,1,F6H9N6,True,1,0,train
102772,102772.pdb,13s-V9nAvRKX7IkL7PKXyP0L1gk2bFvVI,612838,648746,True,True,ESIBank/brenda/structure/complex/102772.pdb,1,0,1,P11715,True,1,0,train
102799,102799.pdb,1hY_8zijF43uTQhiczmrm8iKj41XMlbmW,612774,651973,True,True,ESIBank/brenda/structure/complex/102799.pdb,1,0,1,P05093,True,1,0,train
102852,102852.pdb,,,,False,False,ESIBank/brenda/structure/complex/102852.pdb,1,0,1,Q94FM7,False,0,0,
102857,102857.pdb,1xL2bW6bLxM7F7vSz-91RGrMMp8EzDX01,613948,705563,True,True,ESIBank/brenda/structure/complex/102857.pdb,1,0,1,O23066,True,1,0,test
102937,102937.pdb,1dnb-zo7k7DUhcCk72-V44OJv7YRgR3jh,614540,671075,True,True,ESIBank/brenda/structure/complex/102937.pdb,1,0,1,P93149,True,1,0,train
102942,102942.pdb,18Ohom1tveJErNbQFijVnHbzkW5aa7w6Q,612700,656152,True,True,ESIBank/brenda/structure/complex/102942.pdb,1,0,1,P15150,True,1,0,test
103041,103041.pdb,1_vKeicVx2LypDADBg7flKsAjDSP4ij1Q,612708,655499,True,True,ESIBank/brenda/structure/complex/103041.pdb,1,0,1,O02766,True,1,0,train
103153,103153.pdb,1KoFCTMR4Z8Yr3GC0vUcaSCLroYXeELsw,613043,633421,True,True,ESIBank/brenda/structure/complex/103153.pdb,1,0,1,Q9XHE8,True,1,0,train
103155,103155.pdb,1fVqfyWyZn71E5pDADECon912SdaPppcQ,614356,681802,True,True,ESIBank/brenda/structure/complex/103155.pdb,1,0,1,Q6ZWL3,True,1,0,test
103240,103240.pdb,1X2mrX4sOLJbTPP_5WF_xbDn1XAyuGypP,612769,651833,True,True,ESIBank/brenda/structure/complex/103240.pdb,1,0,1,Q64654,True,1,0,train
103252,103252.pdb,13QUwZm8b83hlGEQZPJ2qoFOfC3kR2mm0,614478,674122,True,True,ESIBank/brenda/structure/complex/103252.pdb,1,0,1,B8QHP5,True,1,0,train
103346,103346.pdb,1EvbCEPzCeZqktlLln61KU4r0KX8ut57L,613271,615619,True,True,ESIBank/brenda/structure/complex/103346.pdb,1,0,1,L7T720,True,1,0,train
103379,103379.pdb,1xzt7m4iTS9Py5LSxObdfLwWcPzUHWMS0,614574,668525,True,True,ESIBank/brenda/structure/complex/103379.pdb,1,0,1,Q07973,True,1,0,train
103410,103410.pdb,1UJDpmFKf1WoYenftQE3AVzO0udyUaduO,614487,673697,True,True,ESIBank/brenda/structure/complex/103410.pdb,1,0,1,Q09128,True,1,0,train
103435,103435.pdb,13b123hTkTf2mgteiC2tospSTvVtLwzr2,612663,660433,True,True,ESIBank/brenda/structure/complex/103435.pdb,1,0,1,Q9XHC6,True,1,0,train
103449,103449.pdb,1OVZBMrzRPX1mkKNm7eNycpt35WhFV7hQ,614476,674005,True,True,ESIBank/brenda/structure/complex/103449.pdb,1,0,1,Q09128,True,1,0,train
103491,103491.pdb,12r3UA813xGwOHH6TmU__T0AfhI8w0sAj,613029,634225,True,True,ESIBank/brenda/structure/complex/103491.pdb,1,0,1,Q6QNI4,True,1,0,train
103501,103501.pdb,1Ksshigmv_MBfmivVUCDmet1wFk7Q5LD4,613016,634884,True,True,ESIBank/brenda/structure/complex/103501.pdb,1,0,1,P00191,True,1,0,train
103523,103523.pdb,1nD3P47aA1vP1xHfrKI8wMTTCsO1ywUau,614443,677372,True,True,ESIBank/brenda/structure/complex/103523.pdb,1,0,1,Q64441,True,1,0,train
103580,103580.pdb,1ANtAW2cklf85HL9TXlfZNwZq0ncQ8Dd5,613140,627638,True,True,ESIBank/brenda/structure/complex/103580.pdb,1,0,1,P93846,True,1,0,train
103698,103698.pdb,1gOmIoxuzAyWiCCCtsjzLAfxTktHOvEtA,612620,665282,True,True,ESIBank/brenda/structure/complex/103698.pdb,1,0,1,O49394,True,1,0,train
103718,103718.pdb,1yiY-phAiDfoCUo_5JFxHqhbg-6p7psGH,614344,681829,True,True,ESIBank/brenda/structure/complex/103718.pdb,1,0,1,Q9SWR5,True,1,0,train
103749,103749.pdb,1lTzf1mVYZkGeouc6A6XTodGcB--4ZhmV,614417,679654,True,True,ESIBank/brenda/structure/complex/103749.pdb,1,0,1,Q9Y7C8,True,1,0,train
103805,103805.pdb,1v8BGSg0uH71-wqaB_anpuU2DI3eAPogj,612646,662040,True,True,ESIBank/brenda/structure/complex/103805.pdb,1,0,1,P48422,True,1,0,train
103833,103833.pdb,1oop-Ij6VZqvvM_MfHR_HQSQWwCXWRlFc,613079,631148,True,True,ESIBank/brenda/structure/complex/103833.pdb,1,0,1,P33261,True,1,0,train
103915,103915.pdb,1_C0hBZZIdtQL9-BmEdyX4-35YbgRayO7,614595,667216,True,True,ESIBank/brenda/structure/complex/103915.pdb,1,0,1,Q07973,True,1,0,train
104066,104066.pdb,1f5NLMKp0vvGRvJ6Qzex7IYnZN-APMbQ9,612996,638109,True,True,ESIBank/brenda/structure/complex/104066.pdb,1,0,1,B1NF18,True,1,0,test
104175,104175.pdb,1Hn2gQ5_fOmspO6z8jGLvP9bq02akqU7K,612738,654213,True,True,ESIBank/brenda/structure/complex/104175.pdb,1,0,1,P17549,True,1,0,train
104230,104230.pdb,1RqP2B5ffCqH0PgVlmxiSuADuJzi9VvGG,613040,633583,True,True,ESIBank/brenda/structure/complex/104230.pdb,1,0,1,Q9XHE8,True,1,0,test
104238,104238.pdb,1QU6MCopgsAU3PgYpFpJeOcX3h8T9Gjtw,612990,638287,True,True,ESIBank/brenda/structure/complex/104238.pdb,1,0,1,O64698,True,1,0,train
104248,104248.pdb,11pFryRazdohZvaoOfBEHgBfQJmgQG4eY,613008,637117,True,True,ESIBank/brenda/structure/complex/104248.pdb,1,0,1,P00191,True,1,0,test
104255,104255.pdb,1TOa_DLJofqFxCWrgNdXRayZWGalft2Tm,612951,640612,True,True,ESIBank/brenda/structure/complex/104255.pdb,1,0,1,O15528,True,1,0,test
104271,104271.pdb,1MgqhjlwXMldMKJIfZLCqbubZoTdzGRw6,612873,647380,True,True,ESIBank/brenda/structure/complex/104271.pdb,1,0,1,P00191,True,1,0,train
104490,104490.pdb,1ySuA7ZnngbPZck7voHx029kmMRi8AM4y,612079,511770,True,True,ESIBank/brenda/structure/complex/104490.pdb,1,0,1,Q59723,True,1,0,train
104501,104501.pdb,1Q_S4b4_uCgR5nhdmHbWEDru84avHtu-1,613157,626301,True,True,ESIBank/brenda/structure/complex/104501.pdb,1,0,1,Q50EK6,True,1,0,train
104528,104528.pdb,,,,False,False,ESIBank/brenda/structure/complex/104528.pdb,1,0,1,P18125,False,0,0,
104602,104602.pdb,1RgTDfAnsu8mulbtwzCUH-DxgBkktii78,612097,503809,True,True,ESIBank/brenda/structure/complex/104602.pdb,1,0,1,P23295,True,1,0,train
104640,104640.pdb,1gdzNK_P7R6POStSyJQ-oeFfCMb6zy566,614281,683947,True,True,ESIBank/brenda/structure/complex/104640.pdb,1,0,1,Q9Y7C8,True,1,0,train
104648,104648.pdb,1Jrpljpzb6ogyH8B2xBJEH6Ilh-LTTlkN,612629,664067,True,True,ESIBank/brenda/structure/complex/104648.pdb,1,0,1,O75881,True,1,0,train
104695,104695.pdb,1SYLp4R3VYhS15dhf9twxuJwex7YohjO_,613125,628359,True,True,ESIBank/brenda/structure/complex/104695.pdb,1,0,1,F8S1H8,True,1,0,train
104701,104701.pdb,1DBWfLzhy6Cm40L4Eyx4r5JcyrDIAlhkK,614468,674965,True,True,ESIBank/brenda/structure/complex/104701.pdb,1,0,1,Q9SWR5,True,1,0,train
104773,104773.pdb,1ihG8jaQbzSX8b0YzaOEluuzY1xayq9VS,612900,643955,True,True,ESIBank/brenda/structure/complex/104773.pdb,1,0,1,Q16850,True,1,0,train
104793,104793.pdb,1wZB0d_J5ObF8wgRS7pd2NAA2SXaEc_WU,612686,657811,True,True,ESIBank/brenda/structure/complex/104793.pdb,1,0,1,P51589,True,1,0,train
104796,104796.pdb,10mCmZ7L7tVCPxL7nNib-6jujSlczd3I5,612695,656909,True,True,ESIBank/brenda/structure/complex/104796.pdb,1,0,1,P15150,True,1,0,train
104952,104952.pdb,1qhEcqBIqkZT69iNcFEuJT2SD8g1X8eaD,613318,608476,True,True,ESIBank/brenda/structure/complex/104952.pdb,1,0,1,A0A0B4KZX8,True,1,0,train
104964,104964.pdb,1eg-wXsgUF-DKb4aimxoYmDRG_0TRL5AT,612885,645263,True,True,ESIBank/brenda/structure/complex/104964.pdb,1,0,1,Q94FM7,True,1,0,train
105045,105045.pdb,10Ud9eVdUQDW8AngcbvH4nceKsrimB2mn,612702,655982,True,True,ESIBank/brenda/structure/complex/105045.pdb,1,0,1,Q93ZB2,True,1,0,train
105191,105191.pdb,,,,False,False,ESIBank/brenda/structure/complex/105191.pdb,1,0,1,P17549,False,0,0,
105234,105234.pdb,1I7vAQXXSRYbSGf6ztXJsDcR3wFM81B4K,613011,635632,True,True,ESIBank/brenda/structure/complex/105234.pdb,1,0,1,D5JBX1,True,1,0,train
105296,105296.pdb,156cVgrcfUbSJ9RFwIYxHbLhMTmsWmvki,612670,659473,True,True,ESIBank/brenda/structure/complex/105296.pdb,1,0,1,P17549,True,1,0,test
105379,105379.pdb,19ZN5WOJYFLAc_JNNiawTaV1-wdb_jfsp,611446,531911,True,True,ESIBank/brenda/structure/complex/105379.pdb,1,0,1,Q06069,True,1,0,train
105388,105388.pdb,1OIaT3YHhu0YWUZrZXT7XlaN318SPjeN_,612759,652860,True,True,ESIBank/brenda/structure/complex/105388.pdb,1,0,1,P08684,True,1,0,train
105397,105397.pdb,1fuh7Oa9ewamK6PXrDNczQVVkmOH0Adkr,612780,651560,True,True,ESIBank/brenda/structure/complex/105397.pdb,1,0,1,P11715,True,1,0,train
105458,105458.pdb,1gBsFvm43OfW_sRjnjiwO_XB-KHw7I0xr,612625,665007,True,True,ESIBank/brenda/structure/complex/105458.pdb,1,0,1,Q43067,True,1,0,train
105592,105592.pdb,1HAoJxwowiS3gIVAJAII3No1txx2LEBQ-,611028,585269,True,True,ESIBank/brenda/structure/complex/105592.pdb,1,0,1,A0A0S1TP26,True,1,0,train
105630,105630.pdb,1lN9MUI86YKULxJFFiIhz6D0NBHfgNVsd,614500,673082,True,True,ESIBank/brenda/structure/complex/105630.pdb,1,0,1,Q43250,True,1,0,train
105634,105634.pdb,1KhYh4jRRxUKg3lffQrfqjj4od43A2hYV,614295,683770,True,True,ESIBank/brenda/structure/complex/105634.pdb,1,0,1,Q6TBX7,True,1,0,train
105731,105731.pdb,15gdqF05h7geQAUVgZFdITOY6WKTVdPun,612698,656080,True,True,ESIBank/brenda/structure/complex/105731.pdb,1,0,1,P93147,True,1,0,train
105787,105787.pdb,1ruVA5mauInoHo9K5y0YHlDDcArE30MBJ,612840,648033,True,True,ESIBank/brenda/structure/complex/105787.pdb,1,0,1,P0DPA7,True,1,0,test
105961,105961.pdb,1LVQvQjzpzcYf4AS51owrq6IUM3q8R6tS,613278,614868,True,True,ESIBank/brenda/structure/complex/105961.pdb,1,0,1,L7T720,True,1,0,train
106003,106003.pdb,1hKbcfwCBp3UwGgFm2SZ-KSgnkcWfm86d,612707,655740,True,True,ESIBank/brenda/structure/complex/106003.pdb,1,0,1,P27786,True,1,0,train
106015,106015.pdb,1n4G-fDCY8qN-XIsVmbbYif5jbTw9gjx5,614194,690821,True,True,ESIBank/brenda/structure/complex/106015.pdb,1,0,1,A2RRT9,True,1,0,train
